,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2023-06-09 00:00:00+02:00,244.0,3414.0,81.0,1067.0,4814.0,192.0,0.0,145.0,5.0,0.0,914.0
2023-06-09 01:00:00+02:00,242.0,3367.0,81.0,1060.0,4735.0,187.0,0.0,144.0,0.0,0.0,775.0
2023-06-09 02:00:00+02:00,241.0,3518.0,85.0,1093.0,4919.0,181.0,0.0,144.0,0.0,0.0,758.0
2023-06-09 03:00:00+02:00,241.0,3514.0,86.0,1103.0,4883.0,185.0,0.0,144.0,0.0,0.0,738.0
2023-06-09 04:00:00+02:00,244.0,3338.0,85.0,1022.0,4724.0,182.0,0.0,144.0,0.0,58.0,798.0
2023-06-09 05:00:00+02:00,254.0,3308.0,82.0,902.0,4768.0,184.0,0.0,144.0,0.0,399.0,783.0
2023-06-09 06:00:00+02:00,255.0,3914.0,82.0,1049.0,5274.0,184.0,215.0,155.0,23.0,1186.0,687.0
2023-06-09 07:00:00+02:00,255.0,4068.0,81.0,1060.0,5400.0,185.0,196.0,156.0,27.0,2566.0,372.0
2023-06-09 08:00:00+02:00,254.0,3964.0,82.0,1074.0,5417.0,184.0,168.0,156.0,27.0,4112.0,258.0
2023-06-09 09:00:00+02:00,254.0,3883.0,84.0,1054.0,5107.0,190.0,95.0,153.0,27.0,5339.0,425.0
2023-06-09 10:00:00+02:00,255.0,3560.0,85.0,1049.0,4961.0,194.0,0.0,156.0,3.0,6216.0,579.0
2023-06-09 11:00:00+02:00,256.0,3108.0,83.0,963.0,4962.0,191.0,0.0,156.0,0.0,6482.0,876.0
2023-06-09 12:00:00+02:00,254.0,3006.0,84.0,864.0,4953.0,190.0,0.0,147.0,0.0,6364.0,1143.0
2023-06-09 13:00:00+02:00,254.0,3410.0,83.0,996.0,5065.0,189.0,0.0,141.0,0.0,6134.0,1403.0
2023-06-09 14:00:00+02:00,252.0,3744.0,81.0,974.0,4982.0,190.0,0.0,140.0,0.0,5553.0,1897.0
2023-06-09 15:00:00+02:00,255.0,3767.0,81.0,1009.0,5223.0,189.0,0.0,140.0,0.0,4968.0,2258.0
2023-06-09 16:00:00+02:00,254.0,3782.0,80.0,1016.0,5992.0,188.0,0.0,150.0,0.0,3992.0,2366.0
2023-06-09 17:00:00+02:00,254.0,3806.0,77.0,1027.0,5770.0,190.0,150.0,156.0,0.0,2706.0,2398.0
2023-06-09 18:00:00+02:00,253.0,3855.0,74.0,1042.0,5854.0,190.0,377.0,158.0,0.0,1586.0,2507.0
2023-06-09 19:00:00+02:00,256.0,4011.0,72.0,1019.0,6284.0,188.0,740.0,159.0,35.0,718.0,2573.0
2023-06-09 20:00:00+02:00,252.0,4068.0,74.0,1031.0,6345.0,189.0,942.0,152.0,39.0,227.0,2332.0
2023-06-09 21:00:00+02:00,254.0,3988.0,76.0,1023.0,6304.0,190.0,917.0,144.0,40.0,27.0,2631.0
2023-06-09 22:00:00+02:00,253.0,3863.0,76.0,977.0,5939.0,189.0,318.0,141.0,40.0,0.0,2824.0
2023-06-09 23:00:00+02:00,192.0,3671.0,77.0,1018.0,5150.0,188.0,151.0,141.0,17.0,0.0,2817.0
2023-06-10 00:00:00+02:00,182.0,2524.0,77.0,997.0,5503.0,189.0,26.0,139.0,2.0,0.0,2945.0
2023-06-10 01:00:00+02:00,212.0,2204.0,78.0,983.0,5492.0,193.0,1.0,139.0,0.0,0.0,3204.0
2023-06-10 02:00:00+02:00,238.0,2192.0,82.0,981.0,5235.0,193.0,0.0,139.0,0.0,0.0,3188.0
2023-06-10 03:00:00+02:00,240.0,2299.0,83.0,1012.0,4956.0,195.0,0.0,139.0,0.0,0.0,3011.0
2023-06-10 04:00:00+02:00,241.0,2248.0,83.0,1014.0,4738.0,193.0,0.0,139.0,0.0,50.0,3119.0
2023-06-10 05:00:00+02:00,241.0,2054.0,83.0,810.0,4670.0,194.0,0.0,139.0,0.0,361.0,3040.0
2023-06-10 06:00:00+02:00,241.0,2183.0,84.0,848.0,4674.0,193.0,0.0,151.0,35.0,1047.0,2377.0
2023-06-10 07:00:00+02:00,241.0,2309.0,83.0,995.0,4692.0,194.0,0.0,153.0,40.0,2303.0,1628.0
2023-06-10 08:00:00+02:00,242.0,2591.0,86.0,1066.0,4905.0,195.0,15.0,157.0,40.0,3793.0,1283.0
2023-06-10 09:00:00+02:00,240.0,2490.0,85.0,1004.0,5300.0,196.0,76.0,155.0,40.0,5018.0,1478.0
2023-06-10 10:00:00+02:00,244.0,2034.0,88.0,848.0,4786.0,194.0,1.0,144.0,5.0,5898.0,2119.0
2023-06-10 11:00:00+02:00,241.0,1543.0,88.0,738.0,4543.0,193.0,0.0,142.0,0.0,6596.0,2653.0
2023-06-10 12:00:00+02:00,227.0,1597.0,86.0,726.0,4323.0,199.0,0.0,160.0,0.0,7064.0,3041.0
2023-06-10 13:00:00+02:00,226.0,1469.0,79.0,705.0,4265.0,214.0,0.0,162.0,0.0,6974.0,3484.0
2023-06-10 14:00:00+02:00,225.0,1428.0,79.0,705.0,4155.0,219.0,0.0,162.0,0.0,6548.0,3922.0
2023-06-10 15:00:00+02:00,224.0,1509.0,78.0,737.0,4260.0,220.0,0.0,162.0,0.0,5969.0,4220.0
2023-06-10 16:00:00+02:00,237.0,1596.0,74.0,750.0,4380.0,221.0,0.0,171.0,0.0,5205.0,4415.0
2023-06-10 17:00:00+02:00,240.0,1770.0,73.0,774.0,4526.0,220.0,41.0,159.0,35.0,3887.0,4468.0
2023-06-10 18:00:00+02:00,242.0,2421.0,73.0,918.0,4588.0,220.0,798.0,159.0,40.0,2153.0,4383.0
2023-06-10 19:00:00+02:00,243.0,2597.0,73.0,1005.0,4640.0,218.0,1118.0,160.0,40.0,820.0,4053.0
2023-06-10 20:00:00+02:00,241.0,2695.0,74.0,1040.0,4772.0,215.0,1317.0,153.0,40.0,271.0,3892.0
2023-06-10 21:00:00+02:00,240.0,2618.0,79.0,1033.0,4736.0,215.0,1346.0,145.0,40.0,19.0,4214.0
2023-06-10 22:00:00+02:00,242.0,2576.0,82.0,994.0,4766.0,215.0,1138.0,141.0,40.0,0.0,4367.0
2023-06-10 23:00:00+02:00,242.0,2372.0,82.0,863.0,4501.0,216.0,505.0,137.0,40.0,0.0,4477.0
2023-06-11 00:00:00+02:00,243.0,1983.0,82.0,869.0,4549.0,214.0,185.0,138.0,5.0,0.0,4489.0
2023-06-11 01:00:00+02:00,241.0,1787.0,83.0,722.0,4474.0,213.0,97.0,138.0,0.0,0.0,4328.0
2023-06-11 02:00:00+02:00,241.0,1655.0,82.0,714.0,4457.0,214.0,5.0,138.0,0.0,0.0,4069.0
2023-06-11 03:00:00+02:00,241.0,1634.0,83.0,722.0,4461.0,214.0,0.0,138.0,35.0,0.0,3801.0
2023-06-11 04:00:00+02:00,242.0,1577.0,84.0,722.0,4468.0,216.0,0.0,138.0,40.0,60.0,3497.0
2023-06-11 05:00:00+02:00,241.0,1556.0,84.0,737.0,4422.0,215.0,0.0,138.0,40.0,410.0,3128.0
2023-06-11 06:00:00+02:00,241.0,1844.0,87.0,860.0,4503.0,217.0,20.0,150.0,40.0,1254.0,2156.0
2023-06-11 07:00:00+02:00,243.0,1971.0,86.0,793.0,4574.0,216.0,151.0,152.0,40.0,2816.0,1233.0
2023-06-11 08:00:00+02:00,189.0,2241.0,86.0,997.0,4423.0,216.0,0.0,152.0,5.0,4654.0,958.0
2023-06-11 09:00:00+02:00,162.0,1868.0,86.0,795.0,4194.0,218.0,0.0,147.0,0.0,6089.0,1256.0
2023-06-11 10:00:00+02:00,161.0,1674.0,84.0,816.0,4268.0,216.0,0.0,137.0,0.0,6931.0,1948.0
2023-06-11 11:00:00+02:00,162.0,1528.0,83.0,750.0,4256.0,220.0,0.0,135.0,0.0,7091.0,2228.0
2023-06-11 12:00:00+02:00,162.0,1513.0,83.0,764.0,4274.0,219.0,0.0,135.0,0.0,7367.0,2133.0
2023-06-11 13:00:00+02:00,163.0,1516.0,82.0,768.0,4273.0,219.0,0.0,135.0,0.0,7520.0,1961.0
2023-06-11 14:00:00+02:00,162.0,1501.0,83.0,765.0,4250.0,218.0,0.0,135.0,0.0,7215.0,1993.0
2023-06-11 15:00:00+02:00,162.0,1450.0,83.0,734.0,4197.0,218.0,0.0,135.0,0.0,6766.0,2057.0
2023-06-11 16:00:00+02:00,162.0,1501.0,81.0,747.0,4366.0,216.0,0.0,144.0,0.0,5697.0,2111.0
2023-06-11 17:00:00+02:00,207.0,1779.0,78.0,791.0,4691.0,218.0,0.0,150.0,35.0,4050.0,2184.0
2023-06-11 18:00:00+02:00,242.0,2543.0,77.0,949.0,5157.0,216.0,46.0,159.0,40.0,2243.0,2241.0
2023-06-11 19:00:00+02:00,243.0,2866.0,78.0,1062.0,5819.0,218.0,545.0,182.0,40.0,872.0,2314.0
2023-06-11 20:00:00+02:00,245.0,3113.0,79.0,1089.0,5500.0,218.0,963.0,177.0,40.0,286.0,2558.0
2023-06-11 21:00:00+02:00,239.0,3119.0,80.0,1068.0,5577.0,219.0,988.0,169.0,40.0,17.0,3294.0
2023-06-11 22:00:00+02:00,241.0,3121.0,79.0,1046.0,5174.0,221.0,737.0,166.0,40.0,0.0,3963.0
2023-06-11 23:00:00+02:00,241.0,2847.0,80.0,930.0,4841.0,219.0,361.0,166.0,40.0,0.0,4105.0
2023-06-12 00:00:00+02:00,242.0,2598.0,81.0,866.0,4824.0,218.0,19.0,149.0,5.0,0.0,3826.0
2023-06-12 01:00:00+02:00,243.0,2539.0,80.0,827.0,4755.0,219.0,0.0,144.0,0.0,0.0,3417.0
2023-06-12 02:00:00+02:00,242.0,2547.0,80.0,842.0,4811.0,219.0,0.0,135.0,0.0,0.0,3000.0
2023-06-12 03:00:00+02:00,240.0,2769.0,81.0,1010.0,4917.0,220.0,0.0,129.0,0.0,0.0,2551.0
2023-06-12 04:00:00+02:00,243.0,2953.0,81.0,1066.0,4985.0,220.0,0.0,129.0,0.0,67.0,2170.0
2023-06-12 05:00:00+02:00,243.0,3057.0,81.0,884.0,5258.0,218.0,6.0,129.0,35.0,442.0,1802.0
2023-06-12 06:00:00+02:00,242.0,3881.0,78.0,1173.0,5747.0,220.0,329.0,141.0,40.0,1437.0,1231.0
2023-06-12 07:00:00+02:00,241.0,4203.0,76.0,1210.0,6374.0,220.0,869.0,142.0,28.0,3284.0,397.0
2023-06-12 08:00:00+02:00,242.0,4087.0,77.0,1165.0,6276.0,222.0,598.0,149.0,27.0,5320.0,355.0
2023-06-12 09:00:00+02:00,241.0,3740.0,77.0,1112.0,5496.0,220.0,159.0,159.0,3.0,6638.0,936.0
2023-06-12 10:00:00+02:00,243.0,3015.0,81.0,796.0,5413.0,219.0,0.0,149.0,0.0,6915.0,1534.0
2023-06-12 11:00:00+02:00,240.0,3011.0,82.0,787.0,5517.0,218.0,0.0,145.0,0.0,7401.0,1437.0
2023-06-12 12:00:00+02:00,241.0,3041.0,82.0,939.0,5570.0,217.0,0.0,133.0,0.0,7534.0,1328.0
2023-06-12 13:00:00+02:00,243.0,3280.0,85.0,1054.0,5568.0,218.0,0.0,132.0,0.0,7566.0,1421.0
2023-06-12 14:00:00+02:00,243.0,3192.0,85.0,996.0,5547.0,214.0,0.0,133.0,0.0,7375.0,1645.0
2023-06-12 15:00:00+02:00,240.0,3427.0,84.0,1007.0,5607.0,212.0,0.0,135.0,0.0,6581.0,1877.0
2023-06-12 16:00:00+02:00,242.0,3890.0,83.0,1065.0,5886.0,213.0,0.0,142.0,0.0,5227.0,1967.0
2023-06-12 17:00:00+02:00,243.0,4039.0,83.0,1025.0,6084.0,218.0,0.0,148.0,23.0,3695.0,2110.0
2023-06-12 18:00:00+02:00,249.0,4198.0,83.0,1127.0,6488.0,222.0,379.0,151.0,38.0,2080.0,2041.0
2023-06-12 19:00:00+02:00,249.0,4201.0,84.0,1115.0,7083.0,223.0,1107.0,151.0,40.0,850.0,1910.0
2023-06-12 20:00:00+02:00,249.0,4165.0,84.0,1111.0,7355.0,223.0,962.0,144.0,40.0,275.0,2437.0
2023-06-12 21:00:00+02:00,252.0,4092.0,82.0,1118.0,6746.0,226.0,466.0,136.0,40.0,24.0,2846.0
2023-06-12 22:00:00+02:00,251.0,4097.0,82.0,1111.0,6287.0,225.0,16.0,133.0,40.0,0.0,2947.0
2023-06-12 23:00:00+02:00,240.0,3442.0,77.0,889.0,6044.0,220.0,0.0,133.0,40.0,0.0,2892.0
2023-06-13 00:00:00+02:00,242.0,3025.0,76.0,821.0,5830.0,217.0,0.0,130.0,5.0,0.0,2488.0
2023-06-13 01:00:00+02:00,245.0,3062.0,79.0,824.0,5692.0,216.0,0.0,129.0,0.0,0.0,2293.0
2023-06-13 02:00:00+02:00,244.0,3081.0,82.0,884.0,5685.0,217.0,0.0,129.0,0.0,0.0,1903.0
2023-06-13 03:00:00+02:00,243.0,3099.0,83.0,917.0,5712.0,217.0,0.0,129.0,0.0,0.0,1655.0
2023-06-13 04:00:00+02:00,241.0,3245.0,83.0,989.0,5707.0,219.0,0.0,129.0,0.0,40.0,1711.0
2023-06-13 05:00:00+02:00,243.0,3440.0,84.0,1041.0,5910.0,219.0,0.0,129.0,0.0,292.0,1512.0
2023-06-13 06:00:00+02:00,244.0,4166.0,84.0,1183.0,6255.0,219.0,0.0,142.0,35.0,896.0,1199.0
2023-06-13 07:00:00+02:00,240.0,4840.0,83.0,1352.0,6458.0,218.0,8.0,143.0,28.0,1853.0,824.0
2023-06-13 08:00:00+02:00,243.0,4806.0,79.0,1350.0,6514.0,219.0,62.0,146.0,27.0,2977.0,881.0
2023-06-13 09:00:00+02:00,242.0,4732.0,74.0,1385.0,6310.0,222.0,119.0,145.0,27.0,4045.0,1247.0
2023-06-13 10:00:00+02:00,242.0,4575.0,70.0,1235.0,6122.0,222.0,32.0,135.0,3.0,4536.0,1359.0
2023-06-13 11:00:00+02:00,242.0,4415.0,68.0,1222.0,5996.0,222.0,0.0,139.0,0.0,4879.0,1433.0
2023-06-13 12:00:00+02:00,243.0,4484.0,69.0,1262.0,5984.0,222.0,39.0,136.0,0.0,4935.0,1630.0
2023-06-13 13:00:00+02:00,241.0,4573.0,70.0,1270.0,5991.0,220.0,20.0,135.0,0.0,4718.0,1730.0
2023-06-13 14:00:00+02:00,242.0,4665.0,72.0,1340.0,6020.0,220.0,13.0,135.0,0.0,4381.0,1721.0
2023-06-13 15:00:00+02:00,241.0,4738.0,74.0,1497.0,6392.0,217.0,0.0,135.0,0.0,3969.0,1786.0
2023-06-13 16:00:00+02:00,243.0,4682.0,75.0,1503.0,6519.0,219.0,0.0,147.0,12.0,3115.0,1719.0
2023-06-13 17:00:00+02:00,242.0,4780.0,77.0,1517.0,6523.0,221.0,14.0,163.0,25.0,2293.0,1653.0
2023-06-13 18:00:00+02:00,243.0,4816.0,79.0,1513.0,6473.0,221.0,347.0,168.0,38.0,1433.0,1543.0
2023-06-13 19:00:00+02:00,241.0,4859.0,82.0,1484.0,6669.0,222.0,743.0,185.0,40.0,671.0,1350.0
2023-06-13 20:00:00+02:00,241.0,4922.0,81.0,1491.0,6795.0,223.0,843.0,180.0,40.0,209.0,1264.0
2023-06-13 21:00:00+02:00,242.0,5003.0,78.0,1492.0,7022.0,224.0,790.0,160.0,40.0,15.0,1210.0
2023-06-13 22:00:00+02:00,244.0,4817.0,79.0,1315.0,6398.0,222.0,221.0,152.0,40.0,0.0,1406.0
2023-06-13 23:00:00+02:00,244.0,4383.0,82.0,1238.0,6226.0,221.0,0.0,151.0,40.0,0.0,1431.0
2023-06-14 00:00:00+02:00,244.0,3288.0,82.0,1147.0,5913.0,218.0,0.0,162.0,5.0,0.0,1283.0
2023-06-14 01:00:00+02:00,248.0,3430.0,84.0,1149.0,5854.0,217.0,0.0,164.0,0.0,0.0,1109.0
2023-06-14 02:00:00+02:00,245.0,3569.0,84.0,1180.0,5901.0,217.0,0.0,156.0,0.0,0.0,960.0
2023-06-14 03:00:00+02:00,244.0,3573.0,84.0,1187.0,5909.0,218.0,0.0,150.0,0.0,0.0,814.0
2023-06-14 04:00:00+02:00,251.0,3518.0,83.0,1145.0,5796.0,219.0,0.0,149.0,0.0,41.0,788.0
2023-06-14 05:00:00+02:00,250.0,3630.0,75.0,1172.0,5830.0,221.0,0.0,149.0,0.0,299.0,765.0
2023-06-14 06:00:00+02:00,251.0,4183.0,70.0,1412.0,6250.0,221.0,0.0,162.0,0.0,837.0,576.0
2023-06-14 07:00:00+02:00,249.0,4625.0,68.0,1467.0,6538.0,221.0,0.0,164.0,23.0,1689.0,270.0
2023-06-14 08:00:00+02:00,248.0,4492.0,69.0,1479.0,6506.0,223.0,109.0,159.0,27.0,2658.0,223.0
2023-06-14 09:00:00+02:00,251.0,4078.0,70.0,1421.0,6437.0,224.0,125.0,150.0,27.0,3765.0,304.0
2023-06-14 10:00:00+02:00,252.0,3678.0,70.0,1204.0,6315.0,222.0,16.0,137.0,27.0,4578.0,423.0
2023-06-14 11:00:00+02:00,248.0,3588.0,70.0,1243.0,6444.0,218.0,389.0,135.0,3.0,4837.0,521.0
2023-06-14 12:00:00+02:00,252.0,3804.0,69.0,1243.0,6486.0,213.0,297.0,135.0,0.0,5007.0,647.0
2023-06-14 13:00:00+02:00,251.0,3888.0,65.0,1244.0,6501.0,228.0,0.0,135.0,0.0,4653.0,833.0
2023-06-14 14:00:00+02:00,252.0,3537.0,65.0,1180.0,6416.0,202.0,0.0,135.0,0.0,4504.0,1237.0
2023-06-14 15:00:00+02:00,250.0,3521.0,68.0,1259.0,6486.0,201.0,0.0,138.0,0.0,3981.0,1293.0
2023-06-14 16:00:00+02:00,251.0,3731.0,68.0,1438.0,6537.0,219.0,16.0,150.0,23.0,3243.0,1429.0
2023-06-14 17:00:00+02:00,248.0,3844.0,67.0,1461.0,6794.0,223.0,10.0,158.0,27.0,2215.0,1281.0
2023-06-14 18:00:00+02:00,251.0,3708.0,66.0,1462.0,6838.0,224.0,305.0,164.0,38.0,1385.0,973.0
2023-06-14 19:00:00+02:00,252.0,4459.0,72.0,1526.0,6969.0,226.0,474.0,164.0,40.0,631.0,760.0
2023-06-14 20:00:00+02:00,252.0,4600.0,77.0,1605.0,7535.0,226.0,755.0,158.0,40.0,183.0,750.0
2023-06-14 21:00:00+02:00,251.0,4490.0,77.0,1593.0,7224.0,227.0,302.0,150.0,40.0,20.0,850.0
2023-06-14 22:00:00+02:00,249.0,3690.0,78.0,1364.0,6902.0,227.0,71.0,147.0,40.0,0.0,769.0
2023-06-14 23:00:00+02:00,250.0,3522.0,79.0,1252.0,6611.0,223.0,8.0,146.0,5.0,0.0,677.0
2023-06-15 00:00:00+02:00,243.0,3619.0,76.0,1202.0,6257.0,221.0,207.0,157.0,0.0,0.0,576.0
2023-06-15 01:00:00+02:00,242.0,3945.0,73.0,1246.0,6102.0,221.0,0.0,158.0,0.0,0.0,509.0
2023-06-15 02:00:00+02:00,242.0,3881.0,74.0,1255.0,5975.0,221.0,0.0,149.0,0.0,0.0,402.0
2023-06-15 03:00:00+02:00,243.0,3878.0,78.0,1221.0,5970.0,219.0,0.0,144.0,0.0,0.0,408.0
2023-06-15 04:00:00+02:00,244.0,3840.0,78.0,1211.0,6008.0,219.0,0.0,143.0,0.0,45.0,354.0
2023-06-15 05:00:00+02:00,249.0,3935.0,88.0,1534.0,6376.0,219.0,29.0,143.0,0.0,276.0,270.0
2023-06-15 06:00:00+02:00,250.0,4496.0,89.0,1623.0,7105.0,220.0,314.0,154.0,23.0,882.0,199.0
2023-06-15 07:00:00+02:00,250.0,4777.0,89.0,1630.0,7342.0,218.0,745.0,157.0,27.0,1821.0,176.0
2023-06-15 08:00:00+02:00,251.0,4781.0,86.0,1548.0,6702.0,219.0,367.0,157.0,27.0,2907.0,190.0
2023-06-15 09:00:00+02:00,251.0,4448.0,81.0,1385.0,6544.0,210.0,271.0,160.0,15.0,3909.0,97.0
2023-06-15 10:00:00+02:00,251.0,4504.0,78.0,1238.0,6495.0,217.0,0.0,151.0,2.0,4667.0,62.0
2023-06-15 11:00:00+02:00,252.0,4636.0,79.0,1276.0,6615.0,229.0,0.0,149.0,0.0,5505.0,94.0
2023-06-15 12:00:00+02:00,251.0,4633.0,78.0,1166.0,6506.0,218.0,0.0,149.0,0.0,5507.0,91.0
2023-06-15 13:00:00+02:00,250.0,4552.0,80.0,1173.0,6518.0,221.0,0.0,148.0,0.0,5697.0,149.0
2023-06-15 14:00:00+02:00,251.0,4462.0,83.0,1137.0,6431.0,220.0,0.0,148.0,0.0,5394.0,350.0
2023-06-15 15:00:00+02:00,250.0,4259.0,82.0,1135.0,6360.0,220.0,0.0,148.0,0.0,5303.0,526.0
2023-06-15 16:00:00+02:00,250.0,4267.0,80.0,1188.0,6444.0,218.0,0.0,157.0,0.0,4679.0,484.0
2023-06-15 17:00:00+02:00,250.0,4199.0,78.0,1405.0,6783.0,219.0,0.0,163.0,23.0,3451.0,297.0
2023-06-15 18:00:00+02:00,250.0,4383.0,76.0,1445.0,7061.0,223.0,92.0,166.0,38.0,1904.0,224.0
2023-06-15 19:00:00+02:00,250.0,4737.0,74.0,1595.0,7595.0,221.0,403.0,167.0,40.0,791.0,211.0
2023-06-15 20:00:00+02:00,252.0,4893.0,75.0,1646.0,8782.0,222.0,1398.0,162.0,40.0,237.0,147.0
2023-06-15 21:00:00+02:00,252.0,4802.0,75.0,1463.0,8648.0,226.0,1266.0,161.0,40.0,18.0,134.0
2023-06-15 22:00:00+02:00,250.0,4526.0,78.0,1373.0,7100.0,222.0,375.0,154.0,40.0,0.0,143.0
2023-06-15 23:00:00+02:00,251.0,4207.0,80.0,1309.0,6801.0,218.0,73.0,142.0,5.0,0.0,128.0
2023-06-16 00:00:00+02:00,241.0,4212.0,81.0,1398.0,6502.0,217.0,0.0,158.0,0.0,0.0,148.0
2023-06-16 01:00:00+02:00,243.0,4230.0,83.0,1268.0,6429.0,217.0,0.0,160.0,0.0,0.0,135.0
2023-06-16 02:00:00+02:00,242.0,4155.0,85.0,1247.0,6352.0,218.0,0.0,151.0,0.0,0.0,106.0
2023-06-16 03:00:00+02:00,241.0,4026.0,84.0,1113.0,6300.0,220.0,0.0,145.0,0.0,0.0,119.0
2023-06-16 04:00:00+02:00,248.0,4074.0,81.0,1061.0,6242.0,219.0,0.0,145.0,0.0,54.0,102.0
2023-06-16 05:00:00+02:00,251.0,4202.0,83.0,1105.0,6235.0,220.0,0.0,145.0,0.0,440.0,80.0
2023-06-16 06:00:00+02:00,251.0,4608.0,83.0,1268.0,6428.0,221.0,3.0,157.0,23.0,1271.0,51.0
2023-06-16 07:00:00+02:00,248.0,4855.0,81.0,1363.0,6692.0,220.0,53.0,159.0,27.0,2663.0,22.0
2023-06-16 08:00:00+02:00,249.0,4365.0,81.0,1287.0,6459.0,219.0,186.0,172.0,27.0,4360.0,20.0
2023-06-16 09:00:00+02:00,252.0,4103.0,80.0,1206.0,6266.0,218.0,78.0,163.0,15.0,5714.0,25.0
2023-06-16 10:00:00+02:00,252.0,4153.0,83.0,1243.0,6307.0,217.0,0.0,150.0,2.0,6329.0,49.0
2023-06-16 11:00:00+02:00,250.0,4698.0,79.0,1276.0,6443.0,216.0,0.0,149.0,0.0,6159.0,62.0
2023-06-16 12:00:00+02:00,251.0,4845.0,63.0,1289.0,6321.0,216.0,0.0,148.0,0.0,5967.0,109.0
2023-06-16 13:00:00+02:00,249.0,4805.0,59.0,1350.0,6464.0,192.0,8.0,148.0,0.0,5510.0,159.0
2023-06-16 14:00:00+02:00,251.0,4756.0,58.0,1332.0,6653.0,188.0,13.0,147.0,0.0,5018.0,263.0
2023-06-16 15:00:00+02:00,251.0,4830.0,59.0,1413.0,6968.0,195.0,0.0,147.0,0.0,4491.0,371.0
2023-06-16 16:00:00+02:00,251.0,4901.0,62.0,1334.0,6607.0,218.0,39.0,157.0,0.0,3744.0,398.0
2023-06-16 17:00:00+02:00,250.0,4884.0,67.0,1399.0,6581.0,222.0,408.0,164.0,23.0,2662.0,297.0
2023-06-16 18:00:00+02:00,251.0,4606.0,72.0,1277.0,6326.0,219.0,573.0,180.0,38.0,1751.0,304.0
2023-06-16 19:00:00+02:00,249.0,4888.0,71.0,1492.0,7210.0,220.0,722.0,183.0,40.0,784.0,308.0
2023-06-16 20:00:00+02:00,253.0,4851.0,70.0,1538.0,8102.0,221.0,1092.0,179.0,40.0,271.0,316.0
2023-06-16 21:00:00+02:00,249.0,4708.0,70.0,1509.0,8156.0,220.0,991.0,171.0,40.0,21.0,460.0
2023-06-16 22:00:00+02:00,252.0,4697.0,67.0,1497.0,6802.0,220.0,603.0,154.0,40.0,0.0,549.0
2023-06-16 23:00:00+02:00,250.0,4642.0,70.0,1487.0,6171.0,220.0,42.0,146.0,5.0,0.0,617.0
2023-06-17 00:00:00+02:00,247.0,3542.0,72.0,1262.0,5645.0,218.0,0.0,137.0,0.0,0.0,731.0
2023-06-17 01:00:00+02:00,244.0,3308.0,75.0,1250.0,5474.0,221.0,0.0,136.0,0.0,0.0,831.0
2023-06-17 02:00:00+02:00,243.0,3296.0,76.0,1255.0,5542.0,221.0,0.0,136.0,0.0,0.0,887.0
2023-06-17 03:00:00+02:00,244.0,3303.0,80.0,1252.0,5526.0,222.0,0.0,136.0,0.0,0.0,930.0
2023-06-17 04:00:00+02:00,247.0,3272.0,82.0,1251.0,5376.0,229.0,0.0,136.0,0.0,36.0,948.0
2023-06-17 05:00:00+02:00,251.0,3145.0,83.0,1250.0,5283.0,233.0,0.0,134.0,0.0,256.0,817.0
2023-06-17 06:00:00+02:00,251.0,3447.0,83.0,1243.0,5488.0,227.0,0.0,148.0,0.0,876.0,592.0
2023-06-17 07:00:00+02:00,250.0,3729.0,83.0,1251.0,5526.0,226.0,145.0,146.0,35.0,1934.0,277.0
2023-06-17 08:00:00+02:00,249.0,3802.0,82.0,1289.0,6080.0,227.0,182.0,148.0,40.0,3174.0,162.0
2023-06-17 09:00:00+02:00,251.0,3775.0,82.0,1364.0,6306.0,227.0,54.0,150.0,5.0,4508.0,136.0
2023-06-17 10:00:00+02:00,250.0,3644.0,81.0,1175.0,5997.0,227.0,0.0,140.0,0.0,5306.0,140.0
2023-06-17 11:00:00+02:00,252.0,3665.0,83.0,1169.0,5739.0,225.0,0.0,138.0,0.0,5540.0,270.0
2023-06-17 12:00:00+02:00,127.0,3756.0,83.0,1247.0,5927.0,223.0,0.0,135.0,0.0,5575.0,350.0
2023-06-17 13:00:00+02:00,53.0,3723.0,82.0,1190.0,6075.0,226.0,0.0,138.0,0.0,5114.0,426.0
2023-06-17 14:00:00+02:00,167.0,3770.0,82.0,1181.0,5453.0,224.0,0.0,147.0,0.0,4909.0,474.0
2023-06-17 15:00:00+02:00,226.0,3853.0,82.0,1187.0,5464.0,224.0,0.0,148.0,0.0,4418.0,401.0
2023-06-17 16:00:00+02:00,252.0,3873.0,81.0,1190.0,5883.0,226.0,46.0,144.0,0.0,3870.0,346.0
2023-06-17 17:00:00+02:00,253.0,3819.0,81.0,1218.0,5828.0,224.0,324.0,148.0,0.0,2903.0,443.0
2023-06-17 18:00:00+02:00,251.0,3784.0,82.0,1382.0,5912.0,222.0,747.0,151.0,35.0,1902.0,435.0
2023-06-17 19:00:00+02:00,254.0,3803.0,83.0,1433.0,6033.0,225.0,1044.0,151.0,40.0,835.0,351.0
2023-06-17 20:00:00+02:00,256.0,3800.0,83.0,1440.0,5671.0,223.0,834.0,145.0,40.0,292.0,277.0
2023-06-17 21:00:00+02:00,253.0,3871.0,83.0,1464.0,6019.0,223.0,696.0,137.0,40.0,21.0,251.0
