,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2024-06-20 15:45:00+03:00,638.0,30.0,0.0,0.0,24.0,1261.0,3813.0,126.0,0.0,627.0,31.0,2147.0
2024-06-20 16:00:00+03:00,636.0,30.0,0.0,0.0,24.0,1331.0,3813.0,130.0,0.0,604.0,26.0,2091.0
2024-06-20 16:15:00+03:00,634.0,30.0,0.0,0.0,24.0,1380.0,3815.0,132.0,0.0,574.0,31.0,2146.0
2024-06-20 16:30:00+03:00,642.0,31.0,0.0,0.0,24.0,1415.0,3815.0,133.0,0.0,544.0,34.0,2178.0
2024-06-20 16:45:00+03:00,637.0,31.0,0.0,0.0,24.0,1446.0,3814.0,134.0,0.0,514.0,38.0,2167.0
2024-06-20 17:00:00+03:00,639.0,30.0,0.0,0.0,24.0,1420.0,3812.0,133.0,0.0,488.0,40.0,2221.0
2024-06-20 17:15:00+03:00,641.0,30.0,0.0,0.0,24.0,1381.0,3814.0,132.0,0.0,465.0,44.0,2114.0
2024-06-20 17:30:00+03:00,640.0,30.0,0.0,0.0,24.0,1384.0,3813.0,133.0,0.0,443.0,45.0,2102.0
2024-06-20 17:45:00+03:00,645.0,30.0,0.0,0.0,24.0,1389.0,3815.0,133.0,0.0,421.0,45.0,1999.0
2024-06-20 18:00:00+03:00,647.0,30.0,0.0,0.0,24.0,1343.0,3812.0,132.0,0.0,389.0,50.0,2212.0
2024-06-20 18:15:00+03:00,646.0,29.0,0.0,0.0,24.0,1364.0,3811.0,133.0,0.0,349.0,54.0,2329.0
2024-06-20 18:30:00+03:00,646.0,29.0,0.0,0.0,24.0,1354.0,3828.0,134.0,0.0,308.0,54.0,2317.0
2024-06-20 18:45:00+03:00,651.0,29.0,0.0,0.0,24.0,1353.0,3829.0,135.0,0.0,268.0,54.0,2165.0
2024-06-20 19:00:00+03:00,658.0,29.0,0.0,0.0,24.0,1377.0,3829.0,135.0,0.0,235.0,54.0,1992.0
2024-06-20 19:15:00+03:00,661.0,29.0,0.0,0.0,24.0,1429.0,3829.0,136.0,0.0,211.0,54.0,1989.0
2024-06-20 19:30:00+03:00,663.0,30.0,0.0,0.0,24.0,1506.0,3829.0,136.0,0.0,187.0,54.0,2018.0
2024-06-20 19:45:00+03:00,670.0,30.0,0.0,0.0,24.0,1579.0,3830.0,136.0,0.0,163.0,54.0,2019.0
2024-06-20 20:00:00+03:00,667.0,31.0,0.0,0.0,24.0,1588.0,3829.0,136.0,0.0,141.0,49.0,2054.0
2024-06-20 20:15:00+03:00,664.0,30.0,0.0,0.0,24.0,1583.0,3831.0,137.0,0.0,122.0,53.0,2056.0
2024-06-20 20:30:00+03:00,665.0,30.0,0.0,0.0,24.0,1553.0,3829.0,136.0,0.0,102.0,54.0,2040.0
2024-06-20 20:45:00+03:00,662.0,29.0,0.0,0.0,24.0,1558.0,3831.0,134.0,0.0,83.0,54.0,1937.0
2024-06-20 21:00:00+03:00,659.0,30.0,0.0,0.0,24.0,1513.0,3831.0,133.0,0.0,64.0,54.0,1815.0
2024-06-20 21:15:00+03:00,664.0,29.0,0.0,0.0,24.0,1512.0,3831.0,137.0,0.0,47.0,54.0,1880.0
2024-06-20 21:30:00+03:00,655.0,29.0,0.0,0.0,24.0,1523.0,3832.0,136.0,0.0,30.0,44.0,1941.0
2024-06-20 21:45:00+03:00,659.0,29.0,0.0,0.0,24.0,1524.0,3833.0,136.0,0.0,13.0,50.0,2049.0
2024-06-20 22:00:00+03:00,654.0,30.0,0.0,0.0,24.0,1530.0,3832.0,137.0,0.0,4.0,54.0,2149.0
2024-06-20 22:15:00+03:00,646.0,30.0,0.0,0.0,24.0,1448.0,3833.0,137.0,0.0,3.0,55.0,2184.0
2024-06-20 22:30:00+03:00,647.0,30.0,0.0,0.0,24.0,1424.0,3847.0,141.0,0.0,2.0,55.0,2303.0
2024-06-20 22:45:00+03:00,649.0,30.0,0.0,0.0,24.0,1372.0,3849.0,142.0,0.0,1.0,55.0,2456.0
2024-06-20 23:00:00+03:00,645.0,30.0,0.0,0.0,24.0,1292.0,3849.0,142.0,0.0,0.0,55.0,2303.0
2024-06-20 23:15:00+03:00,646.0,30.0,0.0,0.0,24.0,1207.0,3853.0,140.0,0.0,0.0,54.0,2382.0
2024-06-20 23:30:00+03:00,644.0,30.0,0.0,0.0,24.0,1182.0,3851.0,142.0,0.0,0.0,53.0,2401.0
2024-06-20 23:45:00+03:00,647.0,30.0,0.0,0.0,24.0,1166.0,3850.0,144.0,0.0,0.0,53.0,2309.0
2024-06-21 00:00:00+03:00,644.0,30.0,0.0,0.0,24.0,1266.0,3842.0,145.0,0.0,0.0,53.0,1899.0
2024-06-21 00:15:00+03:00,647.0,31.0,0.0,0.0,24.0,1348.0,3815.0,144.0,0.0,0.0,51.0,1810.0
2024-06-21 00:30:00+03:00,649.0,31.0,0.0,0.0,24.0,1380.0,3790.0,143.0,0.0,0.0,48.0,1824.0
2024-06-21 00:45:00+03:00,650.0,30.0,0.0,0.0,24.0,1362.0,3766.0,144.0,0.0,0.0,47.0,1808.0
2024-06-21 01:00:00+03:00,651.0,31.0,0.0,0.0,24.0,1374.0,3713.0,143.0,0.0,0.0,47.0,1982.0
2024-06-21 01:15:00+03:00,648.0,30.0,0.0,0.0,24.0,1353.0,3625.0,143.0,0.0,0.0,47.0,2054.0
2024-06-21 01:30:00+03:00,656.0,31.0,0.0,0.0,24.0,1373.0,3535.0,144.0,0.0,0.0,45.0,2126.0
2024-06-21 01:45:00+03:00,661.0,32.0,0.0,0.0,24.0,1344.0,3502.0,144.0,0.0,0.0,38.0,2095.0
2024-06-21 02:00:00+03:00,661.0,31.0,0.0,0.0,24.0,1250.0,3502.0,142.0,0.0,0.0,37.0,1970.0
2024-06-21 02:15:00+03:00,660.0,31.0,0.0,0.0,24.0,1224.0,3503.0,145.0,0.0,0.0,36.0,2034.0
2024-06-21 02:30:00+03:00,659.0,31.0,0.0,0.0,24.0,1201.0,3514.0,144.0,0.0,0.0,35.0,1961.0
2024-06-21 02:45:00+03:00,664.0,31.0,0.0,0.0,24.0,1176.0,3518.0,145.0,0.0,0.0,35.0,1967.0
2024-06-21 03:00:00+03:00,663.0,31.0,0.0,0.0,24.0,1156.0,3518.0,146.0,0.0,2.0,35.0,2001.0
2024-06-21 03:15:00+03:00,661.0,31.0,0.0,0.0,24.0,1142.0,3518.0,146.0,0.0,6.0,35.0,1994.0
2024-06-21 03:30:00+03:00,664.0,30.0,0.0,0.0,24.0,1169.0,3520.0,144.0,0.0,9.0,35.0,1967.0
2024-06-21 03:45:00+03:00,664.0,29.0,0.0,0.0,24.0,1190.0,3519.0,146.0,0.0,13.0,35.0,1955.0
2024-06-21 04:00:00+03:00,661.0,29.0,0.0,0.0,24.0,1183.0,3519.0,146.0,0.0,25.0,37.0,1911.0
2024-06-21 04:15:00+03:00,667.0,30.0,0.0,0.0,24.0,1178.0,3519.0,145.0,0.0,46.0,37.0,1894.0
2024-06-21 04:30:00+03:00,663.0,29.0,0.0,0.0,23.0,1174.0,3518.0,144.0,0.0,67.0,36.0,1844.0
2024-06-21 04:45:00+03:00,669.0,29.0,0.0,0.0,23.0,1165.0,3519.0,146.0,0.0,88.0,35.0,1797.0
2024-06-21 05:00:00+03:00,664.0,29.0,0.0,0.0,23.0,1176.0,3521.0,145.0,0.0,113.0,35.0,1860.0
2024-06-21 05:15:00+03:00,662.0,29.0,0.0,0.0,23.0,1178.0,3521.0,141.0,0.0,143.0,35.0,1852.0
2024-06-21 05:30:00+03:00,671.0,29.0,0.0,0.0,23.0,1193.0,3522.0,139.0,0.0,172.0,35.0,1809.0
2024-06-21 05:45:00+03:00,666.0,29.0,0.0,0.0,23.0,1187.0,3521.0,142.0,0.0,201.0,35.0,1840.0
2024-06-21 06:00:00+03:00,668.0,29.0,0.0,0.0,23.0,1256.0,3522.0,141.0,0.0,224.0,35.0,1912.0
2024-06-21 06:15:00+03:00,665.0,29.0,0.0,0.0,23.0,1303.0,3522.0,137.0,0.0,240.0,35.0,1961.0
2024-06-21 06:30:00+03:00,664.0,28.0,0.0,0.0,23.0,1341.0,3521.0,135.0,0.0,257.0,35.0,2004.0
2024-06-21 06:45:00+03:00,663.0,28.0,0.0,0.0,23.0,1342.0,3522.0,134.0,0.0,273.0,35.0,2014.0
2024-06-21 07:00:00+03:00,667.0,28.0,0.0,0.0,23.0,1230.0,3521.0,133.0,0.0,295.0,36.0,2100.0
2024-06-21 07:15:00+03:00,669.0,29.0,0.0,0.0,23.0,1180.0,3521.0,133.0,0.0,323.0,35.0,2190.0
2024-06-21 07:30:00+03:00,668.0,29.0,0.0,0.0,23.0,1218.0,3523.0,138.0,0.0,350.0,32.0,2113.0
2024-06-21 07:45:00+03:00,652.0,29.0,0.0,0.0,23.0,1240.0,3523.0,138.0,0.0,378.0,32.0,2055.0
2024-06-21 08:00:00+03:00,656.0,30.0,0.0,0.0,23.0,1166.0,3522.0,135.0,0.0,415.0,33.0,2004.0
2024-06-21 08:15:00+03:00,654.0,29.0,0.0,0.0,23.0,1203.0,3522.0,135.0,0.0,463.0,37.0,2160.0
2024-06-21 08:30:00+03:00,661.0,30.0,0.0,0.0,23.0,1205.0,3522.0,137.0,0.0,510.0,39.0,2224.0
2024-06-21 08:45:00+03:00,659.0,29.0,0.0,0.0,24.0,1211.0,3523.0,134.0,0.0,558.0,43.0,2223.0
2024-06-21 09:00:00+03:00,660.0,29.0,0.0,0.0,24.0,1176.0,3522.0,129.0,0.0,595.0,43.0,2222.0
2024-06-21 09:15:00+03:00,663.0,28.0,0.0,0.0,24.0,1197.0,3521.0,132.0,0.0,622.0,40.0,2254.0
2024-06-21 09:30:00+03:00,663.0,27.0,0.0,0.0,24.0,1222.0,3521.0,134.0,0.0,650.0,38.0,2250.0
2024-06-21 09:45:00+03:00,667.0,28.0,0.0,0.0,24.0,1247.0,3522.0,133.0,0.0,677.0,38.0,2223.0
2024-06-21 10:00:00+03:00,661.0,28.0,0.0,0.0,24.0,1299.0,3523.0,132.0,0.0,700.0,38.0,2180.0
2024-06-21 10:15:00+03:00,666.0,28.0,0.0,0.0,23.0,1320.0,3523.0,136.0,0.0,719.0,38.0,2182.0
2024-06-21 10:30:00+03:00,663.0,26.0,0.0,0.0,23.0,1315.0,3522.0,136.0,0.0,738.0,38.0,2174.0
2024-06-21 10:45:00+03:00,663.0,27.0,0.0,0.0,23.0,1284.0,3523.0,135.0,0.0,757.0,32.0,2215.0
2024-06-21 11:00:00+03:00,659.0,27.0,0.0,0.0,23.0,1285.0,3522.0,140.0,0.0,770.0,29.0,2231.0
2024-06-21 11:15:00+03:00,657.0,27.0,0.0,0.0,23.0,1339.0,3522.0,137.0,0.0,776.0,33.0,2242.0
2024-06-21 11:30:00+03:00,654.0,27.0,0.0,0.0,23.0,1327.0,3522.0,136.0,0.0,782.0,34.0,2289.0
2024-06-21 11:45:00+03:00,661.0,27.0,0.0,0.0,23.0,1297.0,3521.0,138.0,0.0,788.0,34.0,2328.0
2024-06-21 12:00:00+03:00,656.0,28.0,0.0,0.0,23.0,1273.0,3409.0,132.0,0.0,784.0,34.0,2333.0
2024-06-21 12:15:00+03:00,663.0,28.0,0.0,0.0,23.0,1357.0,3324.0,138.0,0.0,768.0,34.0,2321.0
2024-06-21 12:30:00+03:00,661.0,27.0,0.0,0.0,23.0,1345.0,3325.0,138.0,0.0,752.0,34.0,2385.0
2024-06-21 12:45:00+03:00,652.0,27.0,0.0,0.0,23.0,1359.0,3355.0,136.0,0.0,737.0,35.0,2431.0
2024-06-21 13:00:00+03:00,655.0,27.0,0.0,0.0,23.0,1395.0,3508.0,140.0,0.0,725.0,36.0,2407.0
2024-06-21 13:15:00+03:00,660.0,28.0,0.0,0.0,23.0,1434.0,3533.0,131.0,0.0,718.0,31.0,2180.0
2024-06-21 13:30:00+03:00,656.0,29.0,0.0,0.0,23.0,1397.0,3532.0,130.0,0.0,711.0,25.0,2158.0
2024-06-21 13:45:00+03:00,656.0,29.0,0.0,0.0,23.0,1325.0,3534.0,131.0,0.0,704.0,25.0,2167.0
2024-06-21 14:00:00+03:00,659.0,29.0,0.0,0.0,23.0,1304.0,3532.0,130.0,0.0,701.0,25.0,2196.0
2024-06-21 14:15:00+03:00,658.0,30.0,0.0,0.0,23.0,1323.0,3531.0,130.0,0.0,701.0,25.0,2213.0
2024-06-21 14:30:00+03:00,652.0,29.0,0.0,0.0,23.0,1320.0,3533.0,130.0,0.0,702.0,29.0,2247.0
2024-06-21 14:45:00+03:00,653.0,29.0,0.0,0.0,23.0,1289.0,3531.0,130.0,0.0,702.0,37.0,2261.0
2024-06-21 15:00:00+03:00,656.0,29.0,0.0,0.0,23.0,1278.0,3532.0,130.0,0.0,694.0,38.0,2383.0
2024-06-21 15:15:00+03:00,656.0,29.0,0.0,0.0,23.0,1366.0,3541.0,130.0,0.0,678.0,38.0,2356.0
2024-06-21 15:30:00+03:00,659.0,29.0,0.0,0.0,23.0,1401.0,3539.0,131.0,0.0,661.0,37.0,2249.0
2024-06-21 15:45:00+03:00,656.0,29.0,0.0,0.0,23.0,1446.0,3542.0,131.0,0.0,645.0,36.0,2150.0
2024-06-21 16:00:00+03:00,658.0,29.0,0.0,0.0,23.0,1408.0,3541.0,131.0,0.0,627.0,36.0,2275.0
2024-06-21 16:15:00+03:00,660.0,29.0,0.0,0.0,23.0,1399.0,3541.0,132.0,0.0,609.0,36.0,2348.0
2024-06-21 16:30:00+03:00,659.0,28.0,0.0,0.0,23.0,1419.0,3542.0,132.0,0.0,590.0,36.0,2278.0
2024-06-21 16:45:00+03:00,654.0,28.0,0.0,0.0,23.0,1426.0,3541.0,132.0,0.0,571.0,36.0,2355.0
2024-06-21 17:00:00+03:00,659.0,28.0,0.0,0.0,23.0,1378.0,3542.0,132.0,0.0,547.0,36.0,2344.0
2024-06-21 17:15:00+03:00,665.0,28.0,0.0,0.0,23.0,1484.0,3549.0,133.0,0.0,517.0,36.0,2316.0
2024-06-21 17:30:00+03:00,670.0,28.0,0.0,0.0,23.0,1500.0,3550.0,132.0,0.0,487.0,36.0,2231.0
2024-06-21 17:45:00+03:00,668.0,29.0,0.0,0.0,23.0,1517.0,3552.0,133.0,0.0,457.0,36.0,2155.0
2024-06-21 18:00:00+03:00,669.0,29.0,0.0,0.0,23.0,1451.0,3551.0,134.0,0.0,421.0,43.0,2182.0
2024-06-21 18:15:00+03:00,666.0,29.0,0.0,0.0,23.0,1435.0,3552.0,133.0,0.0,378.0,45.0,2113.0
2024-06-21 18:30:00+03:00,665.0,28.0,0.0,0.0,23.0,1501.0,3551.0,132.0,0.0,336.0,45.0,2019.0
2024-06-21 18:45:00+03:00,669.0,28.0,0.0,0.0,23.0,1559.0,3551.0,131.0,0.0,293.0,45.0,1932.0
2024-06-21 19:00:00+03:00,674.0,28.0,0.0,0.0,23.0,1574.0,3552.0,132.0,0.0,258.0,45.0,2068.0
2024-06-21 19:15:00+03:00,676.0,28.0,0.0,0.0,23.0,1674.0,3558.0,133.0,0.0,231.0,45.0,2057.0
2024-06-21 19:30:00+03:00,678.0,28.0,0.0,0.0,23.0,1728.0,3560.0,132.0,0.0,204.0,45.0,1936.0
2024-06-21 19:45:00+03:00,678.0,29.0,0.0,0.0,23.0,1752.0,3559.0,134.0,0.0,177.0,45.0,1842.0
2024-06-21 20:00:00+03:00,681.0,29.0,0.0,0.0,23.0,1764.0,3559.0,134.0,0.0,153.0,45.0,1848.0
2024-06-21 20:15:00+03:00,677.0,29.0,0.0,0.0,23.0,1820.0,3559.0,134.0,0.0,132.0,45.0,1814.0
2024-06-21 20:30:00+03:00,677.0,30.0,0.0,0.0,23.0,1866.0,3559.0,134.0,0.0,110.0,45.0,1748.0
2024-06-21 20:45:00+03:00,676.0,30.0,0.0,0.0,23.0,1845.0,3559.0,136.0,0.0,89.0,45.0,1685.0
2024-06-21 21:00:00+03:00,679.0,30.0,0.0,0.0,23.0,1849.0,3559.0,134.0,0.0,69.0,50.0,1638.0
2024-06-21 21:15:00+03:00,683.0,29.0,0.0,0.0,23.0,1892.0,3566.0,132.0,0.0,51.0,54.0,1549.0
2024-06-21 21:30:00+03:00,679.0,29.0,0.0,0.0,23.0,1882.0,3569.0,132.0,0.0,33.0,54.0,1552.0
2024-06-21 21:45:00+03:00,682.0,29.0,0.0,0.0,23.0,1867.0,3570.0,134.0,0.0,15.0,54.0,1552.0
2024-06-21 22:00:00+03:00,679.0,29.0,0.0,0.0,26.0,1904.0,3570.0,133.0,0.0,5.0,54.0,1644.0
2024-06-21 22:15:00+03:00,679.0,29.0,0.0,0.0,28.0,1908.0,3569.0,135.0,0.0,4.0,52.0,1768.0
2024-06-21 22:30:00+03:00,683.0,29.0,0.0,0.0,30.0,1845.0,3569.0,136.0,0.0,2.0,42.0,1871.0
2024-06-21 22:45:00+03:00,680.0,29.0,0.0,0.0,30.0,1794.0,3568.0,137.0,0.0,1.0,45.0,1957.0
2024-06-21 23:00:00+03:00,683.0,29.0,0.0,0.0,30.0,1773.0,3569.0,138.0,0.0,0.0,48.0,2042.0
2024-06-21 23:15:00+03:00,681.0,29.0,0.0,0.0,31.0,1732.0,3574.0,138.0,0.0,0.0,50.0,2159.0
2024-06-21 23:30:00+03:00,675.0,29.0,0.0,0.0,31.0,1679.0,3576.0,141.0,0.0,0.0,52.0,2221.0
2024-06-21 23:45:00+03:00,679.0,29.0,0.0,0.0,31.0,1677.0,3577.0,141.0,0.0,0.0,53.0,2196.0
2024-06-22 00:00:00+03:00,676.0,29.0,0.0,0.0,29.0,1763.0,3581.0,142.0,0.0,0.0,53.0,2045.0
2024-06-22 00:15:00+03:00,677.0,29.0,0.0,0.0,26.0,1689.0,3587.0,141.0,0.0,0.0,53.0,1843.0
2024-06-22 00:30:00+03:00,680.0,29.0,0.0,0.0,28.0,1574.0,3595.0,143.0,0.0,0.0,53.0,1830.0
2024-06-22 00:45:00+03:00,672.0,29.0,0.0,0.0,28.0,1552.0,3600.0,143.0,0.0,0.0,53.0,1831.0
2024-06-22 01:00:00+03:00,670.0,29.0,0.0,0.0,28.0,1538.0,3652.0,141.0,0.0,0.0,53.0,1733.0
2024-06-22 01:15:00+03:00,662.0,29.0,0.0,0.0,28.0,1486.0,3754.0,141.0,0.0,0.0,53.0,1668.0
2024-06-22 01:30:00+03:00,665.0,29.0,0.0,0.0,28.0,1461.0,3851.0,142.0,0.0,0.0,53.0,1606.0
2024-06-22 01:45:00+03:00,672.0,29.0,0.0,0.0,28.0,1390.0,3896.0,143.0,0.0,0.0,53.0,1521.0
2024-06-22 02:00:00+03:00,663.0,29.0,0.0,0.0,28.0,1437.0,3905.0,143.0,0.0,0.0,53.0,1410.0
2024-06-22 02:15:00+03:00,668.0,30.0,0.0,0.0,28.0,1424.0,3912.0,143.0,0.0,0.0,53.0,1377.0
2024-06-22 02:30:00+03:00,670.0,31.0,0.0,0.0,28.0,1406.0,3919.0,143.0,0.0,0.0,55.0,1373.0
2024-06-22 02:45:00+03:00,675.0,30.0,0.0,0.0,28.0,1380.0,3924.0,143.0,0.0,0.0,55.0,1353.0
2024-06-22 03:00:00+03:00,675.0,32.0,0.0,0.0,28.0,1346.0,3930.0,143.0,0.0,2.0,53.0,1441.0
2024-06-22 03:15:00+03:00,676.0,32.0,0.0,0.0,28.0,1414.0,3941.0,145.0,0.0,5.0,47.0,1413.0
2024-06-22 03:30:00+03:00,673.0,32.0,0.0,0.0,28.0,1436.0,3944.0,145.0,0.0,8.0,46.0,1335.0
2024-06-22 03:45:00+03:00,679.0,30.0,0.0,0.0,28.0,1434.0,3949.0,145.0,0.0,12.0,45.0,1302.0
2024-06-22 04:00:00+03:00,680.0,30.0,0.0,0.0,28.0,1459.0,3950.0,145.0,0.0,25.0,44.0,1359.0
2024-06-22 04:15:00+03:00,681.0,30.0,0.0,0.0,28.0,1470.0,3950.0,145.0,0.0,47.0,44.0,1249.0
2024-06-22 04:30:00+03:00,677.0,30.0,0.0,0.0,29.0,1484.0,3949.0,144.0,0.0,70.0,46.0,1163.0
2024-06-22 04:45:00+03:00,682.0,30.0,0.0,0.0,29.0,1480.0,3949.0,144.0,0.0,92.0,48.0,1038.0
2024-06-22 05:00:00+03:00,679.0,30.0,0.0,0.0,29.0,1590.0,3950.0,142.0,0.0,118.0,54.0,957.0
2024-06-22 05:15:00+03:00,678.0,30.0,0.0,0.0,29.0,1733.0,3958.0,140.0,0.0,146.0,54.0,868.0
2024-06-22 05:30:00+03:00,677.0,30.0,0.0,0.0,29.0,1749.0,3959.0,138.0,0.0,174.0,54.0,787.0
2024-06-22 05:45:00+03:00,672.0,30.0,0.0,0.0,29.0,1765.0,3960.0,138.0,0.0,202.0,54.0,690.0
2024-06-22 06:00:00+03:00,668.0,30.0,0.0,0.0,29.0,1777.0,3959.0,136.0,0.0,228.0,54.0,610.0
2024-06-22 06:15:00+03:00,668.0,30.0,0.0,0.0,29.0,1810.0,3960.0,135.0,0.0,250.0,54.0,532.0
2024-06-22 06:30:00+03:00,664.0,30.0,0.0,0.0,29.0,1806.0,3963.0,133.0,0.0,273.0,54.0,482.0
2024-06-22 06:45:00+03:00,666.0,30.0,0.0,0.0,29.0,1800.0,3962.0,133.0,0.0,295.0,54.0,409.0
2024-06-22 07:00:00+03:00,674.0,30.0,0.0,0.0,29.0,1770.0,3962.0,133.0,0.0,322.0,54.0,341.0
2024-06-22 07:15:00+03:00,670.0,30.0,0.0,0.0,29.0,1789.0,3971.0,133.0,0.0,353.0,54.0,294.0
2024-06-22 07:30:00+03:00,671.0,30.0,0.0,0.0,29.0,1831.0,3972.0,133.0,0.0,383.0,54.0,278.0
2024-06-22 07:45:00+03:00,671.0,28.0,0.0,0.0,29.0,1869.0,3974.0,133.0,0.0,414.0,54.0,272.0
2024-06-22 08:00:00+03:00,672.0,28.0,0.0,0.0,29.0,1885.0,3972.0,133.0,0.0,447.0,54.0,241.0
2024-06-22 08:15:00+03:00,680.0,28.0,0.0,0.0,28.0,1917.0,3973.0,133.0,0.0,482.0,54.0,205.0
2024-06-22 08:30:00+03:00,679.0,28.0,0.0,0.0,24.0,1931.0,3973.0,133.0,0.0,517.0,54.0,191.0
2024-06-22 08:45:00+03:00,685.0,28.0,0.0,0.0,24.0,1946.0,3972.0,129.0,0.0,552.0,54.0,204.0
2024-06-22 09:00:00+03:00,699.0,28.0,0.0,0.0,24.0,1917.0,3973.0,129.0,0.0,580.0,54.0,222.0
2024-06-22 09:15:00+03:00,699.0,28.0,0.0,0.0,24.0,1932.0,3973.0,128.0,0.0,601.0,53.0,239.0
2024-06-22 09:30:00+03:00,699.0,28.0,0.0,0.0,24.0,1939.0,3973.0,126.0,0.0,622.0,53.0,286.0
2024-06-22 09:45:00+03:00,700.0,27.0,0.0,0.0,24.0,2002.0,3974.0,124.0,0.0,642.0,54.0,313.0
2024-06-22 10:00:00+03:00,707.0,27.0,0.0,0.0,24.0,1887.0,3974.0,124.0,0.0,660.0,54.0,362.0
2024-06-22 10:15:00+03:00,707.0,28.0,0.0,0.0,24.0,1859.0,3973.0,124.0,0.0,676.0,54.0,425.0
2024-06-22 10:30:00+03:00,704.0,28.0,0.0,0.0,24.0,1947.0,3974.0,123.0,0.0,691.0,54.0,476.0
2024-06-22 10:45:00+03:00,704.0,28.0,0.0,0.0,24.0,1956.0,3974.0,123.0,0.0,707.0,54.0,495.0
2024-06-22 11:00:00+03:00,705.0,27.0,0.0,0.0,24.0,1809.0,3972.0,123.0,0.0,719.0,54.0,509.0
2024-06-22 11:15:00+03:00,699.0,27.0,0.0,0.0,24.0,1818.0,3974.0,124.0,0.0,728.0,54.0,585.0
2024-06-22 11:30:00+03:00,698.0,26.0,0.0,0.0,24.0,1894.0,3974.0,122.0,0.0,738.0,53.0,660.0
2024-06-22 11:45:00+03:00,703.0,27.0,0.0,0.0,24.0,1889.0,3973.0,123.0,0.0,747.0,51.0,709.0
2024-06-22 12:00:00+03:00,707.0,26.0,0.0,0.0,24.0,1874.0,3975.0,124.0,0.0,758.0,48.0,751.0
2024-06-22 12:15:00+03:00,704.0,26.0,0.0,0.0,24.0,1857.0,3975.0,122.0,0.0,770.0,46.0,773.0
2024-06-22 12:30:00+03:00,713.0,26.0,0.0,0.0,24.0,1812.0,3976.0,123.0,0.0,782.0,44.0,803.0
2024-06-22 12:45:00+03:00,714.0,26.0,0.0,0.0,24.0,1809.0,3975.0,125.0,0.0,794.0,42.0,713.0
2024-06-22 13:00:00+03:00,711.0,25.0,0.0,0.0,24.0,1802.0,3976.0,125.0,0.0,792.0,37.0,812.0
2024-06-22 13:15:00+03:00,715.0,26.0,0.0,0.0,24.0,1711.0,3976.0,124.0,0.0,776.0,36.0,863.0
2024-06-22 13:30:00+03:00,706.0,27.0,0.0,0.0,24.0,1670.0,3973.0,125.0,0.0,761.0,36.0,889.0
2024-06-22 13:45:00+03:00,705.0,27.0,0.0,0.0,24.0,1683.0,3974.0,123.0,0.0,745.0,36.0,913.0
2024-06-22 14:00:00+03:00,707.0,27.0,0.0,0.0,24.0,1645.0,3976.0,119.0,0.0,734.0,36.0,961.0
2024-06-22 14:15:00+03:00,703.0,27.0,0.0,0.0,24.0,1588.0,3975.0,121.0,0.0,727.0,34.0,1063.0
2024-06-22 14:30:00+03:00,706.0,27.0,0.0,0.0,24.0,1525.0,3973.0,120.0,0.0,719.0,28.0,1026.0
2024-06-22 14:45:00+03:00,706.0,27.0,0.0,0.0,24.0,1534.0,3972.0,120.0,0.0,712.0,27.0,986.0
2024-06-22 15:00:00+03:00,713.0,27.0,0.0,0.0,24.0,1580.0,3974.0,122.0,0.0,700.0,29.0,1009.0
2024-06-22 15:15:00+03:00,711.0,27.0,0.0,0.0,24.0,1601.0,3973.0,121.0,0.0,683.0,37.0,982.0
2024-06-22 15:30:00+03:00,717.0,25.0,0.0,0.0,24.0,1574.0,3972.0,123.0,0.0,666.0,44.0,885.0
2024-06-22 15:45:00+03:00,713.0,25.0,0.0,0.0,24.0,1582.0,3971.0,124.0,0.0,649.0,45.0,841.0
2024-06-22 16:00:00+03:00,716.0,27.0,0.0,0.0,24.0,1742.0,3973.0,121.0,0.0,631.0,43.0,797.0
2024-06-22 16:15:00+03:00,715.0,27.0,0.0,0.0,24.0,1865.0,3970.0,124.0,0.0,610.0,41.0,694.0
2024-06-22 16:30:00+03:00,719.0,27.0,0.0,0.0,24.0,1853.0,3971.0,126.0,0.0,590.0,41.0,671.0
2024-06-22 16:45:00+03:00,715.0,27.0,0.0,0.0,26.0,1776.0,3970.0,125.0,0.0,569.0,41.0,677.0
2024-06-22 17:00:00+03:00,721.0,27.0,0.0,0.0,27.0,1883.0,3971.0,121.0,0.0,543.0,42.0,646.0
2024-06-22 17:15:00+03:00,721.0,27.0,0.0,0.0,27.0,1991.0,3970.0,122.0,0.0,512.0,45.0,596.0
2024-06-22 17:30:00+03:00,714.0,27.0,0.0,0.0,27.0,1923.0,3971.0,129.0,0.0,480.0,45.0,624.0
2024-06-22 17:45:00+03:00,719.0,27.0,0.0,0.0,27.0,1854.0,3970.0,128.0,0.0,449.0,45.0,617.0
2024-06-22 18:00:00+03:00,724.0,27.0,0.0,0.0,27.0,1941.0,3970.0,126.0,0.0,413.0,46.0,609.0
2024-06-22 18:15:00+03:00,722.0,27.0,0.0,0.0,27.0,2015.0,3970.0,125.0,0.0,373.0,52.0,586.0
2024-06-22 18:30:00+03:00,723.0,27.0,0.0,0.0,24.0,1988.0,3970.0,122.0,0.0,333.0,54.0,559.0
2024-06-22 18:45:00+03:00,727.0,26.0,0.0,0.0,24.0,2024.0,3970.0,124.0,0.0,292.0,54.0,579.0
