,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Onshore_Actual Aggregated
2022-01-11 20:00:00+02:00,57.0,59.0,2.0,0.0,98.0,12.0,0.0,18.0,9.0
2022-01-11 21:00:00+02:00,56.0,59.0,0.0,0.0,98.0,12.0,0.0,17.0,20.0
2022-01-11 22:00:00+02:00,56.0,59.0,0.0,0.0,98.0,12.0,0.0,18.0,32.0
2022-01-11 23:00:00+02:00,55.0,59.0,0.0,0.0,88.0,12.0,0.0,18.0,40.0
2022-01-12 00:00:00+02:00,56.0,59.0,0.0,0.0,25.0,12.0,0.0,18.0,50.0
2022-01-12 01:00:00+02:00,55.0,59.0,0.0,325.0,61.0,12.0,0.0,18.0,59.0
2022-01-12 02:00:00+02:00,55.0,59.0,0.0,446.0,68.0,12.0,0.0,18.0,53.0
2022-01-12 03:00:00+02:00,54.0,59.0,0.0,445.0,67.0,12.0,0.0,18.0,48.0
2022-01-12 04:00:00+02:00,56.0,59.0,0.0,444.0,79.0,12.0,0.0,18.0,71.0
2022-01-12 05:00:00+02:00,55.0,59.0,0.0,325.0,75.0,12.0,0.0,18.0,86.0
2022-01-12 06:00:00+02:00,56.0,59.0,0.0,0.0,98.0,12.0,0.0,17.0,93.0
2022-01-12 07:00:00+02:00,56.0,60.0,74.0,0.0,98.0,12.0,5.0,17.0,122.0
2022-01-12 08:00:00+02:00,56.0,60.0,199.0,0.0,98.0,13.0,94.0,17.0,152.0
2022-01-12 09:00:00+02:00,56.0,59.0,351.0,0.0,88.0,13.0,139.0,17.0,162.0
2022-01-12 10:00:00+02:00,56.0,58.0,362.0,0.0,88.0,13.0,152.0,17.0,142.0
2022-01-12 11:00:00+02:00,57.0,58.0,373.0,0.0,78.0,13.0,160.0,17.0,112.0
2022-01-12 12:00:00+02:00,57.0,58.0,124.0,0.0,47.0,13.0,164.0,17.0,101.0
2022-01-12 13:00:00+02:00,56.0,58.0,0.0,0.0,98.0,13.0,186.0,17.0,106.0
2022-01-12 14:00:00+02:00,56.0,57.0,0.0,0.0,98.0,14.0,145.0,17.0,120.0
2022-01-12 15:00:00+02:00,56.0,57.0,181.0,0.0,25.0,14.0,3.0,17.0,145.0
2022-01-12 16:00:00+02:00,56.0,57.0,118.0,0.0,25.0,14.0,0.0,17.0,167.0
2022-01-12 17:00:00+02:00,57.0,57.0,0.0,0.0,98.0,14.0,0.0,17.0,150.0
2022-01-12 18:00:00+02:00,56.0,37.0,0.0,0.0,98.0,14.0,0.0,17.0,161.0
2022-01-12 19:00:00+02:00,53.0,34.0,0.0,0.0,98.0,14.0,0.0,17.0,199.0
2022-01-12 20:00:00+02:00,53.0,34.0,0.0,0.0,98.0,14.0,0.0,17.0,257.0
2022-01-12 21:00:00+02:00,52.0,34.0,0.0,0.0,98.0,14.0,0.0,17.0,277.0
2022-01-12 22:00:00+02:00,53.0,34.0,0.0,0.0,80.0,14.0,0.0,18.0,256.0
2022-01-12 23:00:00+02:00,54.0,34.0,0.0,0.0,47.0,14.0,0.0,18.0,252.0
2022-01-13 00:00:00+02:00,54.0,34.0,0.0,27.0,25.0,14.0,0.0,18.0,296.0
2022-01-13 01:00:00+02:00,55.0,34.0,0.0,660.0,25.0,14.0,0.0,18.0,363.0
2022-01-13 02:00:00+02:00,55.0,34.0,0.0,892.0,25.0,14.0,0.0,18.0,372.0
2022-01-13 03:00:00+02:00,55.0,34.0,0.0,889.0,25.0,14.0,0.0,18.0,395.0
2022-01-13 04:00:00+02:00,55.0,34.0,0.0,883.0,25.0,14.0,0.0,18.0,403.0
2022-01-13 05:00:00+02:00,55.0,34.0,0.0,661.0,25.0,14.0,0.0,18.0,385.0
2022-01-13 06:00:00+02:00,55.0,34.0,0.0,442.0,25.0,14.0,0.0,18.0,399.0
2022-01-13 07:00:00+02:00,55.0,35.0,26.0,0.0,25.0,15.0,1.0,17.0,416.0
2022-01-13 08:00:00+02:00,55.0,35.0,165.0,0.0,47.0,16.0,12.0,17.0,414.0
2022-01-13 09:00:00+02:00,52.0,35.0,218.0,0.0,47.0,16.0,29.0,17.0,440.0
2022-01-13 10:00:00+02:00,51.0,34.0,270.0,0.0,47.0,16.0,41.0,17.0,431.0
2022-01-13 11:00:00+02:00,52.0,33.0,273.0,0.0,47.0,16.0,48.0,17.0,431.0
2022-01-13 12:00:00+02:00,54.0,33.0,82.0,0.0,25.0,15.0,59.0,17.0,446.0
2022-01-13 13:00:00+02:00,56.0,33.0,95.0,0.0,25.0,15.0,78.0,17.0,432.0
2022-01-13 14:00:00+02:00,55.0,33.0,164.0,0.0,25.0,15.0,35.0,17.0,408.0
2022-01-13 15:00:00+02:00,55.0,33.0,167.0,0.0,25.0,15.0,1.0,17.0,434.0
2022-01-13 16:00:00+02:00,55.0,33.0,331.0,0.0,25.0,15.0,0.0,17.0,427.0
2022-01-13 17:00:00+02:00,55.0,33.0,261.0,0.0,25.0,15.0,0.0,17.0,448.0
2022-01-13 18:00:00+02:00,53.0,33.0,252.0,0.0,29.0,14.0,0.0,17.0,482.0
2022-01-13 19:00:00+02:00,55.0,33.0,82.0,0.0,26.0,13.0,0.0,17.0,481.0
2022-01-13 20:00:00+02:00,56.0,33.0,0.0,123.0,26.0,13.0,0.0,17.0,507.0
2022-01-13 21:00:00+02:00,55.0,32.0,0.0,94.0,26.0,13.0,0.0,18.0,532.0
2022-01-13 22:00:00+02:00,55.0,2.0,0.0,227.0,25.0,13.0,0.0,18.0,528.0
2022-01-13 23:00:00+02:00,54.0,0.0,0.0,227.0,25.0,13.0,0.0,18.0,524.0
2022-01-14 00:00:00+02:00,54.0,0.0,0.0,412.0,25.0,13.0,0.0,18.0,527.0
2022-01-14 01:00:00+02:00,53.0,0.0,0.0,670.0,25.0,13.0,0.0,18.0,527.0
2022-01-14 02:00:00+02:00,52.0,0.0,0.0,668.0,25.0,13.0,0.0,18.0,530.0
2022-01-14 03:00:00+02:00,54.0,0.0,0.0,666.0,25.0,13.0,0.0,18.0,528.0
2022-01-14 04:00:00+02:00,54.0,0.0,0.0,664.0,25.0,13.0,0.0,18.0,525.0
2022-01-14 05:00:00+02:00,54.0,0.0,0.0,661.0,25.0,13.0,0.0,18.0,517.0
2022-01-14 06:00:00+02:00,55.0,0.0,0.0,403.0,25.0,14.0,0.0,18.0,462.0
2022-01-14 07:00:00+02:00,55.0,0.0,0.0,0.0,45.0,14.0,3.0,18.0,437.0
2022-01-14 08:00:00+02:00,55.0,0.0,69.0,0.0,52.0,14.0,41.0,18.0,416.0
2022-01-14 09:00:00+02:00,55.0,0.0,0.0,0.0,60.0,14.0,72.0,17.0,447.0
2022-01-14 10:00:00+02:00,54.0,0.0,0.0,35.0,56.0,14.0,89.0,17.0,499.0
2022-01-14 11:00:00+02:00,56.0,0.0,0.0,0.0,48.0,13.0,111.0,18.0,511.0
2022-01-14 12:00:00+02:00,56.0,0.0,0.0,0.0,25.0,13.0,133.0,18.0,508.0
2022-01-14 13:00:00+02:00,56.0,0.0,0.0,0.0,25.0,13.0,172.0,18.0,507.0
2022-01-14 14:00:00+02:00,56.0,0.0,0.0,0.0,25.0,13.0,132.0,17.0,514.0
2022-01-14 15:00:00+02:00,56.0,0.0,0.0,0.0,25.0,14.0,6.0,17.0,508.0
2022-01-14 16:00:00+02:00,56.0,0.0,0.0,0.0,96.0,14.0,0.0,17.0,517.0
2022-01-14 17:00:00+02:00,56.0,0.0,169.0,0.0,98.0,14.0,0.0,17.0,516.0
2022-01-14 18:00:00+02:00,56.0,0.0,169.0,0.0,98.0,14.0,0.0,17.0,516.0
2022-01-14 19:00:00+02:00,56.0,0.0,170.0,0.0,98.0,14.0,0.0,17.0,517.0
2022-01-14 20:00:00+02:00,56.0,0.0,1.0,0.0,98.0,14.0,0.0,17.0,516.0
2022-01-14 21:00:00+02:00,56.0,0.0,0.0,0.0,66.0,14.0,0.0,18.0,511.0
2022-01-14 22:00:00+02:00,56.0,0.0,0.0,0.0,25.0,14.0,0.0,18.0,509.0
2022-01-14 23:00:00+02:00,55.0,0.0,0.0,29.0,25.0,14.0,0.0,18.0,509.0
2022-01-15 00:00:00+02:00,55.0,0.0,0.0,225.0,25.0,14.0,0.0,18.0,508.0
2022-01-15 01:00:00+02:00,53.0,0.0,0.0,403.0,25.0,14.0,0.0,18.0,502.0
2022-01-15 02:00:00+02:00,53.0,0.0,0.0,550.0,25.0,14.0,0.0,18.0,500.0
2022-01-15 03:00:00+02:00,55.0,0.0,0.0,649.0,25.0,14.0,0.0,18.0,496.0
2022-01-15 04:00:00+02:00,54.0,0.0,0.0,551.0,25.0,14.0,0.0,18.0,488.0
2022-01-15 05:00:00+02:00,55.0,0.0,0.0,398.0,25.0,14.0,0.0,18.0,474.0
2022-01-15 06:00:00+02:00,55.0,0.0,0.0,0.0,25.0,14.0,0.0,18.0,472.0
2022-01-15 07:00:00+02:00,56.0,0.0,0.0,0.0,25.0,14.0,2.0,18.0,460.0
2022-01-15 08:00:00+02:00,56.0,0.0,0.0,0.0,25.0,14.0,29.0,18.0,439.0
2022-01-15 09:00:00+02:00,56.0,0.0,60.0,0.0,25.0,14.0,67.0,18.0,383.0
2022-01-15 10:00:00+02:00,56.0,0.0,168.0,0.0,47.0,14.0,87.0,18.0,335.0
2022-01-15 11:00:00+02:00,57.0,0.0,176.0,0.0,47.0,14.0,107.0,18.0,317.0
2022-01-15 12:00:00+02:00,56.0,0.0,172.0,0.0,47.0,14.0,125.0,18.0,337.0
2022-01-15 13:00:00+02:00,56.0,0.0,167.0,0.0,47.0,14.0,154.0,18.0,364.0
2022-01-15 14:00:00+02:00,56.0,0.0,172.0,0.0,47.0,14.0,109.0,18.0,395.0
2022-01-15 15:00:00+02:00,56.0,0.0,172.0,0.0,47.0,14.0,9.0,18.0,364.0
2022-01-15 16:00:00+02:00,57.0,0.0,167.0,0.0,47.0,14.0,0.0,18.0,311.0
2022-01-15 17:00:00+02:00,56.0,0.0,193.0,0.0,88.0,14.0,0.0,17.0,268.0
2022-01-15 18:00:00+02:00,56.0,0.0,194.0,0.0,88.0,14.0,0.0,18.0,224.0
2022-01-15 19:00:00+02:00,56.0,0.0,167.0,0.0,88.0,13.0,0.0,18.0,214.0
2022-01-15 20:00:00+02:00,56.0,0.0,163.0,0.0,88.0,13.0,0.0,18.0,173.0
2022-01-15 21:00:00+02:00,56.0,0.0,1.0,0.0,68.0,13.0,0.0,18.0,150.0
2022-01-15 22:00:00+02:00,56.0,0.0,0.0,0.0,47.0,13.0,0.0,18.0,130.0
2022-01-15 23:00:00+02:00,55.0,0.0,0.0,0.0,26.0,13.0,0.0,18.0,137.0
2022-01-16 00:00:00+02:00,55.0,0.0,0.0,0.0,25.0,13.0,0.0,18.0,148.0
2022-01-16 01:00:00+02:00,55.0,0.0,0.0,71.0,26.0,13.0,0.0,18.0,182.0
2022-01-16 02:00:00+02:00,55.0,0.0,0.0,215.0,25.0,13.0,0.0,18.0,223.0
2022-01-16 03:00:00+02:00,56.0,0.0,0.0,214.0,25.0,14.0,0.0,18.0,202.0
2022-01-16 04:00:00+02:00,56.0,0.0,0.0,214.0,25.0,13.0,0.0,18.0,229.0
2022-01-16 05:00:00+02:00,56.0,0.0,0.0,214.0,25.0,14.0,0.0,18.0,320.0
2022-01-16 06:00:00+02:00,56.0,0.0,0.0,210.0,25.0,14.0,0.0,18.0,332.0
2022-01-16 07:00:00+02:00,56.0,0.0,0.0,0.0,25.0,13.0,3.0,18.0,315.0
2022-01-16 08:00:00+02:00,56.0,0.0,0.0,0.0,47.0,13.0,43.0,18.0,314.0
2022-01-16 09:00:00+02:00,55.0,0.0,0.0,75.0,47.0,14.0,84.0,18.0,337.0
2022-01-16 10:00:00+02:00,50.0,0.0,0.0,0.0,96.0,14.0,97.0,18.0,308.0
2022-01-16 11:00:00+02:00,56.0,0.0,0.0,0.0,69.0,14.0,110.0,18.0,276.0
2022-01-16 12:00:00+02:00,56.0,0.0,51.0,0.0,96.0,14.0,129.0,18.0,278.0
2022-01-16 13:00:00+02:00,56.0,0.0,68.0,0.0,98.0,14.0,156.0,18.0,277.0
2022-01-16 14:00:00+02:00,55.0,0.0,84.0,0.0,92.0,13.0,105.0,18.0,288.0
2022-01-16 15:00:00+02:00,56.0,0.0,51.0,0.0,91.0,13.0,8.0,18.0,308.0
2022-01-16 16:00:00+02:00,56.0,0.0,0.0,0.0,97.0,13.0,0.0,18.0,322.0
2022-01-16 17:00:00+02:00,57.0,0.0,0.0,0.0,91.0,14.0,0.0,18.0,352.0
2022-01-16 18:00:00+02:00,57.0,0.0,0.0,0.0,48.0,13.0,0.0,18.0,347.0
2022-01-16 19:00:00+02:00,56.0,0.0,0.0,0.0,93.0,13.0,0.0,18.0,344.0
2022-01-16 20:00:00+02:00,57.0,0.0,0.0,0.0,96.0,13.0,0.0,18.0,374.0
2022-01-16 21:00:00+02:00,57.0,0.0,0.0,0.0,97.0,13.0,0.0,18.0,404.0
2022-01-16 22:00:00+02:00,57.0,0.0,0.0,49.0,47.0,13.0,0.0,18.0,443.0
2022-01-16 23:00:00+02:00,56.0,0.0,0.0,63.0,88.0,13.0,0.0,18.0,456.0
2022-01-17 00:00:00+02:00,56.0,0.0,0.0,286.0,28.0,13.0,0.0,18.0,462.0
2022-01-17 01:00:00+02:00,56.0,0.0,0.0,272.0,25.0,13.0,0.0,18.0,461.0
2022-01-17 02:00:00+02:00,56.0,0.0,0.0,222.0,25.0,13.0,0.0,19.0,462.0
2022-01-17 03:00:00+02:00,55.0,0.0,0.0,222.0,25.0,14.0,0.0,18.0,462.0
2022-01-17 04:00:00+02:00,55.0,0.0,0.0,222.0,25.0,14.0,0.0,18.0,461.0
2022-01-17 05:00:00+02:00,56.0,0.0,0.0,221.0,35.0,13.0,0.0,18.0,439.0
2022-01-17 06:00:00+02:00,56.0,0.0,0.0,216.0,50.0,13.0,0.0,18.0,425.0
2022-01-17 07:00:00+02:00,56.0,0.0,0.0,0.0,74.0,13.0,1.0,17.0,415.0
2022-01-17 08:00:00+02:00,56.0,0.0,34.0,0.0,75.0,13.0,18.0,17.0,441.0
2022-01-17 09:00:00+02:00,55.0,0.0,217.0,0.0,97.0,13.0,41.0,17.0,451.0
2022-01-17 10:00:00+02:00,55.0,0.0,203.0,0.0,74.0,13.0,56.0,17.0,480.0
2022-01-17 11:00:00+02:00,57.0,0.0,171.0,0.0,74.0,13.0,73.0,17.0,482.0
2022-01-17 12:00:00+02:00,56.0,0.0,1.0,0.0,78.0,13.0,96.0,18.0,476.0
2022-01-17 13:00:00+02:00,56.0,0.0,0.0,0.0,85.0,13.0,108.0,17.0,463.0
2022-01-17 14:00:00+02:00,56.0,0.0,51.0,0.0,96.0,13.0,76.0,17.0,486.0
2022-01-17 15:00:00+02:00,56.0,0.0,1.0,0.0,97.0,13.0,11.0,17.0,486.0
2022-01-17 16:00:00+02:00,56.0,0.0,161.0,0.0,94.0,13.0,0.0,17.0,508.0
2022-01-17 17:00:00+02:00,56.0,0.0,227.0,0.0,96.0,13.0,0.0,17.0,508.0
2022-01-17 18:00:00+02:00,56.0,0.0,351.0,0.0,88.0,13.0,0.0,17.0,504.0
2022-01-17 19:00:00+02:00,56.0,0.0,383.0,0.0,94.0,13.0,0.0,17.0,479.0
2022-01-17 20:00:00+02:00,56.0,0.0,212.0,0.0,97.0,13.0,0.0,17.0,442.0
2022-01-17 21:00:00+02:00,56.0,0.0,91.0,0.0,97.0,13.0,0.0,18.0,417.0
2022-01-17 22:00:00+02:00,56.0,0.0,58.0,0.0,94.0,13.0,0.0,18.0,377.0
2022-01-17 23:00:00+02:00,56.0,0.0,0.0,0.0,45.0,14.0,0.0,18.0,380.0
2022-01-18 00:00:00+02:00,56.0,0.0,0.0,198.0,74.0,13.0,0.0,18.0,353.0
2022-01-18 01:00:00+02:00,56.0,0.0,0.0,407.0,30.0,13.0,0.0,18.0,382.0
2022-01-18 02:00:00+02:00,55.0,0.0,0.0,437.0,26.0,13.0,0.0,18.0,364.0
2022-01-18 03:00:00+02:00,55.0,0.0,0.0,436.0,26.0,13.0,0.0,18.0,352.0
2022-01-18 04:00:00+02:00,56.0,0.0,0.0,428.0,26.0,13.0,0.0,18.0,343.0
2022-01-18 05:00:00+02:00,56.0,0.0,0.0,186.0,26.0,13.0,0.0,18.0,317.0
2022-01-18 06:00:00+02:00,57.0,0.0,1.0,51.0,96.0,13.0,0.0,18.0,265.0
2022-01-18 07:00:00+02:00,57.0,0.0,308.0,0.0,97.0,14.0,11.0,18.0,249.0
2022-01-18 08:00:00+02:00,57.0,0.0,374.0,0.0,98.0,14.0,82.0,17.0,225.0
2022-01-18 09:00:00+02:00,57.0,0.0,333.0,0.0,98.0,14.0,109.0,17.0,217.0
2022-01-18 10:00:00+02:00,57.0,0.0,411.0,0.0,98.0,14.0,114.0,17.0,163.0
2022-01-18 11:00:00+02:00,56.0,0.0,241.0,0.0,98.0,14.0,117.0,17.0,119.0
2022-01-18 12:00:00+02:00,56.0,0.0,189.0,0.0,98.0,14.0,120.0,18.0,87.0
2022-01-18 13:00:00+02:00,56.0,0.0,255.0,0.0,98.0,14.0,131.0,18.0,87.0
2022-01-18 14:00:00+02:00,56.0,0.0,252.0,0.0,98.0,14.0,122.0,18.0,76.0
2022-01-18 15:00:00+02:00,56.0,0.0,201.0,0.0,98.0,14.0,21.0,17.0,89.0
2022-01-18 16:00:00+02:00,57.0,0.0,365.0,0.0,98.0,14.0,0.0,17.0,134.0
2022-01-18 17:00:00+02:00,57.0,0.0,351.0,0.0,98.0,13.0,0.0,17.0,183.0
2022-01-18 18:00:00+02:00,57.0,0.0,380.0,0.0,98.0,13.0,0.0,17.0,196.0
2022-01-18 19:00:00+02:00,57.0,0.0,193.0,0.0,98.0,14.0,0.0,17.0,196.0
2022-01-18 20:00:00+02:00,57.0,0.0,86.0,0.0,98.0,14.0,0.0,18.0,247.0
2022-01-18 21:00:00+02:00,57.0,0.0,121.0,0.0,98.0,14.0,0.0,18.0,265.0
2022-01-18 22:00:00+02:00,57.0,0.0,0.0,0.0,89.0,14.0,0.0,18.0,321.0
2022-01-18 23:00:00+02:00,57.0,0.0,0.0,0.0,48.0,14.0,0.0,18.0,381.0
2022-01-19 00:00:00+02:00,57.0,0.0,0.0,92.0,48.0,14.0,0.0,18.0,377.0
2022-01-19 01:00:00+02:00,56.0,0.0,0.0,329.0,26.0,14.0,0.0,18.0,346.0
2022-01-19 02:00:00+02:00,56.0,0.0,0.0,445.0,26.0,14.0,0.0,18.0,333.0
2022-01-19 03:00:00+02:00,56.0,0.0,0.0,445.0,32.0,14.0,0.0,18.0,297.0
2022-01-19 04:00:00+02:00,56.0,0.0,0.0,444.0,26.0,14.0,0.0,18.0,307.0
2022-01-19 05:00:00+02:00,56.0,0.0,0.0,380.0,26.0,14.0,0.0,18.0,294.0
2022-01-19 06:00:00+02:00,56.0,0.0,0.0,0.0,44.0,13.0,0.0,18.0,309.0
2022-01-19 07:00:00+02:00,55.0,0.0,1.0,0.0,89.0,13.0,1.0,18.0,299.0
2022-01-19 08:00:00+02:00,53.0,0.0,190.0,0.0,92.0,13.0,15.0,17.0,302.0
2022-01-19 09:00:00+02:00,56.0,0.0,167.0,0.0,89.0,14.0,30.0,17.0,326.0
2022-01-19 10:00:00+02:00,56.0,0.0,164.0,0.0,98.0,13.0,40.0,17.0,350.0
2022-01-19 11:00:00+02:00,56.0,0.0,160.0,0.0,90.0,13.0,40.0,17.0,349.0
2022-01-19 12:00:00+02:00,55.0,0.0,0.0,0.0,89.0,13.0,48.0,18.0,347.0
2022-01-19 13:00:00+02:00,55.0,0.0,0.0,0.0,98.0,13.0,70.0,17.0,363.0
2022-01-19 14:00:00+02:00,56.0,0.0,0.0,0.0,89.0,13.0,43.0,18.0,394.0
2022-01-19 15:00:00+02:00,56.0,0.0,0.0,0.0,69.0,13.0,4.0,17.0,400.0
2022-01-19 16:00:00+02:00,56.0,0.0,178.0,0.0,89.0,13.0,0.0,17.0,342.0
2022-01-19 17:00:00+02:00,56.0,0.0,193.0,0.0,93.0,13.0,0.0,17.0,312.0
2022-01-19 18:00:00+02:00,56.0,0.0,181.0,0.0,89.0,13.0,0.0,17.0,334.0
2022-01-19 19:00:00+02:00,56.0,0.0,152.0,0.0,89.0,13.0,0.0,17.0,358.0
2022-01-19 20:00:00+02:00,56.0,0.0,0.0,0.0,91.0,13.0,0.0,17.0,368.0
2022-01-19 21:00:00+02:00,56.0,0.0,0.0,0.0,89.0,13.0,0.0,18.0,346.0
2022-01-19 22:00:00+02:00,56.0,0.0,0.0,0.0,73.0,13.0,0.0,18.0,381.0
2022-01-19 23:00:00+02:00,55.0,0.0,0.0,27.0,26.0,13.0,0.0,18.0,412.0
2022-01-20 00:00:00+02:00,55.0,0.0,0.0,246.0,26.0,13.0,0.0,18.0,430.0
2022-01-20 01:00:00+02:00,56.0,0.0,0.0,516.0,26.0,13.0,0.0,18.0,446.0
2022-01-20 02:00:00+02:00,55.0,0.0,0.0,444.0,26.0,13.0,0.0,18.0,465.0
2022-01-20 03:00:00+02:00,56.0,0.0,0.0,538.0,26.0,13.0,0.0,18.0,469.0
2022-01-20 04:00:00+02:00,55.0,0.0,0.0,566.0,26.0,13.0,0.0,18.0,492.0
2022-01-20 05:00:00+02:00,56.0,0.0,0.0,508.0,26.0,13.0,0.0,18.0,491.0
2022-01-20 06:00:00+02:00,56.0,0.0,0.0,403.0,26.0,15.0,0.0,18.0,472.0
2022-01-20 07:00:00+02:00,56.0,0.0,51.0,0.0,73.0,17.0,2.0,18.0,468.0
2022-01-20 08:00:00+02:00,56.0,0.0,1.0,0.0,70.0,17.0,23.0,17.0,459.0
2022-01-20 09:00:00+02:00,56.0,0.0,206.0,0.0,71.0,16.0,47.0,17.0,444.0
2022-01-20 10:00:00+02:00,56.0,0.0,209.0,0.0,72.0,15.0,63.0,17.0,409.0
2022-01-20 11:00:00+02:00,55.0,0.0,201.0,0.0,69.0,14.0,70.0,17.0,438.0
2022-01-20 12:00:00+02:00,56.0,0.0,197.0,0.0,69.0,14.0,80.0,17.0,423.0
2022-01-20 13:00:00+02:00,56.0,0.0,1.0,0.0,72.0,14.0,99.0,17.0,403.0
2022-01-20 14:00:00+02:00,56.0,0.0,0.0,0.0,72.0,14.0,75.0,17.0,433.0
2022-01-20 15:00:00+02:00,56.0,0.0,0.0,0.0,73.0,14.0,5.0,17.0,465.0
2022-01-20 16:00:00+02:00,56.0,0.0,0.0,0.0,73.0,13.0,0.0,16.0,451.0
2022-01-20 17:00:00+02:00,56.0,0.0,0.0,0.0,73.0,13.0,0.0,17.0,489.0
2022-01-20 18:00:00+02:00,56.0,0.0,0.0,45.0,73.0,13.0,0.0,17.0,514.0
2022-01-20 19:00:00+02:00,57.0,0.0,0.0,0.0,73.0,13.0,0.0,17.0,516.0
2022-01-20 20:00:00+02:00,56.0,0.0,0.0,0.0,71.0,13.0,0.0,17.0,512.0
2022-01-20 21:00:00+02:00,57.0,0.0,0.0,0.0,73.0,13.0,0.0,17.0,513.0
2022-01-20 22:00:00+02:00,57.0,0.0,0.0,0.0,48.0,13.0,0.0,17.0,508.0
2022-01-20 23:00:00+02:00,56.0,0.0,0.0,0.0,39.0,13.0,0.0,16.0,507.0
2022-01-21 00:00:00+02:00,56.0,0.0,0.0,146.0,26.0,13.0,0.0,15.0,506.0
2022-01-21 01:00:00+02:00,56.0,0.0,0.0,660.0,26.0,13.0,0.0,15.0,506.0
2022-01-21 02:00:00+02:00,56.0,0.0,0.0,880.0,44.0,13.0,0.0,15.0,507.0
2022-01-21 03:00:00+02:00,56.0,0.0,0.0,874.0,26.0,13.0,0.0,16.0,509.0
2022-01-21 04:00:00+02:00,56.0,0.0,0.0,869.0,26.0,14.0,0.0,18.0,502.0
2022-01-21 05:00:00+02:00,56.0,0.0,0.0,656.0,40.0,14.0,0.0,18.0,502.0
2022-01-21 06:00:00+02:00,56.0,0.0,0.0,0.0,26.0,15.0,0.0,18.0,508.0
2022-01-21 07:00:00+02:00,56.0,0.0,0.0,0.0,26.0,15.0,1.0,17.0,505.0
2022-01-21 08:00:00+02:00,57.0,0.0,219.0,0.0,83.0,15.0,14.0,17.0,490.0
2022-01-21 09:00:00+02:00,57.0,0.0,368.0,0.0,94.0,15.0,29.0,17.0,495.0
2022-01-21 10:00:00+02:00,56.0,0.0,434.0,0.0,98.0,15.0,38.0,17.0,488.0
2022-01-21 11:00:00+02:00,57.0,0.0,210.0,0.0,74.0,15.0,37.0,17.0,505.0
2022-01-21 12:00:00+02:00,56.0,0.0,202.0,0.0,74.0,15.0,35.0,18.0,510.0
2022-01-21 13:00:00+02:00,56.0,0.0,342.0,0.0,74.0,15.0,38.0,17.0,508.0
2022-01-21 14:00:00+02:00,55.0,0.0,358.0,0.0,74.0,15.0,25.0,17.0,513.0
2022-01-21 15:00:00+02:00,52.0,0.0,342.0,0.0,74.0,15.0,3.0,17.0,504.0
2022-01-21 16:00:00+02:00,54.0,0.0,323.0,0.0,74.0,15.0,0.0,17.0,500.0
2022-01-21 17:00:00+02:00,53.0,0.0,353.0,0.0,89.0,15.0,0.0,17.0,489.0
2022-01-21 18:00:00+02:00,52.0,0.0,382.0,0.0,89.0,15.0,0.0,17.0,489.0
2022-01-21 19:00:00+02:00,53.0,0.0,342.0,0.0,89.0,15.0,0.0,17.0,493.0
2022-01-21 20:00:00+02:00,54.0,0.0,188.0,0.0,73.0,15.0,0.0,18.0,472.0
2022-01-21 21:00:00+02:00,54.0,0.0,1.0,0.0,45.0,15.0,0.0,18.0,426.0
2022-01-21 22:00:00+02:00,55.0,0.0,0.0,0.0,63.0,14.0,0.0,18.0,382.0
2022-01-21 23:00:00+02:00,53.0,0.0,0.0,0.0,26.0,13.0,0.0,18.0,358.0
2022-01-22 00:00:00+02:00,54.0,0.0,0.0,0.0,26.0,14.0,0.0,18.0,360.0
2022-01-22 01:00:00+02:00,55.0,0.0,0.0,397.0,25.0,14.0,0.0,18.0,346.0
2022-01-22 02:00:00+02:00,55.0,0.0,0.0,442.0,25.0,14.0,0.0,18.0,359.0
2022-01-22 03:00:00+02:00,55.0,0.0,0.0,441.0,25.0,14.0,0.0,18.0,365.0
2022-01-22 04:00:00+02:00,55.0,0.0,0.0,440.0,25.0,14.0,0.0,18.0,359.0
2022-01-22 05:00:00+02:00,55.0,0.0,0.0,402.0,25.0,14.0,0.0,18.0,356.0
2022-01-22 06:00:00+02:00,53.0,0.0,0.0,0.0,25.0,14.0,0.0,18.0,369.0
2022-01-22 07:00:00+02:00,54.0,0.0,0.0,0.0,25.0,14.0,3.0,18.0,373.0
2022-01-22 08:00:00+02:00,55.0,0.0,0.0,0.0,31.0,14.0,20.0,18.0,309.0
2022-01-22 09:00:00+02:00,55.0,0.0,195.0,0.0,84.0,14.0,32.0,18.0,245.0
2022-01-22 10:00:00+02:00,56.0,0.0,410.0,0.0,98.0,14.0,35.0,18.0,200.0
2022-01-22 11:00:00+02:00,56.0,0.0,386.0,0.0,98.0,14.0,35.0,18.0,175.0
2022-01-22 12:00:00+02:00,56.0,0.0,342.0,0.0,88.0,14.0,37.0,18.0,166.0
2022-01-22 13:00:00+02:00,52.0,0.0,1.0,0.0,61.0,14.0,48.0,18.0,153.0
2022-01-22 14:00:00+02:00,55.0,0.0,0.0,0.0,63.0,14.0,35.0,18.0,162.0
2022-01-22 15:00:00+02:00,55.0,0.0,0.0,0.0,55.0,15.0,5.0,18.0,134.0
2022-01-22 16:00:00+02:00,55.0,0.0,171.0,0.0,74.0,15.0,0.0,18.0,109.0
