,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2023-03-11 13:00:00+02:00,17.0,1446.0,302.0,61.0,0.0,119.0,9.0,2171.0,418.0,4.0,37.0
2023-03-11 14:00:00+02:00,18.0,1452.0,299.0,59.0,0.0,104.0,9.0,2171.0,339.0,4.0,75.0
2023-03-11 15:00:00+02:00,18.0,1508.0,300.0,59.0,0.0,108.0,46.0,2172.0,239.0,4.0,83.0
2023-03-11 16:00:00+02:00,18.0,1469.0,304.0,59.0,0.0,126.0,194.0,2170.0,107.0,4.0,78.0
2023-03-11 17:00:00+02:00,17.0,1341.0,309.0,59.0,0.0,163.0,235.0,2170.0,22.0,4.0,168.0
2023-03-11 18:00:00+02:00,19.0,1312.0,311.0,59.0,0.0,179.0,254.0,2170.0,0.0,4.0,204.0
2023-03-11 19:00:00+02:00,19.0,1470.0,314.0,63.0,0.0,180.0,498.0,2171.0,0.0,5.0,184.0
2023-03-11 20:00:00+02:00,29.0,1534.0,327.0,62.0,0.0,212.0,472.0,2171.0,0.0,5.0,416.0
2023-03-11 21:00:00+02:00,27.0,1339.0,333.0,62.0,0.0,209.0,314.0,2171.0,0.0,5.0,515.0
2023-03-11 22:00:00+02:00,27.0,1266.0,327.0,63.0,0.0,192.0,163.0,2171.0,0.0,5.0,515.0
2023-03-11 23:00:00+02:00,29.0,1381.0,327.0,64.0,0.0,161.0,86.0,2171.0,0.0,5.0,530.0
2023-03-12 00:00:00+02:00,28.0,1404.0,327.0,66.0,0.0,149.0,29.0,2172.0,0.0,5.0,549.0
2023-03-12 01:00:00+02:00,28.0,1240.0,323.0,66.0,0.0,142.0,9.0,2172.0,0.0,4.0,506.0
2023-03-12 02:00:00+02:00,28.0,1215.0,325.0,64.0,0.0,131.0,9.0,2171.0,0.0,3.0,557.0
2023-03-12 03:00:00+02:00,28.0,1256.0,325.0,64.0,0.0,130.0,9.0,2171.0,0.0,3.0,530.0
2023-03-12 04:00:00+02:00,28.0,1309.0,329.0,63.0,0.0,130.0,9.0,2171.0,0.0,3.0,556.0
2023-03-12 05:00:00+02:00,27.0,1327.0,330.0,63.0,0.0,137.0,9.0,2170.0,0.0,3.0,541.0
2023-03-12 06:00:00+02:00,27.0,1334.0,331.0,63.0,0.0,140.0,9.0,2171.0,6.0,4.0,528.0
2023-03-12 07:00:00+02:00,28.0,1337.0,334.0,64.0,0.0,189.0,9.0,2171.0,181.0,3.0,494.0
2023-03-12 08:00:00+02:00,28.0,1356.0,332.0,64.0,0.0,202.0,74.0,2171.0,530.0,3.0,360.0
2023-03-12 09:00:00+02:00,28.0,1446.0,331.0,64.0,0.0,205.0,9.0,2170.0,885.0,3.0,257.0
2023-03-12 10:00:00+02:00,28.0,1299.0,328.0,64.0,0.0,197.0,9.0,2171.0,1111.0,3.0,271.0
2023-03-12 11:00:00+02:00,30.0,1306.0,322.0,64.0,0.0,155.0,9.0,2171.0,1215.0,3.0,179.0
2023-03-12 12:00:00+02:00,28.0,1281.0,321.0,64.0,0.0,130.0,9.0,2171.0,1152.0,3.0,159.0
2023-03-12 13:00:00+02:00,28.0,1267.0,322.0,63.0,0.0,125.0,9.0,2171.0,1095.0,3.0,122.0
2023-03-12 14:00:00+02:00,29.0,1268.0,325.0,63.0,0.0,125.0,9.0,2172.0,955.0,3.0,92.0
2023-03-12 15:00:00+02:00,31.0,1293.0,322.0,63.0,0.0,129.0,9.0,2170.0,794.0,3.0,78.0
2023-03-12 16:00:00+02:00,30.0,1345.0,321.0,64.0,0.0,140.0,39.0,2170.0,497.0,3.0,73.0
2023-03-12 17:00:00+02:00,30.0,1401.0,334.0,64.0,0.0,185.0,116.0,2169.0,156.0,3.0,58.0
2023-03-12 18:00:00+02:00,31.0,1531.0,343.0,64.0,0.0,204.0,268.0,2170.0,4.0,3.0,45.0
2023-03-12 19:00:00+02:00,30.0,1619.0,343.0,63.0,0.0,206.0,412.0,2170.0,0.0,4.0,45.0
2023-03-12 20:00:00+02:00,30.0,1557.0,343.0,64.0,0.0,207.0,506.0,2170.0,0.0,3.0,36.0
2023-03-12 21:00:00+02:00,29.0,1528.0,344.0,64.0,0.0,205.0,302.0,2170.0,0.0,3.0,23.0
2023-03-12 22:00:00+02:00,28.0,1582.0,343.0,64.0,0.0,183.0,88.0,2170.0,0.0,3.0,18.0
2023-03-12 23:00:00+02:00,28.0,1627.0,345.0,63.0,0.0,150.0,9.0,2169.0,0.0,3.0,18.0
2023-03-13 00:00:00+02:00,27.0,1490.0,342.0,66.0,0.0,131.0,9.0,2171.0,0.0,3.0,14.0
2023-03-13 01:00:00+02:00,27.0,1422.0,336.0,66.0,0.0,126.0,9.0,2171.0,0.0,3.0,17.0
2023-03-13 02:00:00+02:00,27.0,1377.0,335.0,65.0,0.0,126.0,9.0,2170.0,0.0,4.0,17.0
2023-03-13 03:00:00+02:00,25.0,1392.0,336.0,65.0,0.0,125.0,9.0,2171.0,0.0,3.0,11.0
2023-03-13 04:00:00+02:00,26.0,1475.0,337.0,66.0,0.0,124.0,9.0,2171.0,0.0,4.0,11.0
2023-03-13 05:00:00+02:00,26.0,1562.0,336.0,66.0,0.0,125.0,9.0,2170.0,0.0,4.0,10.0
2023-03-13 06:00:00+02:00,26.0,1685.0,344.0,67.0,0.0,132.0,79.0,2169.0,10.0,4.0,10.0
2023-03-13 07:00:00+02:00,27.0,1666.0,347.0,68.0,0.0,188.0,62.0,2170.0,250.0,4.0,13.0
2023-03-13 08:00:00+02:00,28.0,1538.0,344.0,67.0,0.0,203.0,148.0,2171.0,701.0,4.0,7.0
2023-03-13 09:00:00+02:00,27.0,1562.0,338.0,65.0,0.0,200.0,59.0,2169.0,1050.0,4.0,24.0
2023-03-13 10:00:00+02:00,27.0,1479.0,327.0,64.0,0.0,185.0,58.0,2170.0,1226.0,3.0,52.0
2023-03-13 11:00:00+02:00,25.0,1443.0,322.0,65.0,0.0,141.0,9.0,2170.0,1322.0,3.0,54.0
2023-03-13 12:00:00+02:00,25.0,1430.0,321.0,62.0,0.0,125.0,9.0,2169.0,1341.0,4.0,53.0
2023-03-13 13:00:00+02:00,26.0,1427.0,320.0,61.0,0.0,121.0,9.0,2170.0,1301.0,4.0,46.0
2023-03-13 14:00:00+02:00,27.0,1430.0,322.0,61.0,0.0,122.0,9.0,2170.0,1189.0,4.0,39.0
2023-03-13 15:00:00+02:00,27.0,1432.0,323.0,63.0,0.0,124.0,9.0,2170.0,979.0,4.0,27.0
2023-03-13 16:00:00+02:00,26.0,1432.0,327.0,64.0,0.0,131.0,9.0,2171.0,653.0,4.0,30.0
2023-03-13 17:00:00+02:00,27.0,1434.0,335.0,65.0,0.0,174.0,20.0,2169.0,202.0,4.0,39.0
2023-03-13 18:00:00+02:00,28.0,1573.0,336.0,64.0,0.0,246.0,192.0,2169.0,5.0,4.0,33.0
2023-03-13 19:00:00+02:00,27.0,1643.0,340.0,64.0,0.0,245.0,494.0,2169.0,0.0,5.0,38.0
2023-03-13 20:00:00+02:00,27.0,1677.0,341.0,62.0,0.0,245.0,625.0,2171.0,0.0,5.0,29.0
2023-03-13 21:00:00+02:00,26.0,1479.0,340.0,62.0,0.0,200.0,352.0,2170.0,0.0,4.0,24.0
2023-03-13 22:00:00+02:00,26.0,1616.0,339.0,64.0,0.0,165.0,201.0,2170.0,0.0,3.0,35.0
2023-03-13 23:00:00+02:00,27.0,1643.0,332.0,63.0,0.0,131.0,74.0,2169.0,0.0,3.0,35.0
2023-03-14 00:00:00+02:00,27.0,1543.0,335.0,63.0,0.0,123.0,9.0,2171.0,0.0,3.0,31.0
2023-03-14 01:00:00+02:00,27.0,1447.0,335.0,65.0,0.0,121.0,9.0,2171.0,0.0,3.0,34.0
2023-03-14 02:00:00+02:00,27.0,1422.0,331.0,65.0,0.0,121.0,9.0,2169.0,0.0,3.0,47.0
2023-03-14 03:00:00+02:00,26.0,1423.0,334.0,63.0,0.0,120.0,9.0,2171.0,0.0,3.0,47.0
2023-03-14 04:00:00+02:00,25.0,1429.0,333.0,63.0,0.0,120.0,9.0,2171.0,0.0,3.0,34.0
2023-03-14 05:00:00+02:00,26.0,1341.0,334.0,64.0,0.0,120.0,9.0,2170.0,0.0,3.0,41.0
2023-03-14 06:00:00+02:00,26.0,1525.0,337.0,64.0,0.0,140.0,9.0,2169.0,14.0,3.0,45.0
2023-03-14 07:00:00+02:00,30.0,1626.0,338.0,64.0,0.0,182.0,9.0,2169.0,261.0,3.0,40.0
2023-03-14 08:00:00+02:00,30.0,1439.0,344.0,64.0,0.0,199.0,47.0,2170.0,692.0,4.0,33.0
2023-03-14 09:00:00+02:00,26.0,1325.0,340.0,63.0,0.0,197.0,26.0,2171.0,1049.0,4.0,42.0
2023-03-14 10:00:00+02:00,28.0,1324.0,302.0,62.0,0.0,175.0,20.0,2173.0,1253.0,4.0,47.0
2023-03-14 11:00:00+02:00,27.0,1336.0,292.0,64.0,0.0,127.0,9.0,2172.0,1348.0,3.0,54.0
2023-03-14 12:00:00+02:00,26.0,1357.0,291.0,65.0,0.0,123.0,9.0,2170.0,1363.0,3.0,55.0
2023-03-14 13:00:00+02:00,27.0,1404.0,288.0,65.0,0.0,121.0,9.0,2170.0,1304.0,4.0,56.0
2023-03-14 14:00:00+02:00,27.0,1419.0,289.0,65.0,0.0,125.0,9.0,2169.0,1177.0,4.0,64.0
2023-03-14 15:00:00+02:00,28.0,1441.0,289.0,65.0,0.0,125.0,9.0,2170.0,953.0,4.0,83.0
2023-03-14 16:00:00+02:00,29.0,1542.0,289.0,65.0,0.0,130.0,9.0,2169.0,546.0,4.0,107.0
2023-03-14 17:00:00+02:00,29.0,1730.0,296.0,66.0,0.0,179.0,60.0,2169.0,157.0,4.0,125.0
2023-03-14 18:00:00+02:00,28.0,1752.0,301.0,66.0,0.0,244.0,338.0,2170.0,4.0,4.0,177.0
2023-03-14 19:00:00+02:00,28.0,1827.0,302.0,66.0,0.0,246.0,642.0,2170.0,0.0,4.0,247.0
2023-03-14 20:00:00+02:00,26.0,1867.0,307.0,67.0,0.0,246.0,815.0,2169.0,0.0,4.0,268.0
2023-03-14 21:00:00+02:00,27.0,1751.0,310.0,64.0,0.0,195.0,208.0,2170.0,0.0,4.0,258.0
2023-03-14 22:00:00+02:00,27.0,1807.0,312.0,66.0,0.0,161.0,96.0,2170.0,0.0,4.0,253.0
2023-03-14 23:00:00+02:00,26.0,1751.0,309.0,66.0,0.0,129.0,9.0,2170.0,0.0,4.0,241.0
2023-03-15 00:00:00+02:00,26.0,1588.0,304.0,66.0,0.0,124.0,9.0,2170.0,0.0,3.0,231.0
2023-03-15 01:00:00+02:00,26.0,1622.0,304.0,66.0,0.0,119.0,9.0,2170.0,0.0,4.0,238.0
2023-03-15 02:00:00+02:00,25.0,1540.0,306.0,68.0,0.0,113.0,9.0,2170.0,0.0,4.0,180.0
2023-03-15 03:00:00+02:00,25.0,1563.0,307.0,66.0,0.0,112.0,9.0,2170.0,0.0,4.0,152.0
2023-03-15 04:00:00+02:00,24.0,1548.0,308.0,67.0,0.0,117.0,9.0,2169.0,0.0,4.0,181.0
2023-03-15 05:00:00+02:00,25.0,1548.0,306.0,66.0,0.0,121.0,9.0,2169.0,0.0,4.0,214.0
2023-03-15 06:00:00+02:00,28.0,1661.0,312.0,66.0,0.0,157.0,23.0,2170.0,12.0,4.0,215.0
2023-03-15 07:00:00+02:00,28.0,1758.0,316.0,66.0,0.0,196.0,33.0,2170.0,156.0,4.0,199.0
2023-03-15 08:00:00+02:00,28.0,1883.0,325.0,66.0,0.0,201.0,275.0,2169.0,403.0,4.0,174.0
2023-03-15 09:00:00+02:00,25.0,1536.0,321.0,66.0,0.0,198.0,32.0,2170.0,685.0,4.0,213.0
2023-03-15 10:00:00+02:00,26.0,1502.0,321.0,64.0,0.0,160.0,8.0,2170.0,850.0,4.0,266.0
2023-03-15 11:00:00+02:00,27.0,1460.0,310.0,65.0,0.0,130.0,8.0,2170.0,903.0,4.0,264.0
2023-03-15 12:00:00+02:00,25.0,1495.0,311.0,65.0,0.0,125.0,8.0,2171.0,877.0,4.0,241.0
2023-03-15 13:00:00+02:00,26.0,1656.0,314.0,66.0,0.0,114.0,8.0,2170.0,775.0,3.0,185.0
2023-03-15 14:00:00+02:00,26.0,1747.0,316.0,68.0,0.0,116.0,8.0,2169.0,561.0,3.0,151.0
2023-03-15 15:00:00+02:00,28.0,1780.0,321.0,67.0,0.0,117.0,8.0,2170.0,393.0,3.0,137.0
2023-03-15 16:00:00+02:00,27.0,1735.0,324.0,67.0,0.0,124.0,8.0,2169.0,242.0,3.0,126.0
2023-03-15 17:00:00+02:00,28.0,1870.0,340.0,66.0,0.0,178.0,34.0,2169.0,66.0,4.0,97.0
2023-03-15 18:00:00+02:00,27.0,1884.0,344.0,62.0,0.0,197.0,305.0,2169.0,2.0,4.0,83.0
2023-03-15 19:00:00+02:00,29.0,1964.0,342.0,65.0,0.0,238.0,1075.0,2170.0,0.0,4.0,94.0
2023-03-15 20:00:00+02:00,28.0,1938.0,349.0,64.0,0.0,242.0,996.0,2169.0,0.0,4.0,79.0
2023-03-15 21:00:00+02:00,27.0,1861.0,352.0,64.0,0.0,231.0,756.0,2169.0,0.0,4.0,69.0
2023-03-15 22:00:00+02:00,27.0,1717.0,358.0,64.0,0.0,159.0,211.0,2169.0,0.0,4.0,86.0
2023-03-15 23:00:00+02:00,27.0,1643.0,366.0,65.0,0.0,126.0,158.0,2170.0,0.0,4.0,101.0
2023-03-16 00:00:00+02:00,26.0,1637.0,368.0,65.0,0.0,123.0,8.0,2170.0,0.0,5.0,101.0
2023-03-16 01:00:00+02:00,26.0,1534.0,368.0,65.0,0.0,118.0,8.0,2170.0,0.0,6.0,59.0
2023-03-16 02:00:00+02:00,26.0,1540.0,369.0,63.0,0.0,112.0,8.0,2169.0,0.0,6.0,47.0
2023-03-16 03:00:00+02:00,26.0,1509.0,370.0,63.0,0.0,111.0,8.0,2170.0,0.0,6.0,47.0
2023-03-16 04:00:00+02:00,26.0,1489.0,370.0,64.0,0.0,114.0,8.0,2171.0,0.0,5.0,58.0
2023-03-16 05:00:00+02:00,26.0,1491.0,372.0,65.0,0.0,121.0,8.0,2170.0,0.0,5.0,72.0
2023-03-16 06:00:00+02:00,26.0,1610.0,380.0,64.0,0.0,151.0,8.0,2170.0,0.0,4.0,73.0
2023-03-16 07:00:00+02:00,28.0,1789.0,378.0,63.0,0.0,186.0,8.0,2170.0,22.0,3.0,107.0
2023-03-16 08:00:00+02:00,27.0,1736.0,377.0,64.0,0.0,196.0,8.0,2171.0,118.0,3.0,193.0
2023-03-16 09:00:00+02:00,27.0,1738.0,376.0,64.0,0.0,194.0,8.0,2171.0,195.0,3.0,210.0
2023-03-16 10:00:00+02:00,26.0,1756.0,370.0,64.0,0.0,176.0,8.0,2171.0,307.0,3.0,152.0
2023-03-16 11:00:00+02:00,25.0,1782.0,373.0,66.0,0.0,139.0,8.0,2168.0,358.0,3.0,114.0
2023-03-16 12:00:00+02:00,26.0,1732.0,372.0,67.0,0.0,116.0,24.0,2167.0,411.0,3.0,106.0
2023-03-16 13:00:00+02:00,27.0,1777.0,372.0,64.0,0.0,120.0,8.0,2169.0,417.0,4.0,110.0
2023-03-16 14:00:00+02:00,27.0,1890.0,372.0,66.0,0.0,121.0,8.0,2170.0,268.0,3.0,158.0
2023-03-16 15:00:00+02:00,27.0,1927.0,375.0,67.0,0.0,122.0,23.0,2171.0,161.0,4.0,233.0
2023-03-16 16:00:00+02:00,30.0,1741.0,376.0,67.0,0.0,125.0,20.0,2169.0,77.0,4.0,230.0
2023-03-16 17:00:00+02:00,30.0,1754.0,387.0,67.0,0.0,167.0,61.0,2169.0,27.0,3.0,224.0
2023-03-16 18:00:00+02:00,29.0,1770.0,388.0,67.0,0.0,208.0,183.0,2171.0,1.0,4.0,240.0
2023-03-16 19:00:00+02:00,29.0,1830.0,386.0,66.0,0.0,237.0,272.0,2170.0,0.0,3.0,241.0
2023-03-16 20:00:00+02:00,29.0,1783.0,386.0,66.0,0.0,236.0,371.0,2171.0,0.0,3.0,294.0
2023-03-16 21:00:00+02:00,27.0,1668.0,386.0,66.0,0.0,188.0,242.0,2170.0,0.0,4.0,329.0
2023-03-16 22:00:00+02:00,28.0,1672.0,386.0,64.0,0.0,162.0,130.0,2170.0,0.0,4.0,342.0
2023-03-16 23:00:00+02:00,29.0,1828.0,379.0,64.0,0.0,124.0,24.0,2171.0,0.0,3.0,335.0
2023-03-17 00:00:00+02:00,18.0,1773.0,375.0,62.0,0.0,97.0,8.0,2170.0,0.0,4.0,186.0
2023-03-17 01:00:00+02:00,19.0,1759.0,375.0,63.0,0.0,86.0,8.0,2170.0,0.0,4.0,176.0
