,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore
2023-01-11 05:00:00+01:00,6.0,283.0,59.0,0.0,0.0,330.0,698.0,0.0,8.0,0.0
2023-01-11 06:00:00+01:00,6.0,285.0,67.0,0.0,0.0,438.0,697.0,0.0,10.0,0.0
2023-01-11 07:00:00+01:00,6.0,285.0,117.0,0.0,161.0,713.0,697.0,0.0,8.0,0.0
2023-01-11 08:00:00+01:00,6.0,287.0,118.0,0.0,169.0,787.0,698.0,9.0,9.0,0.0
2023-01-11 09:00:00+01:00,6.0,284.0,81.0,0.0,167.0,785.0,698.0,30.0,10.0,0.0
2023-01-11 10:00:00+01:00,6.0,280.0,71.0,0.0,2.0,617.0,698.0,50.0,9.0,0.0
2023-01-11 11:00:00+01:00,6.0,280.0,67.0,0.0,0.0,555.0,698.0,62.0,9.0,0.0
2023-01-11 12:00:00+01:00,6.0,279.0,64.0,0.0,0.0,411.0,698.0,53.0,9.0,0.0
2023-01-11 13:00:00+01:00,6.0,280.0,69.0,0.0,0.0,473.0,698.0,36.0,9.0,0.0
2023-01-11 14:00:00+01:00,6.0,284.0,70.0,0.0,0.0,465.0,698.0,21.0,10.0,0.0
2023-01-11 15:00:00+01:00,6.0,333.0,72.0,0.0,100.0,723.0,698.0,8.0,10.0,0.0
2023-01-11 16:00:00+01:00,6.0,395.0,66.0,0.0,160.0,736.0,698.0,1.0,10.0,0.0
2023-01-11 17:00:00+01:00,6.0,508.0,66.0,0.0,174.0,770.0,698.0,0.0,10.0,0.0
2023-01-11 18:00:00+01:00,7.0,412.0,67.0,0.0,139.0,762.0,698.0,0.0,10.0,0.0
2023-01-11 19:00:00+01:00,6.0,341.0,64.0,0.0,160.0,759.0,697.0,0.0,10.0,0.0
2023-01-11 20:00:00+01:00,6.0,287.0,66.0,0.0,1.0,735.0,698.0,0.0,10.0,0.0
2023-01-11 21:00:00+01:00,6.0,284.0,67.0,0.0,0.0,666.0,698.0,0.0,10.0,0.0
2023-01-11 22:00:00+01:00,6.0,284.0,60.0,0.0,0.0,618.0,698.0,0.0,10.0,0.0
2023-01-11 23:00:00+01:00,6.0,273.0,56.0,0.0,0.0,470.0,698.0,0.0,10.0,0.0
2023-01-12 00:00:00+01:00,6.0,289.0,54.0,0.0,0.0,268.0,698.0,0.0,10.0,0.0
2023-01-12 01:00:00+01:00,6.0,285.0,55.0,0.0,0.0,260.0,698.0,0.0,10.0,0.0
2023-01-12 02:00:00+01:00,6.0,286.0,57.0,0.0,0.0,189.0,698.0,0.0,10.0,0.0
2023-01-12 03:00:00+01:00,6.0,292.0,61.0,0.0,0.0,172.0,698.0,0.0,10.0,0.0
2023-01-12 04:00:00+01:00,6.0,289.0,56.0,0.0,0.0,176.0,698.0,0.0,10.0,0.0
2023-01-12 05:00:00+01:00,6.0,285.0,60.0,0.0,0.0,233.0,698.0,0.0,10.0,0.0
2023-01-12 06:00:00+01:00,6.0,283.0,64.0,0.0,0.0,287.0,698.0,0.0,10.0,0.0
2023-01-12 07:00:00+01:00,6.0,335.0,71.0,0.0,141.0,437.0,698.0,0.0,10.0,0.0
2023-01-12 08:00:00+01:00,6.0,425.0,71.0,0.0,162.0,717.0,699.0,6.0,10.0,0.0
2023-01-12 09:00:00+01:00,6.0,340.0,76.0,0.0,166.0,712.0,700.0,22.0,10.0,0.0
2023-01-12 10:00:00+01:00,6.0,286.0,71.0,0.0,165.0,707.0,698.0,45.0,11.0,0.0
2023-01-12 11:00:00+01:00,6.0,280.0,70.0,0.0,0.0,545.0,698.0,59.0,11.0,0.0
2023-01-12 12:00:00+01:00,6.0,285.0,66.0,0.0,0.0,360.0,698.0,70.0,11.0,0.0
2023-01-12 13:00:00+01:00,6.0,331.0,70.0,0.0,0.0,366.0,698.0,62.0,11.0,0.0
2023-01-12 14:00:00+01:00,6.0,409.0,71.0,0.0,0.0,431.0,698.0,39.0,10.0,0.0
2023-01-12 15:00:00+01:00,6.0,475.0,73.0,0.0,91.0,644.0,698.0,15.0,11.0,0.0
2023-01-12 16:00:00+01:00,6.0,483.0,67.0,0.0,160.0,705.0,698.0,1.0,11.0,0.0
2023-01-12 17:00:00+01:00,6.0,482.0,69.0,0.0,164.0,709.0,698.0,0.0,10.0,0.0
2023-01-12 18:00:00+01:00,6.0,483.0,69.0,0.0,130.0,712.0,698.0,0.0,11.0,0.0
2023-01-12 19:00:00+01:00,7.0,483.0,66.0,0.0,146.0,708.0,698.0,0.0,10.0,0.0
2023-01-12 20:00:00+01:00,6.0,447.0,68.0,0.0,153.0,689.0,698.0,0.0,11.0,0.0
2023-01-12 21:00:00+01:00,6.0,344.0,70.0,0.0,1.0,487.0,698.0,0.0,10.0,0.0
2023-01-12 22:00:00+01:00,6.0,286.0,62.0,0.0,0.0,318.0,698.0,0.0,10.0,0.0
2023-01-12 23:00:00+01:00,6.0,285.0,58.0,0.0,0.0,251.0,698.0,0.0,11.0,0.0
2023-01-13 00:00:00+01:00,6.0,283.0,55.0,0.0,0.0,167.0,698.0,0.0,10.0,0.0
2023-01-13 01:00:00+01:00,6.0,285.0,56.0,0.0,0.0,152.0,698.0,0.0,10.0,0.0
2023-01-13 02:00:00+01:00,7.0,284.0,59.0,0.0,0.0,153.0,698.0,0.0,11.0,0.0
2023-01-13 03:00:00+01:00,6.0,284.0,63.0,0.0,0.0,152.0,698.0,0.0,10.0,0.0
2023-01-13 04:00:00+01:00,6.0,284.0,58.0,0.0,0.0,153.0,698.0,0.0,11.0,0.0
2023-01-13 05:00:00+01:00,6.0,285.0,61.0,0.0,0.0,178.0,698.0,0.0,11.0,0.0
2023-01-13 06:00:00+01:00,6.0,288.0,66.0,0.0,0.0,437.0,698.0,0.0,10.0,0.0
2023-01-13 07:00:00+01:00,6.0,289.0,73.0,0.0,0.0,670.0,697.0,0.0,10.0,0.0
2023-01-13 08:00:00+01:00,6.0,288.0,73.0,0.0,128.0,691.0,698.0,8.0,10.0,0.0
2023-01-13 09:00:00+01:00,6.0,288.0,77.0,0.0,91.0,681.0,698.0,26.0,10.0,0.0
2023-01-13 10:00:00+01:00,6.0,285.0,71.0,0.0,0.0,475.0,698.0,40.0,10.0,0.0
2023-01-13 11:00:00+01:00,6.0,286.0,70.0,0.0,0.0,350.0,698.0,49.0,10.0,0.0
2023-01-13 12:00:00+01:00,6.0,287.0,68.0,0.0,0.0,347.0,698.0,52.0,10.0,0.0
2023-01-13 13:00:00+01:00,6.0,334.0,70.0,0.0,0.0,415.0,698.0,38.0,9.0,0.0
2023-01-13 14:00:00+01:00,6.0,417.0,71.0,0.0,0.0,551.0,698.0,21.0,9.0,0.0
2023-01-13 15:00:00+01:00,6.0,512.0,74.0,0.0,0.0,633.0,698.0,8.0,9.0,0.0
2023-01-13 16:00:00+01:00,6.0,524.0,69.0,0.0,0.0,649.0,698.0,1.0,10.0,0.0
2023-01-13 17:00:00+01:00,7.0,561.0,69.0,0.0,166.0,691.0,698.0,0.0,11.0,0.0
2023-01-13 18:00:00+01:00,7.0,507.0,70.0,0.0,169.0,678.0,698.0,0.0,11.0,0.0
2023-01-13 19:00:00+01:00,7.0,503.0,67.0,0.0,158.0,607.0,698.0,0.0,10.0,0.0
2023-01-13 20:00:00+01:00,7.0,446.0,69.0,0.0,0.0,552.0,698.0,0.0,11.0,0.0
2023-01-13 21:00:00+01:00,7.0,377.0,71.0,0.0,0.0,496.0,698.0,0.0,10.0,0.0
2023-01-13 22:00:00+01:00,7.0,290.0,64.0,0.0,0.0,338.0,698.0,0.0,11.0,0.0
2023-01-13 23:00:00+01:00,6.0,285.0,60.0,0.0,0.0,250.0,698.0,0.0,11.0,0.0
2023-01-14 00:00:00+01:00,6.0,282.0,57.0,0.0,0.0,126.0,698.0,0.0,11.0,0.0
2023-01-14 01:00:00+01:00,6.0,294.0,58.0,0.0,0.0,121.0,698.0,0.0,10.0,0.0
2023-01-14 02:00:00+01:00,6.0,285.0,61.0,0.0,0.0,122.0,698.0,0.0,11.0,0.0
2023-01-14 03:00:00+01:00,6.0,286.0,65.0,0.0,0.0,120.0,698.0,0.0,10.0,0.0
2023-01-14 04:00:00+01:00,6.0,284.0,61.0,0.0,0.0,120.0,698.0,0.0,11.0,0.0
2023-01-14 05:00:00+01:00,6.0,284.0,65.0,0.0,0.0,125.0,698.0,0.0,10.0,0.0
2023-01-14 06:00:00+01:00,6.0,283.0,68.0,0.0,0.0,163.0,698.0,0.0,10.0,0.0
2023-01-14 07:00:00+01:00,6.0,284.0,74.0,0.0,0.0,487.0,698.0,0.0,9.0,0.0
2023-01-14 08:00:00+01:00,6.0,290.0,74.0,0.0,0.0,470.0,698.0,15.0,10.0,0.0
2023-01-14 09:00:00+01:00,6.0,281.0,80.0,0.0,0.0,503.0,698.0,49.0,10.0,0.0
2023-01-14 10:00:00+01:00,6.0,269.0,72.0,0.0,0.0,313.0,698.0,79.0,10.0,0.0
2023-01-14 11:00:00+01:00,6.0,281.0,71.0,0.0,0.0,211.0,698.0,95.0,10.0,0.0
2023-01-14 12:00:00+01:00,6.0,286.0,68.0,0.0,0.0,227.0,699.0,90.0,10.0,0.0
2023-01-14 13:00:00+01:00,7.0,274.0,72.0,0.0,0.0,326.0,699.0,69.0,9.0,0.0
2023-01-14 14:00:00+01:00,6.0,283.0,73.0,0.0,0.0,519.0,698.0,40.0,10.0,0.0
2023-01-14 15:00:00+01:00,6.0,284.0,76.0,0.0,0.0,613.0,698.0,15.0,11.0,0.0
2023-01-14 16:00:00+01:00,6.0,284.0,70.0,0.0,135.0,638.0,698.0,1.0,10.0,0.0
2023-01-14 17:00:00+01:00,7.0,284.0,72.0,0.0,169.0,649.0,698.0,0.0,11.0,0.0
2023-01-14 18:00:00+01:00,7.0,284.0,72.0,0.0,169.0,649.0,698.0,0.0,11.0,0.0
2023-01-14 19:00:00+01:00,7.0,268.0,68.0,0.0,166.0,633.0,698.0,0.0,11.0,0.0
2023-01-14 20:00:00+01:00,7.0,266.0,71.0,0.0,0.0,432.0,698.0,0.0,11.0,0.0
2023-01-14 21:00:00+01:00,7.0,282.0,74.0,0.0,0.0,255.0,698.0,0.0,11.0,0.0
2023-01-14 22:00:00+01:00,7.0,285.0,65.0,0.0,0.0,225.0,698.0,0.0,11.0,0.0
2023-01-14 23:00:00+01:00,7.0,284.0,61.0,0.0,0.0,226.0,698.0,0.0,11.0,0.0
2023-01-15 00:00:00+01:00,6.0,283.0,58.0,0.0,0.0,129.0,698.0,0.0,10.0,0.0
2023-01-15 01:00:00+01:00,6.0,284.0,60.0,0.0,0.0,124.0,698.0,0.0,10.0,0.0
2023-01-15 02:00:00+01:00,6.0,285.0,62.0,0.0,0.0,126.0,698.0,0.0,10.0,0.0
2023-01-15 03:00:00+01:00,6.0,284.0,68.0,0.0,0.0,125.0,698.0,0.0,10.0,0.0
2023-01-15 04:00:00+01:00,6.0,283.0,63.0,0.0,0.0,125.0,698.0,0.0,10.0,0.0
2023-01-15 05:00:00+01:00,6.0,284.0,67.0,0.0,0.0,133.0,698.0,0.0,10.0,0.0
2023-01-15 06:00:00+01:00,6.0,284.0,69.0,0.0,0.0,144.0,698.0,0.0,10.0,0.0
2023-01-15 07:00:00+01:00,6.0,284.0,76.0,0.0,0.0,177.0,698.0,0.0,10.0,0.0
2023-01-15 08:00:00+01:00,6.0,284.0,76.0,0.0,0.0,205.0,698.0,9.0,10.0,0.0
2023-01-15 09:00:00+01:00,6.0,284.0,78.0,0.0,0.0,227.0,698.0,24.0,9.0,0.0
2023-01-15 10:00:00+01:00,6.0,284.0,72.0,0.0,0.0,234.0,698.0,33.0,9.0,0.0
2023-01-15 11:00:00+01:00,6.0,284.0,70.0,0.0,0.0,322.0,698.0,39.0,10.0,0.0
2023-01-15 12:00:00+01:00,6.0,284.0,71.0,0.0,0.0,483.0,698.0,34.0,10.0,0.0
2023-01-15 13:00:00+01:00,6.0,285.0,72.0,0.0,0.0,508.0,698.0,23.0,9.0,0.0
2023-01-15 14:00:00+01:00,6.0,285.0,73.0,0.0,0.0,537.0,699.0,13.0,10.0,0.0
2023-01-15 15:00:00+01:00,6.0,284.0,76.0,0.0,24.0,589.0,699.0,5.0,9.0,0.0
2023-01-15 16:00:00+01:00,6.0,284.0,70.0,0.0,162.0,609.0,699.0,1.0,10.0,0.0
2023-01-15 17:00:00+01:00,7.0,284.0,72.0,0.0,153.0,617.0,698.0,0.0,10.0,0.0
2023-01-15 18:00:00+01:00,7.0,284.0,71.0,0.0,120.0,555.0,698.0,0.0,11.0,0.0
2023-01-15 19:00:00+01:00,7.0,286.0,70.0,0.0,1.0,532.0,698.0,0.0,11.0,0.0
2023-01-15 20:00:00+01:00,6.0,302.0,72.0,0.0,0.0,450.0,698.0,0.0,11.0,0.0
2023-01-15 21:00:00+01:00,6.0,284.0,74.0,0.0,0.0,316.0,699.0,0.0,10.0,0.0
2023-01-15 22:00:00+01:00,6.0,283.0,58.0,0.0,0.0,252.0,699.0,0.0,11.0,0.0
2023-01-15 23:00:00+01:00,6.0,276.0,62.0,0.0,0.0,230.0,699.0,0.0,10.0,0.0
2023-01-16 00:00:00+01:00,6.0,274.0,60.0,0.0,0.0,190.0,699.0,0.0,14.0,1.0
2023-01-16 01:00:00+01:00,6.0,280.0,62.0,0.0,0.0,218.0,699.0,0.0,11.0,1.0
2023-01-16 02:00:00+01:00,6.0,285.0,63.0,0.0,0.0,189.0,698.0,0.0,4.0,1.0
2023-01-16 03:00:00+01:00,6.0,284.0,68.0,0.0,0.0,173.0,698.0,0.0,2.0,2.0
2023-01-16 04:00:00+01:00,6.0,285.0,64.0,0.0,0.0,217.0,698.0,0.0,8.0,2.0
2023-01-16 05:00:00+01:00,6.0,283.0,66.0,0.0,0.0,246.0,698.0,0.0,10.0,2.0
2023-01-16 06:00:00+01:00,6.0,327.0,71.0,0.0,0.0,305.0,698.0,0.0,11.0,2.0
2023-01-16 07:00:00+01:00,6.0,416.0,72.0,0.0,91.0,499.0,698.0,0.0,11.0,2.0
2023-01-16 08:00:00+01:00,6.0,505.0,75.0,0.0,111.0,736.0,697.0,4.0,10.0,2.0
2023-01-16 09:00:00+01:00,6.0,501.0,77.0,0.0,0.0,738.0,697.0,11.0,11.0,2.0
2023-01-16 10:00:00+01:00,6.0,407.0,71.0,0.0,0.0,638.0,697.0,17.0,11.0,1.0
2023-01-16 11:00:00+01:00,6.0,321.0,70.0,0.0,0.0,503.0,698.0,19.0,11.0,1.0
2023-01-16 12:00:00+01:00,6.0,285.0,68.0,0.0,0.0,469.0,698.0,21.0,11.0,1.0
2023-01-16 13:00:00+01:00,6.0,284.0,72.0,0.0,0.0,497.0,698.0,22.0,11.0,1.0
2023-01-16 14:00:00+01:00,6.0,333.0,73.0,0.0,0.0,537.0,698.0,16.0,11.0,1.0
2023-01-16 15:00:00+01:00,7.0,416.0,76.0,0.0,119.0,718.0,698.0,8.0,12.0,1.0
2023-01-16 16:00:00+01:00,6.0,519.0,71.0,0.0,111.0,739.0,698.0,1.0,12.0,0.0
2023-01-16 17:00:00+01:00,6.0,554.0,71.0,0.0,168.0,747.0,698.0,0.0,11.0,0.0
2023-01-16 18:00:00+01:00,6.0,557.0,72.0,0.0,137.0,742.0,698.0,0.0,11.0,0.0
2023-01-16 19:00:00+01:00,6.0,557.0,70.0,0.0,0.0,724.0,698.0,0.0,11.0,0.0
2023-01-16 20:00:00+01:00,6.0,510.0,72.0,0.0,0.0,600.0,698.0,0.0,11.0,1.0
2023-01-16 21:00:00+01:00,6.0,419.0,74.0,0.0,0.0,460.0,698.0,0.0,12.0,0.0
2023-01-16 22:00:00+01:00,6.0,328.0,66.0,0.0,0.0,521.0,698.0,0.0,11.0,0.0
2023-01-16 23:00:00+01:00,6.0,287.0,62.0,0.0,0.0,494.0,698.0,0.0,11.0,0.0
2023-01-17 00:00:00+01:00,8.0,283.0,61.0,0.0,0.0,411.0,698.0,0.0,5.0,0.0
2023-01-17 01:00:00+01:00,6.0,280.0,62.0,0.0,0.0,376.0,698.0,0.0,11.0,0.0
2023-01-17 02:00:00+01:00,9.0,285.0,63.0,0.0,0.0,351.0,698.0,0.0,22.0,0.0
2023-01-17 03:00:00+01:00,6.0,285.0,68.0,0.0,0.0,350.0,698.0,0.0,11.0,0.0
2023-01-17 04:00:00+01:00,6.0,284.0,64.0,0.0,0.0,380.0,698.0,0.0,11.0,0.0
2023-01-17 05:00:00+01:00,6.0,281.0,66.0,0.0,0.0,458.0,698.0,0.0,9.0,0.0
2023-01-17 06:00:00+01:00,6.0,336.0,71.0,0.0,0.0,573.0,698.0,0.0,8.0,0.0
2023-01-17 07:00:00+01:00,6.0,419.0,71.0,0.0,103.0,667.0,698.0,0.0,11.0,0.0
2023-01-17 08:00:00+01:00,6.0,535.0,74.0,0.0,174.0,727.0,698.0,8.0,11.0,0.0
2023-01-17 09:00:00+01:00,6.0,558.0,76.0,0.0,163.0,714.0,698.0,22.0,11.0,0.0
2023-01-17 10:00:00+01:00,6.0,558.0,72.0,0.0,1.0,658.0,698.0,32.0,11.0,1.0
2023-01-17 11:00:00+01:00,6.0,533.0,70.0,0.0,0.0,531.0,698.0,35.0,10.0,0.0
2023-01-17 12:00:00+01:00,6.0,437.0,70.0,0.0,0.0,466.0,698.0,25.0,10.0,0.0
2023-01-17 13:00:00+01:00,6.0,425.0,72.0,0.0,0.0,447.0,698.0,18.0,10.0,1.0
2023-01-17 14:00:00+01:00,6.0,542.0,73.0,0.0,0.0,622.0,698.0,11.0,10.0,1.0
2023-01-17 15:00:00+01:00,6.0,563.0,75.0,0.0,159.0,679.0,698.0,4.0,11.0,1.0
2023-01-17 16:00:00+01:00,6.0,564.0,72.0,0.0,164.0,708.0,698.0,0.0,11.0,1.0
2023-01-17 17:00:00+01:00,6.0,564.0,70.0,0.0,164.0,708.0,698.0,0.0,10.0,1.0
2023-01-17 18:00:00+01:00,6.0,563.0,69.0,0.0,164.0,671.0,698.0,0.0,11.0,2.0
2023-01-17 19:00:00+01:00,6.0,563.0,68.0,0.0,164.0,675.0,698.0,0.0,12.0,2.0
2023-01-17 20:00:00+01:00,6.0,463.0,70.0,0.0,161.0,662.0,698.0,0.0,13.0,2.0
2023-01-17 21:00:00+01:00,6.0,342.0,73.0,0.0,0.0,582.0,698.0,0.0,11.0,1.0
2023-01-17 22:00:00+01:00,6.0,288.0,65.0,0.0,0.0,520.0,698.0,0.0,11.0,1.0
2023-01-17 23:00:00+01:00,6.0,286.0,64.0,0.0,0.0,518.0,698.0,0.0,11.0,1.0
2023-01-18 00:00:00+01:00,7.0,287.0,61.0,0.0,0.0,380.0,698.0,0.0,10.0,0.0
2023-01-18 01:00:00+01:00,7.0,292.0,63.0,0.0,0.0,357.0,698.0,0.0,10.0,0.0
2023-01-18 02:00:00+01:00,7.0,282.0,63.0,0.0,0.0,323.0,698.0,0.0,11.0,0.0
2023-01-18 03:00:00+01:00,7.0,285.0,67.0,0.0,0.0,302.0,699.0,0.0,9.0,1.0
2023-01-18 04:00:00+01:00,7.0,286.0,64.0,0.0,0.0,318.0,699.0,0.0,9.0,0.0
2023-01-18 05:00:00+01:00,7.0,289.0,70.0,0.0,0.0,371.0,698.0,0.0,9.0,0.0
2023-01-18 06:00:00+01:00,7.0,332.0,71.0,0.0,0.0,500.0,698.0,0.0,10.0,0.0
2023-01-18 07:00:00+01:00,7.0,421.0,71.0,0.0,167.0,707.0,698.0,0.0,11.0,0.0
2023-01-18 08:00:00+01:00,7.0,462.0,77.0,0.0,152.0,658.0,697.0,6.0,10.0,0.0
2023-01-18 09:00:00+01:00,7.0,540.0,76.0,0.0,160.0,711.0,698.0,19.0,11.0,0.0
2023-01-18 10:00:00+01:00,7.0,543.0,69.0,0.0,92.0,673.0,698.0,28.0,11.0,1.0
2023-01-18 11:00:00+01:00,7.0,532.0,68.0,0.0,0.0,690.0,698.0,29.0,11.0,0.0
2023-01-18 12:00:00+01:00,7.0,441.0,67.0,0.0,0.0,590.0,698.0,24.0,11.0,0.0
2023-01-18 13:00:00+01:00,7.0,437.0,69.0,0.0,0.0,435.0,698.0,17.0,11.0,1.0
2023-01-18 14:00:00+01:00,7.0,520.0,71.0,0.0,0.0,407.0,698.0,12.0,10.0,1.0
2023-01-18 15:00:00+01:00,7.0,523.0,73.0,0.0,0.0,595.0,698.0,6.0,11.0,1.0
2023-01-18 16:00:00+01:00,7.0,561.0,71.0,0.0,0.0,604.0,698.0,1.0,11.0,0.0
2023-01-18 17:00:00+01:00,7.0,563.0,70.0,0.0,0.0,701.0,698.0,0.0,10.0,0.0
2023-01-18 18:00:00+01:00,7.0,445.0,71.0,0.0,0.0,703.0,698.0,0.0,11.0,0.0
2023-01-18 19:00:00+01:00,7.0,404.0,69.0,0.0,0.0,661.0,698.0,0.0,10.0,0.0
2023-01-18 20:00:00+01:00,7.0,403.0,69.0,0.0,0.0,702.0,698.0,0.0,11.0,0.0
2023-01-18 21:00:00+01:00,7.0,325.0,71.0,0.0,0.0,660.0,698.0,0.0,10.0,0.0
2023-01-18 22:00:00+01:00,7.0,270.0,66.0,0.0,0.0,544.0,698.0,0.0,10.0,0.0
2023-01-18 23:00:00+01:00,7.0,267.0,64.0,0.0,0.0,442.0,698.0,0.0,11.0,0.0
2023-01-19 00:00:00+01:00,7.0,278.0,59.0,0.0,0.0,401.0,698.0,0.0,10.0,0.0
2023-01-19 01:00:00+01:00,7.0,280.0,58.0,0.0,0.0,294.0,698.0,0.0,11.0,1.0
2023-01-19 02:00:00+01:00,7.0,280.0,58.0,0.0,0.0,269.0,698.0,0.0,11.0,1.0
2023-01-19 03:00:00+01:00,7.0,279.0,62.0,0.0,0.0,279.0,698.0,0.0,8.0,2.0
2023-01-19 04:00:00+01:00,7.0,285.0,60.0,0.0,0.0,338.0,698.0,0.0,9.0,2.0
2023-01-19 05:00:00+01:00,7.0,283.0,63.0,0.0,0.0,350.0,698.0,0.0,9.0,1.0
2023-01-19 06:00:00+01:00,7.0,356.0,67.0,0.0,0.0,584.0,698.0,0.0,9.0,1.0
2023-01-19 07:00:00+01:00,7.0,440.0,67.0,0.0,167.0,726.0,698.0,0.0,11.0,2.0
2023-01-19 08:00:00+01:00,7.0,547.0,69.0,0.0,175.0,750.0,698.0,3.0,10.0,0.0
2023-01-19 09:00:00+01:00,7.0,558.0,73.0,0.0,171.0,753.0,698.0,9.0,10.0,0.0
2023-01-19 10:00:00+01:00,7.0,558.0,68.0,0.0,175.0,703.0,698.0,14.0,11.0,0.0
2023-01-19 11:00:00+01:00,7.0,558.0,67.0,0.0,170.0,560.0,698.0,16.0,11.0,0.0
2023-01-19 12:00:00+01:00,7.0,545.0,66.0,0.0,119.0,515.0,698.0,16.0,11.0,0.0
2023-01-19 13:00:00+01:00,7.0,543.0,68.0,0.0,0.0,502.0,698.0,14.0,11.0,1.0
2023-01-19 14:00:00+01:00,7.0,557.0,70.0,0.0,166.0,593.0,698.0,10.0,10.0,1.0
2023-01-19 15:00:00+01:00,7.0,558.0,72.0,0.0,171.0,663.0,699.0,5.0,11.0,1.0
2023-01-19 16:00:00+01:00,7.0,558.0,71.0,0.0,173.0,727.0,698.0,1.0,11.0,1.0
2023-01-19 17:00:00+01:00,7.0,558.0,70.0,0.0,172.0,746.0,698.0,0.0,11.0,1.0
2023-01-19 18:00:00+01:00,7.0,558.0,70.0,0.0,172.0,743.0,698.0,0.0,11.0,1.0
2023-01-19 19:00:00+01:00,7.0,557.0,67.0,0.0,170.0,732.0,698.0,0.0,11.0,2.0
2023-01-19 20:00:00+01:00,7.0,529.0,68.0,0.0,0.0,638.0,698.0,0.0,11.0,1.0
2023-01-19 21:00:00+01:00,7.0,422.0,71.0,0.0,0.0,582.0,698.0,0.0,10.0,2.0
2023-01-19 22:00:00+01:00,7.0,333.0,67.0,0.0,0.0,528.0,698.0,0.0,11.0,2.0
2023-01-19 23:00:00+01:00,7.0,284.0,63.0,0.0,0.0,492.0,698.0,0.0,11.0,2.0
2023-01-20 00:00:00+01:00,7.0,283.0,60.0,0.0,0.0,466.0,698.0,0.0,11.0,2.0
2023-01-20 01:00:00+01:00,7.0,284.0,62.0,0.0,0.0,416.0,698.0,0.0,11.0,2.0
2023-01-20 02:00:00+01:00,8.0,282.0,61.0,0.0,0.0,394.0,698.0,0.0,13.0,2.0
2023-01-20 03:00:00+01:00,7.0,280.0,64.0,0.0,0.0,396.0,698.0,0.0,11.0,2.0
2023-01-20 04:00:00+01:00,7.0,281.0,62.0,0.0,0.0,427.0,698.0,0.0,11.0,2.0
2023-01-20 05:00:00+01:00,7.0,282.0,65.0,0.0,0.0,446.0,698.0,0.0,10.0,2.0
2023-01-20 06:00:00+01:00,7.0,333.0,75.0,0.0,0.0,504.0,698.0,0.0,10.0,2.0
2023-01-20 07:00:00+01:00,7.0,428.0,116.0,0.0,1.0,627.0,698.0,0.0,10.0,2.0
2023-01-20 08:00:00+01:00,7.0,545.0,120.0,0.0,169.0,721.0,698.0,4.0,10.0,2.0
2023-01-20 09:00:00+01:00,7.0,552.0,121.0,0.0,160.0,697.0,698.0,12.0,10.0,2.0
2023-01-20 10:00:00+01:00,7.0,552.0,73.0,0.0,166.0,722.0,698.0,20.0,10.0,1.0
2023-01-20 11:00:00+01:00,7.0,553.0,65.0,0.0,0.0,705.0,698.0,23.0,10.0,2.0
2023-01-20 12:00:00+01:00,7.0,552.0,65.0,0.0,0.0,592.0,698.0,20.0,10.0,2.0
2023-01-20 13:00:00+01:00,7.0,545.0,66.0,0.0,0.0,447.0,698.0,15.0,10.0,2.0
2023-01-20 14:00:00+01:00,7.0,536.0,68.0,0.0,0.0,386.0,698.0,10.0,10.0,2.0
2023-01-20 15:00:00+01:00,7.0,538.0,69.0,0.0,0.0,357.0,698.0,4.0,10.0,2.0
2023-01-20 16:00:00+01:00,7.0,552.0,70.0,0.0,92.0,567.0,698.0,0.0,10.0,2.0
2023-01-20 17:00:00+01:00,7.0,552.0,67.0,0.0,169.0,726.0,698.0,0.0,11.0,2.0
2023-01-20 18:00:00+01:00,7.0,552.0,68.0,0.0,152.0,720.0,698.0,0.0,11.0,2.0
2023-01-20 19:00:00+01:00,7.0,468.0,66.0,0.0,0.0,700.0,698.0,0.0,11.0,2.0
2023-01-20 20:00:00+01:00,7.0,357.0,67.0,0.0,0.0,564.0,698.0,0.0,11.0,2.0
2023-01-20 21:00:00+01:00,7.0,284.0,70.0,0.0,0.0,461.0,698.0,0.0,12.0,2.0
2023-01-20 22:00:00+01:00,7.0,283.0,67.0,0.0,0.0,442.0,698.0,0.0,12.0,2.0
2023-01-20 23:00:00+01:00,7.0,282.0,63.0,0.0,0.0,362.0,698.0,0.0,11.0,2.0
2023-01-21 00:00:00+01:00,7.0,281.0,61.0,0.0,0.0,324.0,698.0,0.0,12.0,0.0
2023-01-21 01:00:00+01:00,7.0,286.0,60.0,0.0,0.0,226.0,698.0,0.0,11.0,0.0
2023-01-21 02:00:00+01:00,7.0,279.0,59.0,0.0,0.0,224.0,698.0,0.0,11.0,0.0
2023-01-21 03:00:00+01:00,7.0,280.0,62.0,0.0,0.0,224.0,698.0,0.0,11.0,0.0
2023-01-21 04:00:00+01:00,7.0,278.0,62.0,0.0,0.0,233.0,698.0,0.0,11.0,0.0
2023-01-21 05:00:00+01:00,7.0,279.0,64.0,0.0,0.0,232.0,698.0,0.0,11.0,1.0
2023-01-21 06:00:00+01:00,7.0,269.0,66.0,0.0,0.0,407.0,698.0,0.0,11.0,1.0
2023-01-21 07:00:00+01:00,7.0,263.0,67.0,0.0,0.0,645.0,698.0,0.0,10.0,1.0
2023-01-21 08:00:00+01:00,7.0,267.0,72.0,0.0,0.0,681.0,698.0,4.0,10.0,1.0
