,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2023-01-11 09:00:00+01:00,0.0,193.0,286.0,2804.0,13684.0,0.0,62.0,20.0,3549.0
2023-01-11 10:00:00+01:00,0.0,198.0,285.0,2832.0,13679.0,0.0,62.0,18.0,3556.0
2023-01-11 11:00:00+01:00,0.0,202.0,279.0,2856.0,12796.0,0.0,61.0,18.0,3321.0
2023-01-11 12:00:00+01:00,0.0,203.0,271.0,2869.0,11461.0,0.0,60.0,18.0,3133.0
2023-01-11 13:00:00+01:00,0.0,204.0,270.0,2860.0,10694.0,0.0,64.0,20.0,3063.0
2023-01-11 14:00:00+01:00,0.0,200.0,272.0,2859.0,11112.0,0.0,65.0,18.0,3046.0
2023-01-11 15:00:00+01:00,0.0,201.0,293.0,2870.0,11351.0,0.0,66.0,19.0,3302.0
2023-01-11 16:00:00+01:00,0.0,200.0,312.0,2845.0,11660.0,0.0,64.0,20.0,3469.0
2023-01-11 17:00:00+01:00,0.0,202.0,362.0,2869.0,12419.0,0.0,66.0,18.0,3561.0
2023-01-11 18:00:00+01:00,0.0,194.0,370.0,2878.0,11757.0,0.0,65.0,21.0,3687.0
2023-01-11 19:00:00+01:00,0.0,201.0,270.0,2868.0,10604.0,0.0,64.0,20.0,3642.0
2023-01-11 20:00:00+01:00,0.0,203.0,265.0,2859.0,9303.0,0.0,65.0,20.0,3606.0
2023-01-11 21:00:00+01:00,0.0,193.0,235.0,2809.0,7647.0,0.0,62.0,25.0,3504.0
2023-01-11 22:00:00+01:00,0.0,195.0,107.0,2781.0,6558.0,0.0,61.0,26.0,3176.0
2023-01-11 23:00:00+01:00,0.0,195.0,96.0,2727.0,5390.0,0.0,62.0,27.0,2695.0
2023-01-12 00:00:00+01:00,0.0,195.0,95.0,2689.0,3984.0,0.0,60.0,28.0,2848.0
2023-01-12 01:00:00+01:00,0.0,194.0,94.0,2605.0,3941.0,0.0,60.0,32.0,2846.0
2023-01-12 02:00:00+01:00,0.0,198.0,95.0,2623.0,4503.0,0.0,59.0,33.0,2769.0
2023-01-12 03:00:00+01:00,0.0,197.0,93.0,2584.0,4295.0,0.0,62.0,30.0,2342.0
2023-01-12 04:00:00+01:00,0.0,198.0,94.0,2613.0,4659.0,0.0,64.0,31.0,1978.0
2023-01-12 05:00:00+01:00,0.0,196.0,95.0,2609.0,5159.0,0.0,65.0,29.0,2194.0
2023-01-12 06:00:00+01:00,0.0,199.0,107.0,2692.0,7987.0,0.0,63.0,25.0,2620.0
2023-01-12 07:00:00+01:00,0.0,199.0,179.0,2723.0,10837.0,0.0,64.0,20.0,2499.0
2023-01-12 08:00:00+01:00,0.0,198.0,184.0,2735.0,11584.0,0.0,65.0,18.0,2391.0
2023-01-12 09:00:00+01:00,0.0,193.0,179.0,2783.0,11897.0,0.0,66.0,19.0,2080.0
2023-01-12 10:00:00+01:00,0.0,200.0,181.0,2773.0,12157.0,0.0,71.0,23.0,1905.0
2023-01-12 11:00:00+01:00,0.0,202.0,184.0,2783.0,12189.0,0.0,61.0,23.0,1942.0
2023-01-12 12:00:00+01:00,0.0,199.0,193.0,2784.0,10949.0,0.0,60.0,19.0,1967.0
2023-01-12 13:00:00+01:00,0.0,201.0,197.0,2779.0,11023.0,0.0,56.0,22.0,1892.0
2023-01-12 14:00:00+01:00,0.0,196.0,195.0,2771.0,11616.0,0.0,57.0,20.0,1813.0
2023-01-12 15:00:00+01:00,0.0,196.0,180.0,2756.0,11143.0,0.0,63.0,21.0,1782.0
2023-01-12 16:00:00+01:00,0.0,195.0,197.0,2796.0,11492.0,0.0,65.0,20.0,1573.0
2023-01-12 17:00:00+01:00,0.0,198.0,200.0,2801.0,12825.0,0.0,60.0,24.0,1494.0
2023-01-12 18:00:00+01:00,0.0,191.0,191.0,2795.0,13077.0,0.0,61.0,21.0,1357.0
2023-01-12 19:00:00+01:00,0.0,199.0,181.0,2788.0,12210.0,0.0,61.0,25.0,1343.0
2023-01-12 20:00:00+01:00,0.0,200.0,178.0,2742.0,11039.0,0.0,61.0,25.0,1323.0
2023-01-12 21:00:00+01:00,0.0,191.0,175.0,2708.0,10205.0,0.0,60.0,25.0,1323.0
2023-01-12 22:00:00+01:00,0.0,192.0,120.0,2671.0,8707.0,0.0,59.0,27.0,1606.0
2023-01-12 23:00:00+01:00,0.0,191.0,106.0,2625.0,7619.0,0.0,59.0,29.0,1517.0
2023-01-13 00:00:00+01:00,0.0,192.0,78.0,2549.0,6646.0,0.0,60.0,29.0,1311.0
2023-01-13 01:00:00+01:00,0.0,191.0,65.0,2528.0,5881.0,0.0,60.0,30.0,885.0
2023-01-13 02:00:00+01:00,0.0,192.0,67.0,2500.0,5905.0,0.0,60.0,29.0,744.0
2023-01-13 03:00:00+01:00,0.0,191.0,63.0,2542.0,5660.0,0.0,59.0,29.0,629.0
2023-01-13 04:00:00+01:00,0.0,192.0,64.0,2558.0,5237.0,0.0,60.0,29.0,683.0
2023-01-13 05:00:00+01:00,0.0,192.0,83.0,2567.0,6675.0,0.0,62.0,29.0,627.0
2023-01-13 06:00:00+01:00,0.0,192.0,103.0,2593.0,9178.0,0.0,64.0,27.0,643.0
2023-01-13 07:00:00+01:00,0.0,191.0,190.0,2663.0,11457.0,0.0,60.0,27.0,679.0
2023-01-13 08:00:00+01:00,0.0,192.0,190.0,2688.0,12830.0,0.0,51.0,24.0,578.0
2023-01-13 09:00:00+01:00,0.0,191.0,192.0,2672.0,12818.0,0.0,50.0,25.0,537.0
2023-01-13 10:00:00+01:00,0.0,196.0,190.0,2665.0,12138.0,0.0,53.0,23.0,531.0
2023-01-13 11:00:00+01:00,0.0,197.0,190.0,2661.0,11638.0,0.0,56.0,21.0,543.0
2023-01-13 12:00:00+01:00,0.0,193.0,190.0,2654.0,11064.0,0.0,62.0,23.0,523.0
2023-01-13 13:00:00+01:00,0.0,194.0,188.0,2621.0,10659.0,0.0,55.0,30.0,440.0
2023-01-13 14:00:00+01:00,0.0,192.0,189.0,2604.0,11075.0,0.0,59.0,29.0,472.0
2023-01-13 15:00:00+01:00,0.0,191.0,189.0,2603.0,12100.0,0.0,58.0,30.0,511.0
2023-01-13 16:00:00+01:00,0.0,192.0,189.0,2626.0,12418.0,0.0,59.0,30.0,622.0
2023-01-13 17:00:00+01:00,0.0,194.0,189.0,2702.0,12831.0,0.0,57.0,27.0,768.0
2023-01-13 18:00:00+01:00,0.0,192.0,188.0,2704.0,13093.0,0.0,57.0,24.0,938.0
2023-01-13 19:00:00+01:00,0.0,192.0,136.0,2660.0,12413.0,0.0,55.0,26.0,1090.0
2023-01-13 20:00:00+01:00,0.0,196.0,135.0,2586.0,11223.0,0.0,54.0,24.0,1138.0
2023-01-13 21:00:00+01:00,0.0,202.0,135.0,2543.0,10716.0,0.0,56.0,23.0,1083.0
2023-01-13 22:00:00+01:00,0.0,200.0,134.0,2558.0,10254.0,0.0,58.0,24.0,1165.0
2023-01-13 23:00:00+01:00,0.0,187.0,117.0,2559.0,9406.0,0.0,59.0,24.0,1219.0
2023-01-14 00:00:00+01:00,0.0,188.0,79.0,2495.0,8789.0,0.0,62.0,24.0,1320.0
2023-01-14 01:00:00+01:00,0.0,186.0,81.0,2424.0,7900.0,0.0,59.0,26.0,1393.0
2023-01-14 02:00:00+01:00,0.0,186.0,83.0,2393.0,7588.0,0.0,60.0,26.0,1316.0
2023-01-14 03:00:00+01:00,0.0,186.0,82.0,2389.0,7288.0,0.0,58.0,26.0,1234.0
2023-01-14 04:00:00+01:00,0.0,186.0,81.0,2360.0,7178.0,0.0,58.0,26.0,974.0
2023-01-14 05:00:00+01:00,0.0,186.0,81.0,2361.0,7299.0,0.0,59.0,22.0,802.0
2023-01-14 06:00:00+01:00,0.0,186.0,81.0,2385.0,7547.0,0.0,57.0,23.0,593.0
2023-01-14 07:00:00+01:00,0.0,184.0,99.0,2438.0,8323.0,0.0,56.0,21.0,495.0
2023-01-14 08:00:00+01:00,0.0,186.0,99.0,2458.0,9587.0,0.0,57.0,22.0,435.0
2023-01-14 09:00:00+01:00,0.0,186.0,110.0,2444.0,10750.0,0.0,56.0,23.0,460.0
2023-01-14 10:00:00+01:00,0.0,186.0,110.0,2430.0,11078.0,0.0,56.0,24.0,627.0
2023-01-14 11:00:00+01:00,0.0,187.0,109.0,2444.0,10826.0,0.0,59.0,25.0,820.0
2023-01-14 12:00:00+01:00,0.0,187.0,110.0,2435.0,10284.0,0.0,53.0,26.0,1008.0
2023-01-14 13:00:00+01:00,0.0,187.0,110.0,2441.0,9282.0,0.0,60.0,26.0,1435.0
2023-01-14 14:00:00+01:00,0.0,187.0,111.0,2425.0,8904.0,0.0,59.0,26.0,1776.0
2023-01-14 15:00:00+01:00,0.0,187.0,111.0,2423.0,8862.0,0.0,55.0,26.0,2073.0
2023-01-14 16:00:00+01:00,0.0,187.0,111.0,2432.0,9665.0,0.0,59.0,26.0,2385.0
2023-01-14 17:00:00+01:00,0.0,187.0,110.0,2440.0,10193.0,0.0,61.0,21.0,2635.0
2023-01-14 18:00:00+01:00,0.0,188.0,110.0,2419.0,9833.0,0.0,62.0,26.0,2942.0
2023-01-14 19:00:00+01:00,0.0,188.0,109.0,2363.0,9381.0,0.0,60.0,26.0,2880.0
2023-01-14 20:00:00+01:00,0.0,188.0,93.0,2378.0,8598.0,0.0,57.0,25.0,2916.0
2023-01-14 21:00:00+01:00,0.0,189.0,88.0,2378.0,7989.0,0.0,61.0,25.0,2798.0
2023-01-14 22:00:00+01:00,0.0,190.0,87.0,2382.0,7470.0,0.0,64.0,25.0,2505.0
2023-01-14 23:00:00+01:00,0.0,189.0,86.0,2352.0,6789.0,0.0,58.0,25.0,2295.0
2023-01-15 00:00:00+01:00,0.0,189.0,73.0,2312.0,6083.0,0.0,57.0,24.0,2340.0
2023-01-15 01:00:00+01:00,0.0,187.0,74.0,2313.0,5837.0,0.0,56.0,24.0,2257.0
2023-01-15 02:00:00+01:00,0.0,188.0,83.0,2293.0,5261.0,0.0,54.0,24.0,2151.0
2023-01-15 03:00:00+01:00,0.0,189.0,82.0,2285.0,4821.0,0.0,53.0,19.0,2263.0
2023-01-15 04:00:00+01:00,0.0,190.0,72.0,2275.0,4787.0,0.0,53.0,18.0,2335.0
2023-01-15 05:00:00+01:00,0.0,189.0,73.0,2271.0,4883.0,0.0,54.0,19.0,2358.0
2023-01-15 06:00:00+01:00,0.0,188.0,73.0,2275.0,5018.0,0.0,52.0,20.0,2253.0
2023-01-15 07:00:00+01:00,0.0,188.0,73.0,2305.0,5295.0,0.0,52.0,20.0,2176.0
2023-01-15 08:00:00+01:00,0.0,186.0,74.0,2324.0,5942.0,0.0,48.0,21.0,2085.0
2023-01-15 09:00:00+01:00,0.0,188.0,82.0,2290.0,6903.0,0.0,47.0,21.0,1963.0
2023-01-15 10:00:00+01:00,0.0,187.0,82.0,2346.0,7703.0,0.0,47.0,21.0,1832.0
2023-01-15 11:00:00+01:00,0.0,188.0,82.0,2368.0,8387.0,0.0,49.0,21.0,1616.0
2023-01-15 12:00:00+01:00,0.0,190.0,82.0,2375.0,8551.0,0.0,47.0,26.0,1461.0
2023-01-15 13:00:00+01:00,0.0,191.0,83.0,2365.0,8640.0,0.0,47.0,26.0,1388.0
2023-01-15 14:00:00+01:00,0.0,191.0,93.0,2383.0,8903.0,0.0,46.0,26.0,1503.0
2023-01-15 15:00:00+01:00,0.0,191.0,96.0,2413.0,9382.0,0.0,48.0,25.0,1831.0
2023-01-15 16:00:00+01:00,0.0,191.0,100.0,2404.0,10020.0,0.0,50.0,26.0,1896.0
2023-01-15 17:00:00+01:00,0.0,191.0,100.0,2418.0,10157.0,0.0,52.0,30.0,1642.0
2023-01-15 18:00:00+01:00,0.0,191.0,100.0,2396.0,10275.0,0.0,55.0,31.0,1665.0
2023-01-15 19:00:00+01:00,0.0,190.0,102.0,2373.0,9676.0,0.0,53.0,31.0,1579.0
2023-01-15 20:00:00+01:00,0.0,190.0,102.0,2408.0,9344.0,0.0,50.0,29.0,1520.0
2023-01-15 21:00:00+01:00,0.0,190.0,104.0,2440.0,9477.0,0.0,50.0,29.0,1512.0
2023-01-15 22:00:00+01:00,0.0,189.0,104.0,2448.0,9645.0,0.0,49.0,30.0,1506.0
2023-01-15 23:00:00+01:00,0.0,188.0,105.0,2412.0,9506.0,0.0,52.0,30.0,1424.0
2023-01-16 00:00:00+01:00,0.0,184.0,134.0,2326.0,9134.0,0.0,51.0,30.0,1154.0
2023-01-16 01:00:00+01:00,0.0,183.0,132.0,2317.0,8681.0,0.0,64.0,30.0,869.0
2023-01-16 02:00:00+01:00,0.0,184.0,135.0,2326.0,8574.0,0.0,60.0,30.0,692.0
2023-01-16 03:00:00+01:00,0.0,183.0,133.0,2314.0,8441.0,0.0,53.0,30.0,555.0
2023-01-16 04:00:00+01:00,0.0,184.0,141.0,2309.0,9709.0,0.0,55.0,30.0,537.0
2023-01-16 05:00:00+01:00,0.0,187.0,144.0,2335.0,12071.0,0.0,51.0,28.0,627.0
2023-01-16 06:00:00+01:00,0.0,189.0,223.0,2460.0,15042.0,0.0,52.0,29.0,671.0
2023-01-16 07:00:00+01:00,0.0,183.0,711.0,2503.0,18118.0,0.0,50.0,22.0,737.0
2023-01-16 08:00:00+01:00,0.0,191.0,808.0,2551.0,18230.0,0.0,54.0,19.0,921.0
2023-01-16 09:00:00+01:00,0.0,193.0,827.0,2588.0,18578.0,0.0,52.0,19.0,922.0
2023-01-16 10:00:00+01:00,0.0,189.0,657.0,2589.0,18374.0,0.0,54.0,20.0,894.0
2023-01-16 11:00:00+01:00,0.0,193.0,660.0,2596.0,17737.0,0.0,50.0,19.0,889.0
2023-01-16 12:00:00+01:00,0.0,183.0,554.0,2621.0,17622.0,0.0,53.0,16.0,886.0
2023-01-16 13:00:00+01:00,0.0,193.0,431.0,2598.0,17117.0,0.0,54.0,14.0,905.0
2023-01-16 14:00:00+01:00,0.0,193.0,426.0,2581.0,17240.0,0.0,54.0,15.0,906.0
2023-01-16 15:00:00+01:00,0.0,193.0,421.0,2635.0,17218.0,0.0,57.0,14.0,853.0
2023-01-16 16:00:00+01:00,0.0,193.0,535.0,2669.0,17384.0,0.0,60.0,15.0,846.0
2023-01-16 17:00:00+01:00,0.0,193.0,664.0,2724.0,16927.0,0.0,59.0,15.0,818.0
2023-01-16 18:00:00+01:00,0.0,193.0,655.0,2699.0,17511.0,0.0,57.0,15.0,815.0
2023-01-16 19:00:00+01:00,0.0,193.0,442.0,2619.0,16923.0,0.0,56.0,15.0,757.0
2023-01-16 20:00:00+01:00,0.0,193.0,337.0,2604.0,15811.0,0.0,56.0,15.0,730.0
2023-01-16 21:00:00+01:00,0.0,183.0,259.0,2569.0,15035.0,0.0,54.0,15.0,771.0
2023-01-16 22:00:00+01:00,0.0,190.0,257.0,2557.0,13974.0,0.0,55.0,16.0,891.0
2023-01-16 23:00:00+01:00,0.0,190.0,178.0,2513.0,12049.0,0.0,57.0,18.0,1116.0
2023-01-17 00:00:00+01:00,0.0,192.0,163.0,2518.0,11035.0,0.0,59.0,22.0,1346.0
2023-01-17 01:00:00+01:00,0.0,190.0,159.0,2455.0,9973.0,0.0,60.0,26.0,1466.0
2023-01-17 02:00:00+01:00,0.0,193.0,161.0,2431.0,9735.0,0.0,60.0,25.0,1436.0
2023-01-17 03:00:00+01:00,0.0,189.0,160.0,2417.0,9705.0,0.0,59.0,26.0,1538.0
2023-01-17 04:00:00+01:00,0.0,191.0,159.0,2437.0,9893.0,0.0,57.0,25.0,1597.0
2023-01-17 05:00:00+01:00,0.0,192.0,179.0,2471.0,10907.0,0.0,56.0,20.0,1590.0
2023-01-17 06:00:00+01:00,0.0,193.0,261.0,2520.0,13275.0,0.0,60.0,25.0,1602.0
2023-01-17 07:00:00+01:00,0.0,194.0,390.0,2546.0,15957.0,0.0,48.0,19.0,1803.0
2023-01-17 08:00:00+01:00,0.0,194.0,460.0,2586.0,16939.0,0.0,47.0,16.0,1880.0
2023-01-17 09:00:00+01:00,0.0,184.0,389.0,2576.0,16220.0,0.0,46.0,16.0,1987.0
2023-01-17 10:00:00+01:00,0.0,195.0,390.0,2610.0,15861.0,0.0,48.0,16.0,2022.0
2023-01-17 11:00:00+01:00,0.0,197.0,303.0,2581.0,15906.0,0.0,49.0,15.0,2023.0
2023-01-17 12:00:00+01:00,0.0,195.0,272.0,2597.0,14974.0,0.0,44.0,15.0,2089.0
2023-01-17 13:00:00+01:00,0.0,197.0,886.0,1024.0,16608.0,0.0,44.0,16.0,2168.0
2023-01-17 14:00:00+01:00,0.0,197.0,1111.0,1025.0,17336.0,0.0,44.0,16.0,2292.0
2023-01-17 15:00:00+01:00,0.0,198.0,1125.0,1024.0,18009.0,0.0,52.0,17.0,2383.0
2023-01-17 16:00:00+01:00,0.0,198.0,1444.0,1032.0,18261.0,0.0,54.0,19.0,2485.0
2023-01-17 17:00:00+01:00,0.0,199.0,1509.0,1043.0,18153.0,0.0,51.0,18.0,2440.0
2023-01-17 18:00:00+01:00,0.0,189.0,1374.0,1049.0,17676.0,0.0,56.0,18.0,2383.0
2023-01-17 19:00:00+01:00,0.0,198.0,1213.0,1038.0,17575.0,0.0,52.0,18.0,2371.0
2023-01-17 20:00:00+01:00,0.0,199.0,963.0,1037.0,17220.0,0.0,52.0,17.0,2327.0
2023-01-17 21:00:00+01:00,0.0,188.0,893.0,1038.0,16678.0,0.0,52.0,17.0,2235.0
2023-01-17 22:00:00+01:00,0.0,199.0,905.0,1032.0,16273.0,0.0,52.0,17.0,2152.0
2023-01-17 23:00:00+01:00,0.0,200.0,870.0,1031.0,15010.0,0.0,51.0,17.0,2130.0
2023-01-18 00:00:00+01:00,0.0,200.0,763.0,1028.0,14298.0,0.0,54.0,18.0,2060.0
2023-01-18 01:00:00+01:00,0.0,201.0,759.0,1027.0,14078.0,0.0,56.0,16.0,1906.0
2023-01-18 02:00:00+01:00,0.0,200.0,765.0,1027.0,14003.0,0.0,54.0,17.0,1828.0
2023-01-18 03:00:00+01:00,0.0,199.0,766.0,1024.0,13882.0,0.0,55.0,17.0,1843.0
2023-01-18 04:00:00+01:00,0.0,200.0,779.0,1024.0,13599.0,0.0,55.0,16.0,1703.0
2023-01-18 05:00:00+01:00,0.0,198.0,845.0,1029.0,14752.0,0.0,55.0,20.0,1727.0
2023-01-18 06:00:00+01:00,0.0,198.0,1149.0,1031.0,16955.0,0.0,55.0,21.0,1641.0
2023-01-18 07:00:00+01:00,0.0,198.0,1481.0,1044.0,19027.0,0.0,50.0,20.0,1728.0
2023-01-18 08:00:00+01:00,0.0,199.0,1478.0,1054.0,19127.0,0.0,54.0,16.0,1676.0
2023-01-18 09:00:00+01:00,0.0,187.0,1380.0,1056.0,19162.0,0.0,58.0,16.0,1540.0
2023-01-18 10:00:00+01:00,0.0,198.0,1460.0,1047.0,18662.0,0.0,57.0,16.0,1430.0
2023-01-18 11:00:00+01:00,0.0,199.0,1121.0,1048.0,18355.0,0.0,58.0,16.0,1344.0
2023-01-18 12:00:00+01:00,0.0,198.0,973.0,1043.0,17686.0,0.0,50.0,15.0,1236.0
2023-01-18 13:00:00+01:00,0.0,198.0,428.0,2660.0,16358.0,0.0,54.0,15.0,1108.0
2023-01-18 14:00:00+01:00,0.0,199.0,448.0,2685.0,17046.0,0.0,54.0,14.0,1054.0
2023-01-18 15:00:00+01:00,0.0,199.0,443.0,2701.0,17376.0,0.0,55.0,13.0,1090.0
2023-01-18 16:00:00+01:00,0.0,199.0,508.0,2739.0,17528.0,0.0,56.0,16.0,1164.0
2023-01-18 17:00:00+01:00,0.0,198.0,679.0,2764.0,17927.0,0.0,56.0,18.0,1103.0
2023-01-18 18:00:00+01:00,0.0,189.0,499.0,2732.0,17266.0,0.0,57.0,18.0,982.0
2023-01-18 19:00:00+01:00,0.0,198.0,381.0,2682.0,16566.0,0.0,56.0,18.0,917.0
2023-01-18 20:00:00+01:00,0.0,198.0,376.0,2662.0,15544.0,0.0,57.0,18.0,919.0
2023-01-18 21:00:00+01:00,0.0,188.0,370.0,2656.0,14982.0,0.0,55.0,21.0,874.0
2023-01-18 22:00:00+01:00,0.0,196.0,369.0,2664.0,14301.0,0.0,50.0,20.0,890.0
2023-01-18 23:00:00+01:00,0.0,198.0,356.0,2648.0,13266.0,0.0,49.0,21.0,960.0
2023-01-19 00:00:00+01:00,0.0,197.0,278.0,2538.0,13258.0,0.0,54.0,19.0,1166.0
2023-01-19 01:00:00+01:00,0.0,196.0,199.0,2509.0,12880.0,0.0,55.0,17.0,1228.0
2023-01-19 02:00:00+01:00,0.0,198.0,200.0,2503.0,12745.0,0.0,55.0,17.0,1371.0
2023-01-19 03:00:00+01:00,0.0,196.0,203.0,2494.0,12469.0,0.0,58.0,17.0,1497.0
2023-01-19 04:00:00+01:00,0.0,197.0,227.0,2504.0,12583.0,0.0,58.0,17.0,1519.0
2023-01-19 05:00:00+01:00,0.0,198.0,273.0,2549.0,13978.0,0.0,58.0,20.0,1541.0
2023-01-19 06:00:00+01:00,0.0,197.0,550.0,2575.0,16766.0,0.0,57.0,21.0,1550.0
2023-01-19 07:00:00+01:00,0.0,197.0,805.0,2696.0,18668.0,0.0,52.0,15.0,1520.0
2023-01-19 08:00:00+01:00,0.0,197.0,890.0,2717.0,20133.0,0.0,66.0,17.0,1368.0
2023-01-19 09:00:00+01:00,0.0,188.0,846.0,2727.0,20321.0,0.0,53.0,17.0,1357.0
2023-01-19 10:00:00+01:00,0.0,197.0,889.0,2693.0,20290.0,0.0,44.0,15.0,1210.0
2023-01-19 11:00:00+01:00,0.0,198.0,840.0,2691.0,19529.0,0.0,48.0,14.0,1165.0
2023-01-19 12:00:00+01:00,0.0,196.0,853.0,2690.0,19074.0,0.0,32.0,15.0,1090.0
2023-01-19 13:00:00+01:00,0.0,198.0,870.0,2697.0,19671.0,0.0,32.0,18.0,986.0
2023-01-19 14:00:00+01:00,0.0,198.0,895.0,2719.0,20223.0,0.0,45.0,15.0,944.0
2023-01-19 15:00:00+01:00,0.0,197.0,905.0,2733.0,20235.0,0.0,46.0,15.0,951.0
2023-01-19 16:00:00+01:00,0.0,198.0,908.0,2783.0,20596.0,0.0,47.0,18.0,908.0
2023-01-19 17:00:00+01:00,0.0,197.0,909.0,2805.0,21050.0,0.0,50.0,18.0,871.0
2023-01-19 18:00:00+01:00,0.0,188.0,926.0,2775.0,20774.0,0.0,52.0,15.0,871.0
2023-01-19 19:00:00+01:00,0.0,198.0,917.0,2720.0,20726.0,0.0,51.0,16.0,861.0
2023-01-19 20:00:00+01:00,0.0,198.0,875.0,2711.0,20266.0,0.0,54.0,17.0,918.0
2023-01-19 21:00:00+01:00,0.0,189.0,868.0,2694.0,19937.0,0.0,54.0,16.0,848.0
2023-01-19 22:00:00+01:00,0.0,196.0,835.0,2677.0,18891.0,0.0,56.0,16.0,863.0
2023-01-19 23:00:00+01:00,0.0,196.0,588.0,2639.0,17487.0,0.0,50.0,17.0,973.0
2023-01-20 00:00:00+01:00,0.0,196.0,688.0,2586.0,17692.0,0.0,54.0,19.0,944.0
2023-01-20 01:00:00+01:00,0.0,197.0,639.0,2588.0,17223.0,0.0,55.0,16.0,1018.0
2023-01-20 02:00:00+01:00,0.0,199.0,545.0,2594.0,16803.0,0.0,54.0,16.0,1096.0
2023-01-20 03:00:00+01:00,0.0,196.0,546.0,2586.0,16612.0,0.0,56.0,17.0,1158.0
2023-01-20 04:00:00+01:00,0.0,197.0,548.0,2595.0,16732.0,0.0,58.0,17.0,1203.0
2023-01-20 05:00:00+01:00,0.0,198.0,743.0,2599.0,16987.0,0.0,60.0,16.0,1247.0
2023-01-20 06:00:00+01:00,0.0,198.0,739.0,2640.0,18500.0,0.0,58.0,18.0,1292.0
2023-01-20 07:00:00+01:00,0.0,197.0,771.0,2685.0,19863.0,0.0,53.0,16.0,1229.0
2023-01-20 08:00:00+01:00,0.0,197.0,871.0,2696.0,20281.0,0.0,65.0,15.0,1181.0
2023-01-20 09:00:00+01:00,0.0,188.0,946.0,2718.0,20405.0,0.0,50.0,14.0,1189.0
2023-01-20 10:00:00+01:00,0.0,197.0,939.0,2658.0,20521.0,0.0,57.0,15.0,1199.0
2023-01-20 11:00:00+01:00,0.0,198.0,937.0,2661.0,20211.0,0.0,56.0,15.0,1156.0
2023-01-20 12:00:00+01:00,0.0,198.0,937.0,2638.0,19770.0,0.0,55.0,15.0,1034.0
2023-01-20 13:00:00+01:00,0.0,200.0,884.0,2633.0,19706.0,0.0,56.0,14.0,831.0
2023-01-20 14:00:00+01:00,0.0,207.0,911.0,2641.0,19637.0,0.0,56.0,15.0,761.0
2023-01-20 15:00:00+01:00,0.0,198.0,913.0,2654.0,19806.0,0.0,55.0,14.0,780.0
2023-01-20 16:00:00+01:00,0.0,197.0,912.0,2651.0,20169.0,0.0,58.0,15.0,757.0
2023-01-20 17:00:00+01:00,0.0,196.0,886.0,2687.0,20589.0,0.0,58.0,14.0,762.0
2023-01-20 18:00:00+01:00,0.0,188.0,947.0,2722.0,20510.0,0.0,59.0,15.0,730.0
2023-01-20 19:00:00+01:00,0.0,198.0,882.0,2712.0,20475.0,0.0,56.0,15.0,693.0
2023-01-20 20:00:00+01:00,0.0,196.0,872.0,2695.0,19853.0,0.0,58.0,14.0,715.0
2023-01-20 21:00:00+01:00,0.0,188.0,865.0,2675.0,19265.0,0.0,59.0,15.0,724.0
2023-01-20 22:00:00+01:00,0.0,198.0,858.0,2644.0,18426.0,0.0,56.0,15.0,761.0
2023-01-20 23:00:00+01:00,0.0,199.0,865.0,2626.0,17932.0,0.0,57.0,15.0,800.0
2023-01-21 00:00:00+01:00,0.0,200.0,719.0,2600.0,18293.0,0.0,54.0,19.0,818.0
2023-01-21 01:00:00+01:00,0.0,199.0,705.0,2572.0,17840.0,0.0,58.0,17.0,867.0
2023-01-21 02:00:00+01:00,0.0,197.0,696.0,2561.0,17806.0,0.0,56.0,17.0,873.0
2023-01-21 03:00:00+01:00,0.0,197.0,404.0,2553.0,17100.0,0.0,56.0,16.0,930.0
2023-01-21 04:00:00+01:00,0.0,197.0,325.0,2549.0,16518.0,0.0,57.0,17.0,1008.0
2023-01-21 05:00:00+01:00,0.0,197.0,327.0,2565.0,16220.0,0.0,56.0,18.0,1114.0
2023-01-21 06:00:00+01:00,0.0,197.0,359.0,2574.0,16479.0,0.0,56.0,18.0,1161.0
2023-01-21 07:00:00+01:00,0.0,196.0,620.0,2600.0,17466.0,0.0,50.0,19.0,1325.0
2023-01-21 08:00:00+01:00,0.0,196.0,839.0,2638.0,18201.0,0.0,51.0,21.0,1425.0
2023-01-21 09:00:00+01:00,0.0,188.0,919.0,2642.0,18893.0,0.0,52.0,27.0,1487.0
2023-01-21 10:00:00+01:00,0.0,198.0,920.0,2660.0,18956.0,0.0,54.0,21.0,1683.0
2023-01-21 11:00:00+01:00,0.0,198.0,919.0,2660.0,19810.0,0.0,55.0,26.0,1776.0
2023-01-21 12:00:00+01:00,0.0,198.0,916.0,2659.0,20006.0,0.0,56.0,21.0,1819.0
2023-01-21 13:00:00+01:00,0.0,199.0,812.0,2664.0,19114.0,0.0,56.0,21.0,2002.0
2023-01-21 14:00:00+01:00,0.0,199.0,780.0,2676.0,18205.0,0.0,55.0,22.0,2129.0
2023-01-21 15:00:00+01:00,0.0,199.0,744.0,2681.0,18135.0,0.0,54.0,24.0,2222.0
2023-01-21 16:00:00+01:00,0.0,199.0,840.0,2724.0,18975.0,0.0,56.0,24.0,2286.0
2023-01-21 17:00:00+01:00,0.0,189.0,865.0,2684.0,18628.0,0.0,56.0,22.0,2387.0
