,EE,SE,NO,sum
2024-04-30 02:00:00+00:00,0.0,127.0,0.0,127.0
2024-04-30 03:00:00+00:00,0.0,896.0,0.0,896.0
2024-04-30 04:00:00+00:00,0.0,1613.0,0.0,1613.0
2024-04-30 05:00:00+00:00,0.0,1613.0,0.0,1613.0
2024-04-30 06:00:00+00:00,0.0,1742.0,0.0,1742.0
2024-04-30 07:00:00+00:00,79.0,1264.0,0.0,1343.0
2024-04-30 08:00:00+00:00,341.0,951.0,0.0,1292.0
2024-04-30 09:00:00+00:00,360.0,1240.0,0.0,1600.0
2024-04-30 10:00:00+00:00,360.0,1506.0,0.0,1866.0
2024-04-30 11:00:00+00:00,360.0,1585.0,0.0,1945.0
2024-04-30 12:00:00+00:00,360.0,1605.0,0.0,1965.0
2024-04-30 13:00:00+00:00,360.0,1691.0,0.0,2051.0
2024-04-30 14:00:00+00:00,360.0,1735.0,0.0,2095.0
2024-04-30 15:00:00+00:00,213.0,1826.0,5.0,2044.0
2024-04-30 16:00:00+00:00,4.0,2122.0,7.0,2133.0
2024-04-30 17:00:00+00:00,0.0,1995.0,5.0,2000.0
2024-04-30 18:00:00+00:00,0.0,1858.0,0.0,1858.0
2024-04-30 19:00:00+00:00,156.0,2023.0,8.0,2187.0
2024-04-30 20:00:00+00:00,342.0,1867.0,8.0,2217.0
2024-04-30 21:00:00+00:00,203.0,1893.0,13.0,2109.0
2024-04-30 22:00:00+00:00,54.0,1942.0,24.0,2020.0
2024-04-30 23:00:00+00:00,123.0,1939.0,36.0,2098.0
2024-05-01 00:00:00+00:00,158.0,2038.0,47.0,2243.0
2024-05-01 01:00:00+00:00,215.0,1971.0,58.0,2244.0
2024-05-01 02:00:00+00:00,165.0,1934.0,73.0,2172.0
2024-05-01 03:00:00+00:00,310.0,1956.0,78.0,2344.0
2024-05-01 04:00:00+00:00,334.0,2007.0,70.0,2411.0
2024-05-01 05:00:00+00:00,350.0,1957.0,53.0,2360.0
2024-05-01 06:00:00+00:00,360.0,1979.0,41.0,2380.0
2024-05-01 07:00:00+00:00,360.0,1982.0,41.0,2383.0
2024-05-01 08:00:00+00:00,360.0,2055.0,48.0,2463.0
2024-05-01 09:00:00+00:00,360.0,2001.0,47.0,2408.0
2024-05-01 10:00:00+00:00,360.0,1978.0,55.0,2393.0
2024-05-01 11:00:00+00:00,358.0,1860.0,50.0,2268.0
2024-05-01 12:00:00+00:00,360.0,1878.0,42.0,2280.0
2024-05-01 13:00:00+00:00,360.0,1874.0,44.0,2278.0
2024-05-01 14:00:00+00:00,360.0,1823.0,35.0,2218.0
2024-05-01 15:00:00+00:00,360.0,1961.0,24.0,2345.0
2024-05-01 16:00:00+00:00,360.0,2109.0,38.0,2507.0
2024-05-01 17:00:00+00:00,157.0,2057.0,34.0,2248.0
2024-05-01 18:00:00+00:00,2.0,1969.0,24.0,1995.0
2024-05-01 19:00:00+00:00,322.0,2007.0,15.0,2344.0
2024-05-01 20:00:00+00:00,360.0,2033.0,15.0,2408.0
2024-05-01 21:00:00+00:00,360.0,2043.0,8.0,2411.0
2024-05-01 22:00:00+00:00,323.0,2078.0,0.0,2401.0
2024-05-01 23:00:00+00:00,334.0,1878.0,0.0,2212.0
2024-05-02 00:00:00+00:00,354.0,1702.0,0.0,2056.0
2024-05-02 01:00:00+00:00,360.0,1617.0,0.0,1977.0
2024-05-02 02:00:00+00:00,360.0,1689.0,0.0,2049.0
2024-05-02 03:00:00+00:00,356.0,1940.0,4.0,2300.0
2024-05-02 04:00:00+00:00,348.0,1856.0,9.0,2213.0
2024-05-02 05:00:00+00:00,353.0,1837.0,9.0,2199.0
2024-05-02 06:00:00+00:00,360.0,2026.0,10.0,2396.0
2024-05-02 07:00:00+00:00,347.0,1929.0,5.0,2281.0
2024-05-02 08:00:00+00:00,360.0,2094.0,0.0,2454.0
2024-05-02 09:00:00+00:00,360.0,2237.0,0.0,2597.0
2024-05-02 10:00:00+00:00,360.0,2257.0,0.0,2617.0
2024-05-02 11:00:00+00:00,360.0,2176.0,0.0,2536.0
2024-05-02 12:00:00+00:00,358.0,2155.0,0.0,2513.0
2024-05-02 13:00:00+00:00,352.0,2086.0,0.0,2438.0
2024-05-02 14:00:00+00:00,357.0,2072.0,2.0,2431.0
2024-05-02 15:00:00+00:00,360.0,1973.0,19.0,2352.0
2024-05-02 16:00:00+00:00,269.0,2097.0,27.0,2393.0
2024-05-02 17:00:00+00:00,161.0,2126.0,31.0,2318.0
2024-05-02 18:00:00+00:00,162.0,1891.0,24.0,2077.0
2024-05-02 19:00:00+00:00,312.0,1984.0,19.0,2315.0
2024-05-02 20:00:00+00:00,359.0,1930.0,10.0,2299.0
2024-05-02 21:00:00+00:00,320.0,1848.0,8.0,2176.0
2024-05-02 22:00:00+00:00,221.0,1846.0,5.0,2072.0
2024-05-02 23:00:00+00:00,94.0,1962.0,11.0,2067.0
2024-05-03 00:00:00+00:00,156.0,1957.0,15.0,2128.0
2024-05-03 01:00:00+00:00,280.0,1881.0,15.0,2176.0
2024-05-03 02:00:00+00:00,286.0,1908.0,13.0,2207.0
2024-05-03 03:00:00+00:00,358.0,2076.0,23.0,2457.0
2024-05-03 04:00:00+00:00,360.0,2149.0,24.0,2533.0
2024-05-03 05:00:00+00:00,360.0,2259.0,22.0,2641.0
2024-05-03 06:00:00+00:00,360.0,2303.0,21.0,2684.0
2024-05-03 07:00:00+00:00,360.0,2188.0,20.0,2568.0
2024-05-03 08:00:00+00:00,360.0,2061.0,18.0,2439.0
2024-05-03 09:00:00+00:00,360.0,2079.0,17.0,2456.0
2024-05-03 10:00:00+00:00,360.0,2047.0,10.0,2417.0
2024-05-03 11:00:00+00:00,355.0,1995.0,7.0,2357.0
2024-05-03 12:00:00+00:00,360.0,1932.0,10.0,2302.0
2024-05-03 13:00:00+00:00,360.0,2042.0,9.0,2411.0
2024-05-03 14:00:00+00:00,339.0,2085.0,16.0,2440.0
2024-05-03 15:00:00+00:00,76.0,2284.0,22.0,2382.0
2024-05-03 16:00:00+00:00,0.0,2307.0,20.0,2327.0
2024-05-03 17:00:00+00:00,0.0,2127.0,17.0,2144.0
2024-05-03 18:00:00+00:00,0.0,2126.0,24.0,2150.0
2024-05-03 19:00:00+00:00,0.0,1925.0,23.0,1948.0
2024-05-03 20:00:00+00:00,0.0,1061.0,15.0,1076.0
2024-05-03 21:00:00+00:00,0.0,613.0,6.0,619.0
2024-05-03 22:00:00+00:00,0.0,513.0,0.0,513.0
2024-05-03 23:00:00+00:00,0.0,427.0,0.0,427.0
2024-05-04 00:00:00+00:00,0.0,470.0,0.0,470.0
2024-05-04 01:00:00+00:00,0.0,883.0,0.0,883.0
2024-05-04 02:00:00+00:00,0.0,1047.0,0.0,1047.0
2024-05-04 03:00:00+00:00,0.0,1261.0,0.0,1261.0
2024-05-04 04:00:00+00:00,0.0,1515.0,5.0,1520.0
2024-05-04 05:00:00+00:00,0.0,1696.0,8.0,1704.0
2024-05-04 06:00:00+00:00,0.0,1475.0,12.0,1487.0
2024-05-04 07:00:00+00:00,0.0,1231.0,4.0,1235.0
2024-05-04 08:00:00+00:00,0.0,819.0,0.0,819.0
2024-05-04 09:00:00+00:00,160.0,465.0,0.0,625.0
2024-05-04 10:00:00+00:00,221.0,453.0,0.0,674.0
2024-05-04 11:00:00+00:00,186.0,351.0,0.0,537.0
2024-05-04 12:00:00+00:00,220.0,116.0,0.0,336.0
2024-05-04 13:00:00+00:00,6.0,3.0,0.0,9.0
2024-05-04 14:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-04 15:00:00+00:00,0.0,9.0,2.0,11.0
2024-05-04 16:00:00+00:00,0.0,409.0,21.0,430.0
2024-05-04 17:00:00+00:00,0.0,538.0,30.0,568.0
2024-05-04 18:00:00+00:00,0.0,550.0,37.0,587.0
2024-05-04 19:00:00+00:00,0.0,488.0,39.0,527.0
2024-05-04 20:00:00+00:00,0.0,56.0,14.0,70.0
2024-05-04 21:00:00+00:00,0.0,3.0,5.0,8.0
2024-05-04 22:00:00+00:00,0.0,3.0,12.0,15.0
2024-05-04 23:00:00+00:00,0.0,3.0,35.0,38.0
2024-05-05 00:00:00+00:00,0.0,42.0,40.0,82.0
2024-05-05 01:00:00+00:00,0.0,305.0,34.0,339.0
2024-05-05 02:00:00+00:00,0.0,52.0,25.0,77.0
2024-05-05 03:00:00+00:00,0.0,161.0,17.0,178.0
2024-05-05 04:00:00+00:00,0.0,808.0,43.0,851.0
2024-05-05 05:00:00+00:00,0.0,1225.0,60.0,1285.0
2024-05-05 06:00:00+00:00,0.0,1117.0,62.0,1179.0
2024-05-05 07:00:00+00:00,269.0,668.0,40.0,977.0
2024-05-05 08:00:00+00:00,341.0,827.0,26.0,1194.0
2024-05-05 09:00:00+00:00,359.0,861.0,14.0,1234.0
2024-05-05 10:00:00+00:00,360.0,995.0,24.0,1379.0
2024-05-05 11:00:00+00:00,360.0,1119.0,39.0,1518.0
2024-05-05 12:00:00+00:00,360.0,1030.0,45.0,1435.0
2024-05-05 13:00:00+00:00,359.0,967.0,40.0,1366.0
2024-05-05 14:00:00+00:00,257.0,1278.0,47.0,1582.0
2024-05-05 15:00:00+00:00,5.0,1540.0,76.0,1621.0
2024-05-05 16:00:00+00:00,0.0,1594.0,67.0,1661.0
2024-05-05 17:00:00+00:00,0.0,1519.0,46.0,1565.0
2024-05-05 18:00:00+00:00,0.0,1367.0,50.0,1417.0
2024-05-05 19:00:00+00:00,0.0,1381.0,47.0,1428.0
2024-05-05 20:00:00+00:00,0.0,1334.0,44.0,1378.0
2024-05-05 21:00:00+00:00,0.0,1065.0,45.0,1110.0
2024-05-05 22:00:00+00:00,0.0,920.0,41.0,961.0
2024-05-05 23:00:00+00:00,0.0,797.0,42.0,839.0
2024-05-06 00:00:00+00:00,0.0,406.0,37.0,443.0
2024-05-06 01:00:00+00:00,0.0,374.0,36.0,410.0
2024-05-06 02:00:00+00:00,0.0,734.0,39.0,773.0
2024-05-06 03:00:00+00:00,0.0,1626.0,43.0,1669.0
2024-05-06 04:00:00+00:00,0.0,2212.0,45.0,2257.0
2024-05-06 05:00:00+00:00,12.0,2074.0,44.0,2130.0
2024-05-06 06:00:00+00:00,97.0,1634.0,41.0,1772.0
2024-05-06 07:00:00+00:00,56.0,1502.0,38.0,1596.0
2024-05-06 08:00:00+00:00,0.0,1867.0,42.0,1909.0
2024-05-06 09:00:00+00:00,0.0,1946.0,33.0,1979.0
2024-05-06 10:00:00+00:00,0.0,1914.0,22.0,1936.0
2024-05-06 11:00:00+00:00,0.0,2110.0,39.0,2149.0
2024-05-06 12:00:00+00:00,0.0,2076.0,43.0,2119.0
2024-05-06 13:00:00+00:00,0.0,2187.0,57.0,2244.0
2024-05-06 14:00:00+00:00,0.0,2144.0,38.0,2182.0
2024-05-06 15:00:00+00:00,0.0,2082.0,33.0,2115.0
2024-05-06 16:00:00+00:00,0.0,2191.0,34.0,2225.0
2024-05-06 17:00:00+00:00,0.0,2277.0,40.0,2317.0
2024-05-06 18:00:00+00:00,0.0,1905.0,51.0,1956.0
2024-05-06 19:00:00+00:00,0.0,1899.0,64.0,1963.0
2024-05-06 20:00:00+00:00,0.0,1701.0,52.0,1753.0
2024-05-06 21:00:00+00:00,0.0,1288.0,38.0,1326.0
2024-05-06 22:00:00+00:00,0.0,1143.0,28.0,1171.0
2024-05-06 23:00:00+00:00,0.0,1143.0,34.0,1177.0
2024-05-07 00:00:00+00:00,0.0,1119.0,36.0,1155.0
2024-05-07 01:00:00+00:00,0.0,1076.0,37.0,1113.0
2024-05-07 02:00:00+00:00,0.0,1064.0,37.0,1101.0
2024-05-07 03:00:00+00:00,0.0,1610.0,46.0,1656.0
2024-05-07 04:00:00+00:00,0.0,1981.0,59.0,2040.0
2024-05-07 05:00:00+00:00,11.0,1958.0,37.0,2006.0
2024-05-07 06:00:00+00:00,176.0,1502.0,26.0,1704.0
2024-05-07 07:00:00+00:00,71.0,1449.0,24.0,1544.0
2024-05-07 08:00:00+00:00,0.0,1205.0,21.0,1226.0
2024-05-07 09:00:00+00:00,0.0,1055.0,30.0,1085.0
2024-05-07 10:00:00+00:00,0.0,704.0,23.0,727.0
2024-05-07 11:00:00+00:00,0.0,428.0,18.0,446.0
2024-05-07 12:00:00+00:00,0.0,233.0,6.0,239.0
2024-05-07 13:00:00+00:00,0.0,276.0,0.0,276.0
2024-05-07 14:00:00+00:00,0.0,515.0,6.0,521.0
2024-05-07 15:00:00+00:00,0.0,575.0,12.0,587.0
2024-05-07 16:00:00+00:00,0.0,920.0,13.0,933.0
2024-05-07 17:00:00+00:00,0.0,1232.0,25.0,1257.0
2024-05-07 18:00:00+00:00,0.0,1441.0,23.0,1464.0
2024-05-07 19:00:00+00:00,0.0,1487.0,22.0,1509.0
2024-05-07 20:00:00+00:00,0.0,1378.0,22.0,1400.0
2024-05-07 21:00:00+00:00,0.0,974.0,13.0,987.0
2024-05-07 22:00:00+00:00,0.0,647.0,3.0,650.0
2024-05-07 23:00:00+00:00,0.0,544.0,9.0,553.0
2024-05-08 00:00:00+00:00,0.0,703.0,13.0,716.0
2024-05-08 01:00:00+00:00,0.0,840.0,14.0,854.0
2024-05-08 02:00:00+00:00,0.0,1145.0,19.0,1164.0
2024-05-08 03:00:00+00:00,0.0,1955.0,26.0,1981.0
2024-05-08 04:00:00+00:00,226.0,2062.0,26.0,2314.0
2024-05-08 05:00:00+00:00,356.0,2011.0,30.0,2397.0
2024-05-08 06:00:00+00:00,360.0,1838.0,27.0,2225.0
2024-05-08 07:00:00+00:00,360.0,1732.0,27.0,2119.0
2024-05-08 08:00:00+00:00,360.0,1561.0,27.0,1948.0
2024-05-08 09:00:00+00:00,360.0,1456.0,22.0,1838.0
2024-05-08 10:00:00+00:00,360.0,1296.0,22.0,1678.0
2024-05-08 11:00:00+00:00,360.0,1182.0,21.0,1563.0
2024-05-08 12:00:00+00:00,244.0,1348.0,22.0,1614.0
2024-05-08 13:00:00+00:00,198.0,1343.0,23.0,1564.0
2024-05-08 14:00:00+00:00,313.0,1275.0,23.0,1611.0
2024-05-08 15:00:00+00:00,182.0,1504.0,33.0,1719.0
2024-05-08 16:00:00+00:00,219.0,1739.0,43.0,2001.0
2024-05-08 17:00:00+00:00,141.0,1906.0,50.0,2097.0
2024-05-08 18:00:00+00:00,0.0,1998.0,53.0,2051.0
2024-05-08 19:00:00+00:00,273.0,1944.0,48.0,2265.0
2024-05-08 20:00:00+00:00,267.0,1977.0,48.0,2292.0
2024-05-08 21:00:00+00:00,90.0,2064.0,48.0,2202.0
2024-05-08 22:00:00+00:00,0.0,2234.0,48.0,2282.0
2024-05-08 23:00:00+00:00,0.0,2360.0,47.0,2407.0
2024-05-09 00:00:00+00:00,0.0,2397.0,48.0,2445.0
2024-05-09 01:00:00+00:00,0.0,2392.0,53.0,2445.0
2024-05-09 02:00:00+00:00,0.0,2191.0,55.0,2246.0
2024-05-09 03:00:00+00:00,0.0,2381.0,64.0,2445.0
2024-05-09 04:00:00+00:00,0.0,2149.0,60.0,2209.0
2024-05-09 05:00:00+00:00,0.0,2125.0,69.0,2194.0
2024-05-09 06:00:00+00:00,0.0,1909.0,68.0,1977.0
2024-05-09 07:00:00+00:00,0.0,2116.0,62.0,2178.0
2024-05-09 08:00:00+00:00,0.0,2301.0,36.0,2337.0
2024-05-09 09:00:00+00:00,0.0,2165.0,34.0,2199.0
2024-05-09 10:00:00+00:00,0.0,2050.0,42.0,2092.0
2024-05-09 11:00:00+00:00,0.0,2065.0,42.0,2107.0
2024-05-09 12:00:00+00:00,0.0,2124.0,45.0,2169.0
2024-05-09 13:00:00+00:00,0.0,2125.0,48.0,2173.0
2024-05-09 14:00:00+00:00,0.0,2142.0,49.0,2191.0
2024-05-09 15:00:00+00:00,0.0,2339.0,59.0,2398.0
2024-05-09 16:00:00+00:00,0.0,2434.0,56.0,2490.0
2024-05-09 17:00:00+00:00,0.0,2352.0,51.0,2403.0
2024-05-09 18:00:00+00:00,0.0,2179.0,31.0,2210.0
2024-05-09 19:00:00+00:00,0.0,2431.0,37.0,2468.0
2024-05-09 20:00:00+00:00,0.0,2284.0,10.0,2294.0
2024-05-09 21:00:00+00:00,0.0,2062.0,0.0,2062.0
2024-05-09 22:00:00+00:00,0.0,1877.0,0.0,1877.0
2024-05-09 23:00:00+00:00,0.0,2128.0,0.0,2128.0
2024-05-10 00:00:00+00:00,0.0,2108.0,0.0,2108.0
2024-05-10 01:00:00+00:00,0.0,1690.0,0.0,1690.0
2024-05-10 02:00:00+00:00,0.0,1358.0,0.0,1358.0
2024-05-10 03:00:00+00:00,0.0,961.0,0.0,961.0
2024-05-10 04:00:00+00:00,0.0,409.0,0.0,409.0
2024-05-10 05:00:00+00:00,0.0,476.0,0.0,476.0
2024-05-10 06:00:00+00:00,0.0,219.0,0.0,219.0
2024-05-10 07:00:00+00:00,0.0,33.0,0.0,33.0
2024-05-10 08:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 09:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 10:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 11:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 12:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 13:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 14:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 15:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 16:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 17:00:00+00:00,0.0,252.0,0.0,252.0
2024-05-10 18:00:00+00:00,0.0,138.0,0.0,138.0
2024-05-10 19:00:00+00:00,0.0,57.0,0.0,57.0
2024-05-10 20:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 21:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 22:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-10 23:00:00+00:00,0.0,2.0,0.0,2.0
2024-05-11 00:00:00+00:00,0.0,2.0,0.0,2.0
2024-05-11 01:00:00+00:00,0.0,2.0,0.0,2.0
2024-05-11 02:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-11 03:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-11 04:00:00+00:00,0.0,49.0,1.0,50.0
2024-05-11 05:00:00+00:00,0.0,150.0,5.0,155.0
2024-05-11 06:00:00+00:00,0.0,3.0,0.0,3.0
2024-05-11 07:00:00+00:00,21.0,2.0,0.0,23.0
2024-05-11 08:00:00+00:00,32.0,3.0,0.0,35.0
2024-05-11 09:00:00+00:00,131.0,3.0,0.0,134.0
2024-05-11 10:00:00+00:00,90.0,267.0,0.0,357.0
2024-05-11 11:00:00+00:00,111.0,334.0,0.0,445.0
2024-05-11 12:00:00+00:00,190.0,444.0,0.0,634.0
2024-05-11 13:00:00+00:00,207.0,458.0,0.0,665.0
2024-05-11 14:00:00+00:00,119.0,417.0,0.0,536.0
2024-05-11 15:00:00+00:00,0.0,851.0,0.0,851.0
2024-05-11 16:00:00+00:00,0.0,1057.0,7.0,1064.0
2024-05-11 17:00:00+00:00,0.0,1398.0,20.0,1418.0
2024-05-11 18:00:00+00:00,0.0,1341.0,18.0,1359.0
2024-05-11 19:00:00+00:00,0.0,1429.0,8.0,1437.0
2024-05-11 20:00:00+00:00,0.0,1235.0,1.0,1236.0
2024-05-11 21:00:00+00:00,0.0,970.0,0.0,970.0
2024-05-11 22:00:00+00:00,0.0,937.0,0.0,937.0
2024-05-11 23:00:00+00:00,0.0,778.0,0.0,778.0
2024-05-12 00:00:00+00:00,0.0,655.0,0.0,655.0
2024-05-12 01:00:00+00:00,0.0,481.0,0.0,481.0
2024-05-12 02:00:00+00:00,0.0,303.0,0.0,303.0
2024-05-12 03:00:00+00:00,0.0,303.0,0.0,303.0
2024-05-12 04:00:00+00:00,0.0,339.0,0.0,339.0
2024-05-12 05:00:00+00:00,0.0,534.0,0.0,534.0
2024-05-12 06:00:00+00:00,0.0,836.0,0.0,836.0
2024-05-12 07:00:00+00:00,61.0,1274.0,0.0,1335.0
2024-05-12 08:00:00+00:00,212.0,1288.0,0.0,1500.0
2024-05-12 09:00:00+00:00,307.0,1239.0,0.0,1546.0
2024-05-12 10:00:00+00:00,358.0,1336.0,0.0,1694.0
2024-05-12 11:00:00+00:00,342.0,1703.0,0.0,2045.0
2024-05-12 12:00:00+00:00,343.0,1968.0,0.0,2311.0
2024-05-12 13:00:00+00:00,290.0,2322.0,0.0,2612.0
2024-05-12 14:00:00+00:00,221.0,2241.0,0.0,2462.0
2024-05-12 15:00:00+00:00,64.0,2232.0,0.0,2296.0
2024-05-12 16:00:00+00:00,0.0,2241.0,0.0,2241.0
2024-05-12 17:00:00+00:00,0.0,2182.0,8.0,2190.0
2024-05-12 18:00:00+00:00,0.0,2192.0,12.0,2204.0
2024-05-12 19:00:00+00:00,0.0,2218.0,12.0,2230.0
2024-05-12 20:00:00+00:00,0.0,2254.0,1.0,2255.0
2024-05-12 21:00:00+00:00,0.0,2191.0,0.0,2191.0
2024-05-12 22:00:00+00:00,0.0,2152.0,0.0,2152.0
2024-05-12 23:00:00+00:00,0.0,2053.0,0.0,2053.0
2024-05-13 00:00:00+00:00,0.0,2001.0,0.0,2001.0
2024-05-13 01:00:00+00:00,0.0,1986.0,0.0,1986.0
2024-05-13 02:00:00+00:00,0.0,2072.0,0.0,2072.0
2024-05-13 03:00:00+00:00,0.0,2072.0,0.0,2072.0
2024-05-13 04:00:00+00:00,103.0,1584.0,0.0,1687.0
2024-05-13 05:00:00+00:00,234.0,1531.0,0.0,1765.0
2024-05-13 06:00:00+00:00,317.0,1519.0,0.0,1836.0
2024-05-13 07:00:00+00:00,308.0,1694.0,0.0,2002.0
2024-05-13 08:00:00+00:00,358.0,1519.0,0.0,1877.0
2024-05-13 09:00:00+00:00,360.0,1620.0,0.0,1980.0
2024-05-13 10:00:00+00:00,301.0,1646.0,0.0,1947.0
2024-05-13 11:00:00+00:00,197.0,1648.0,1.0,1846.0
2024-05-13 12:00:00+00:00,124.0,1595.0,0.0,1719.0
2024-05-13 13:00:00+00:00,145.0,1526.0,6.0,1677.0
2024-05-13 14:00:00+00:00,234.0,1362.0,6.0,1602.0
2024-05-13 15:00:00+00:00,120.0,1400.0,11.0,1531.0
2024-05-13 16:00:00+00:00,0.0,1653.0,20.0,1673.0
2024-05-13 17:00:00+00:00,0.0,1709.0,24.0,1733.0
2024-05-13 18:00:00+00:00,0.0,1668.0,29.0,1697.0
2024-05-13 19:00:00+00:00,0.0,1737.0,33.0,1770.0
2024-05-13 20:00:00+00:00,0.0,1769.0,33.0,1802.0
2024-05-13 21:00:00+00:00,0.0,1705.0,31.0,1736.0
2024-05-13 22:00:00+00:00,0.0,1367.0,32.0,1399.0
2024-05-13 23:00:00+00:00,0.0,1615.0,43.0,1658.0
2024-05-14 00:00:00+00:00,0.0,1736.0,46.0,1782.0
2024-05-14 01:00:00+00:00,0.0,1675.0,48.0,1723.0
2024-05-14 02:00:00+00:00,0.0,1685.0,53.0,1738.0
2024-05-14 03:00:00+00:00,0.0,1769.0,55.0,1824.0
2024-05-14 04:00:00+00:00,0.0,1789.0,53.0,1842.0
2024-05-14 05:00:00+00:00,0.0,1772.0,55.0,1827.0
2024-05-14 06:00:00+00:00,0.0,1663.0,59.0,1722.0
2024-05-14 07:00:00+00:00,191.0,1228.0,48.0,1467.0
2024-05-14 08:00:00+00:00,61.0,1341.0,47.0,1449.0
2024-05-14 09:00:00+00:00,0.0,1820.0,55.0,1875.0
2024-05-14 10:00:00+00:00,0.0,1959.0,52.0,2011.0
2024-05-14 11:00:00+00:00,0.0,1844.0,45.0,1889.0
2024-05-14 12:00:00+00:00,0.0,1709.0,39.0,1748.0
2024-05-14 13:00:00+00:00,0.0,1677.0,33.0,1710.0
2024-05-14 14:00:00+00:00,0.0,1432.0,18.0,1450.0
2024-05-14 15:00:00+00:00,0.0,1028.0,15.0,1043.0
2024-05-14 16:00:00+00:00,0.0,981.0,39.0,1020.0
2024-05-14 17:00:00+00:00,0.0,653.0,50.0,703.0
2024-05-14 18:00:00+00:00,0.0,109.0,40.0,149.0
2024-05-14 19:00:00+00:00,0.0,3.0,35.0,38.0
2024-05-14 20:00:00+00:00,0.0,3.0,20.0,23.0
2024-05-14 21:00:00+00:00,0.0,3.0,7.0,10.0
2024-05-14 22:00:00+00:00,0.0,3.0,14.0,17.0
2024-05-14 23:00:00+00:00,0.0,3.0,37.0,40.0
2024-05-15 00:00:00+00:00,0.0,3.0,46.0,49.0
2024-05-15 01:00:00+00:00,0.0,3.0,51.0,54.0
2024-05-15 02:00:00+00:00,0.0,2.0,43.0,45.0
2024-05-15 03:00:00+00:00,0.0,227.0,52.0,279.0
2024-05-15 04:00:00+00:00,0.0,1180.0,65.0,1245.0
2024-05-15 05:00:00+00:00,0.0,1763.0,75.0,1838.0
2024-05-15 06:00:00+00:00,0.0,1789.0,83.0,1872.0
2024-05-15 07:00:00+00:00,0.0,1327.0,73.0,1400.0
2024-05-15 08:00:00+00:00,0.0,1155.0,51.0,1206.0
2024-05-15 09:00:00+00:00,0.0,1369.0,54.0,1423.0
2024-05-15 10:00:00+00:00,0.0,1515.0,54.0,1569.0
2024-05-15 11:00:00+00:00,0.0,1068.0,30.0,1098.0
2024-05-15 12:00:00+00:00,0.0,619.0,0.0,619.0
2024-05-15 13:00:00+00:00,0.0,251.0,0.0,251.0
2024-05-15 14:00:00+00:00,0.0,2.0,3.0,5.0
2024-05-15 15:00:00+00:00,0.0,2.0,0.0,2.0
2024-05-15 16:00:00+00:00,0.0,2.0,26.0,28.0
2024-05-15 17:00:00+00:00,0.0,2.0,37.0,39.0
2024-05-15 18:00:00+00:00,0.0,2.0,34.0,36.0
2024-05-15 19:00:00+00:00,0.0,2.0,26.0,28.0
2024-05-15 20:00:00+00:00,0.0,2.0,24.0,26.0
2024-05-15 21:00:00+00:00,0.0,55.0,53.0,108.0
2024-05-15 22:00:00+00:00,0.0,35.0,45.0,80.0
2024-05-15 23:00:00+00:00,0.0,29.0,46.0,75.0
2024-05-16 00:00:00+00:00,0.0,221.0,54.0,275.0
2024-05-16 01:00:00+00:00,0.0,400.0,58.0,458.0
2024-05-16 02:00:00+00:00,0.0,774.0,57.0,831.0
2024-05-16 03:00:00+00:00,0.0,1573.0,69.0,1642.0
2024-05-16 04:00:00+00:00,0.0,1605.0,73.0,1678.0
2024-05-16 05:00:00+00:00,120.0,1581.0,81.0,1782.0
2024-05-16 06:00:00+00:00,268.0,1648.0,89.0,2005.0
2024-05-16 07:00:00+00:00,173.0,1753.0,75.0,2001.0
2024-05-16 08:00:00+00:00,313.0,1773.0,55.0,2141.0
2024-05-16 09:00:00+00:00,303.0,1944.0,58.0,2305.0
2024-05-16 10:00:00+00:00,201.0,1870.0,40.0,2111.0
2024-05-16 11:00:00+00:00,103.0,1906.0,36.0,2045.0
2024-05-16 12:00:00+00:00,52.0,1722.0,35.0,1809.0
2024-05-16 13:00:00+00:00,70.0,1769.0,21.0,1860.0
2024-05-16 14:00:00+00:00,0.0,1742.0,17.0,1759.0
2024-05-16 15:00:00+00:00,0.0,1794.0,2.0,1796.0
2024-05-16 16:00:00+00:00,0.0,1842.0,15.0,1857.0
2024-05-16 17:00:00+00:00,0.0,1851.0,16.0,1867.0
2024-05-16 18:00:00+00:00,0.0,1536.0,10.0,1546.0
2024-05-16 19:00:00+00:00,0.0,1525.0,8.0,1533.0
2024-05-16 20:00:00+00:00,0.0,1581.0,0.0,1581.0
2024-05-16 21:00:00+00:00,0.0,1588.0,0.0,1588.0
2024-05-16 22:00:00+00:00,0.0,1504.0,0.0,1504.0
2024-05-16 23:00:00+00:00,0.0,1530.0,0.0,1530.0
