,EE,LT,RU,sum
2022-01-18 15:00:00+00:00,93.0,10.0,15.0,118.0
2022-01-18 16:00:00+00:00,132.0,67.0,23.0,222.0
2022-01-18 17:00:00+00:00,164.0,0.0,45.0,209.0
2022-01-18 18:00:00+00:00,211.0,0.0,61.0,272.0
2022-01-18 19:00:00+00:00,229.0,67.0,61.0,357.0
2022-01-18 20:00:00+00:00,175.0,168.0,28.0,371.0
2022-01-18 21:00:00+00:00,140.0,263.0,8.0,411.0
2022-01-18 22:00:00+00:00,69.0,319.0,0.0,388.0
2022-01-18 23:00:00+00:00,132.0,197.0,11.0,340.0
2022-01-19 00:00:00+00:00,143.0,160.0,17.0,320.0
2022-01-19 01:00:00+00:00,139.0,137.0,21.0,297.0
2022-01-19 02:00:00+00:00,142.0,174.0,18.0,334.0
2022-01-19 03:00:00+00:00,224.0,92.0,58.0,374.0
2022-01-19 04:00:00+00:00,208.0,229.0,38.0,475.0
2022-01-19 05:00:00+00:00,156.0,0.0,34.0,190.0
2022-01-19 06:00:00+00:00,134.0,0.0,33.0,167.0
2022-01-19 07:00:00+00:00,97.0,0.0,26.0,123.0
2022-01-19 08:00:00+00:00,106.0,0.0,31.0,137.0
2022-01-19 09:00:00+00:00,121.0,0.0,28.0,149.0
2022-01-19 10:00:00+00:00,120.0,0.0,24.0,144.0
2022-01-19 11:00:00+00:00,132.0,0.0,37.0,169.0
2022-01-19 12:00:00+00:00,148.0,0.0,39.0,187.0
2022-01-19 13:00:00+00:00,140.0,0.0,32.0,172.0
2022-01-19 14:00:00+00:00,158.0,53.0,30.0,241.0
2022-01-19 15:00:00+00:00,160.0,3.0,37.0,200.0
2022-01-19 16:00:00+00:00,192.0,35.0,38.0,265.0
2022-01-19 17:00:00+00:00,209.0,85.0,31.0,325.0
2022-01-19 18:00:00+00:00,187.0,54.0,6.0,247.0
2022-01-19 19:00:00+00:00,161.0,258.0,0.0,419.0
2022-01-19 20:00:00+00:00,90.0,444.0,0.0,534.0
2022-01-19 21:00:00+00:00,14.0,471.0,0.0,485.0
2022-01-19 22:00:00+00:00,52.0,343.0,0.0,395.0
2022-01-19 23:00:00+00:00,147.0,292.0,7.0,446.0
2022-01-20 00:00:00+00:00,136.0,306.0,11.0,453.0
2022-01-20 01:00:00+00:00,200.0,229.0,34.0,463.0
2022-01-20 02:00:00+00:00,222.0,192.0,46.0,460.0
2022-01-20 03:00:00+00:00,213.0,240.0,44.0,497.0
2022-01-20 04:00:00+00:00,155.0,439.0,11.0,605.0
2022-01-20 05:00:00+00:00,89.0,392.0,0.0,481.0
2022-01-20 06:00:00+00:00,93.0,339.0,0.0,432.0
2022-01-20 07:00:00+00:00,86.0,370.0,0.0,456.0
2022-01-20 08:00:00+00:00,65.0,316.0,0.0,381.0
2022-01-20 09:00:00+00:00,28.0,363.0,0.0,391.0
2022-01-20 10:00:00+00:00,24.0,348.0,0.0,372.0
2022-01-20 11:00:00+00:00,4.0,348.0,0.0,352.0
2022-01-20 12:00:00+00:00,2.0,351.0,0.0,353.0
2022-01-20 13:00:00+00:00,9.0,456.0,0.0,465.0
2022-01-20 14:00:00+00:00,10.0,475.0,0.0,485.0
2022-01-20 15:00:00+00:00,0.0,510.0,0.0,510.0
2022-01-20 16:00:00+00:00,12.0,473.0,0.0,485.0
2022-01-20 17:00:00+00:00,15.0,524.0,0.0,539.0
2022-01-20 18:00:00+00:00,16.0,541.0,0.0,557.0
2022-01-20 19:00:00+00:00,37.0,604.0,0.0,641.0
2022-01-20 20:00:00+00:00,41.0,622.0,0.0,663.0
2022-01-20 21:00:00+00:00,32.0,618.0,0.0,650.0
2022-01-20 22:00:00+00:00,82.0,489.0,0.0,571.0
2022-01-20 23:00:00+00:00,132.0,445.0,0.0,577.0
2022-01-21 00:00:00+00:00,149.0,408.0,0.0,557.0
2022-01-21 01:00:00+00:00,174.0,362.0,5.0,541.0
2022-01-21 02:00:00+00:00,190.0,320.0,14.0,524.0
2022-01-21 03:00:00+00:00,114.0,443.0,0.0,557.0
2022-01-21 04:00:00+00:00,44.0,544.0,0.0,588.0
2022-01-21 05:00:00+00:00,17.0,435.0,0.0,452.0
2022-01-21 06:00:00+00:00,0.0,328.0,0.0,328.0
2022-01-21 07:00:00+00:00,0.0,202.0,0.0,202.0
2022-01-21 08:00:00+00:00,0.0,189.0,0.0,189.0
2022-01-21 09:00:00+00:00,0.0,195.0,0.0,195.0
2022-01-21 10:00:00+00:00,0.0,170.0,0.0,170.0
2022-01-21 11:00:00+00:00,0.0,210.0,0.0,210.0
2022-01-21 12:00:00+00:00,0.0,117.0,0.0,117.0
2022-01-21 13:00:00+00:00,0.0,123.0,0.0,123.0
2022-01-21 14:00:00+00:00,0.0,159.0,0.0,159.0
2022-01-21 15:00:00+00:00,0.0,256.0,0.0,256.0
2022-01-21 16:00:00+00:00,0.0,325.0,0.0,325.0
2022-01-21 17:00:00+00:00,0.0,287.0,0.0,287.0
2022-01-21 18:00:00+00:00,0.0,273.0,0.0,273.0
2022-01-21 19:00:00+00:00,0.0,269.0,0.0,269.0
2022-01-21 20:00:00+00:00,0.0,514.0,0.0,514.0
2022-01-21 21:00:00+00:00,0.0,733.0,0.0,733.0
2022-01-21 22:00:00+00:00,0.0,684.0,0.0,684.0
2022-01-21 23:00:00+00:00,0.0,680.0,0.0,680.0
2022-01-22 00:00:00+00:00,0.0,662.0,0.0,662.0
2022-01-22 01:00:00+00:00,0.0,672.0,0.0,672.0
2022-01-22 02:00:00+00:00,0.0,691.0,0.0,691.0
2022-01-22 03:00:00+00:00,0.0,633.0,0.0,633.0
2022-01-22 04:00:00+00:00,0.0,592.0,0.0,592.0
2022-01-22 05:00:00+00:00,0.0,600.0,0.0,600.0
2022-01-22 06:00:00+00:00,0.0,475.0,0.0,475.0
2022-01-22 07:00:00+00:00,0.0,288.0,0.0,288.0
2022-01-22 08:00:00+00:00,0.0,211.0,0.0,211.0
2022-01-22 09:00:00+00:00,0.0,188.0,0.0,188.0
2022-01-22 10:00:00+00:00,0.0,39.0,0.0,39.0
2022-01-22 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-22 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-22 13:00:00+00:00,3.0,0.0,0.0,3.0
2022-01-22 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-22 15:00:00+00:00,0.0,75.0,0.0,75.0
2022-01-22 16:00:00+00:00,0.0,89.0,0.0,89.0
2022-01-22 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-22 18:00:00+00:00,75.0,0.0,0.0,75.0
2022-01-22 19:00:00+00:00,71.0,0.0,0.0,71.0
2022-01-22 20:00:00+00:00,28.0,217.0,0.0,245.0
2022-01-22 21:00:00+00:00,0.0,304.0,0.0,304.0
2022-01-22 22:00:00+00:00,19.0,342.0,0.0,361.0
2022-01-22 23:00:00+00:00,86.0,338.0,0.0,424.0
2022-01-23 00:00:00+00:00,65.0,277.0,0.0,342.0
2022-01-23 01:00:00+00:00,88.0,312.0,0.0,400.0
2022-01-23 02:00:00+00:00,129.0,256.0,0.0,385.0
2022-01-23 03:00:00+00:00,140.0,263.0,0.0,403.0
2022-01-23 04:00:00+00:00,153.0,277.0,0.0,430.0
2022-01-23 05:00:00+00:00,161.0,306.0,0.0,467.0
2022-01-23 06:00:00+00:00,159.0,229.0,0.0,388.0
2022-01-23 07:00:00+00:00,171.0,268.0,0.0,439.0
2022-01-23 08:00:00+00:00,183.0,295.0,0.0,478.0
2022-01-23 09:00:00+00:00,137.0,323.0,0.0,460.0
2022-01-23 10:00:00+00:00,136.0,290.0,0.0,426.0
2022-01-23 11:00:00+00:00,138.0,251.0,0.0,389.0
2022-01-23 12:00:00+00:00,103.0,256.0,0.0,359.0
2022-01-23 13:00:00+00:00,151.0,216.0,0.0,367.0
2022-01-23 14:00:00+00:00,132.0,258.0,0.0,390.0
2022-01-23 15:00:00+00:00,108.0,68.0,0.0,176.0
2022-01-23 16:00:00+00:00,88.0,0.0,0.0,88.0
2022-01-23 17:00:00+00:00,63.0,0.0,0.0,63.0
2022-01-23 18:00:00+00:00,59.0,0.0,0.0,59.0
2022-01-23 19:00:00+00:00,67.0,82.0,0.0,149.0
2022-01-23 20:00:00+00:00,69.0,293.0,0.0,362.0
2022-01-23 21:00:00+00:00,44.0,352.0,0.0,396.0
2022-01-23 22:00:00+00:00,82.0,286.0,0.0,368.0
2022-01-23 23:00:00+00:00,132.0,240.0,0.0,372.0
2022-01-24 00:00:00+00:00,143.0,177.0,0.0,320.0
2022-01-24 01:00:00+00:00,171.0,147.0,0.0,318.0
2022-01-24 02:00:00+00:00,193.0,131.0,0.0,324.0
2022-01-24 03:00:00+00:00,190.0,161.0,0.0,351.0
2022-01-24 04:00:00+00:00,180.0,252.0,0.0,432.0
2022-01-24 05:00:00+00:00,151.0,0.0,0.0,151.0
2022-01-24 06:00:00+00:00,115.0,31.0,0.0,146.0
2022-01-24 07:00:00+00:00,131.0,0.0,0.0,131.0
2022-01-24 08:00:00+00:00,142.0,27.0,0.0,169.0
2022-01-24 09:00:00+00:00,118.0,29.0,0.0,147.0
2022-01-24 10:00:00+00:00,97.0,0.0,0.0,97.0
2022-01-24 11:00:00+00:00,92.0,0.0,0.0,92.0
2022-01-24 12:00:00+00:00,77.0,2.0,0.0,79.0
2022-01-24 13:00:00+00:00,66.0,9.0,0.0,75.0
2022-01-24 14:00:00+00:00,57.0,1.0,0.0,58.0
2022-01-24 15:00:00+00:00,28.0,0.0,0.0,28.0
2022-01-24 16:00:00+00:00,22.0,14.0,0.0,36.0
2022-01-24 17:00:00+00:00,35.0,98.0,0.0,133.0
2022-01-24 18:00:00+00:00,36.0,168.0,0.0,204.0
2022-01-24 19:00:00+00:00,56.0,185.0,0.0,241.0
2022-01-24 20:00:00+00:00,41.0,295.0,0.0,336.0
2022-01-24 21:00:00+00:00,15.0,412.0,0.0,427.0
2022-01-24 22:00:00+00:00,12.0,362.0,0.0,374.0
2022-01-24 23:00:00+00:00,112.0,256.0,0.0,368.0
2022-01-25 00:00:00+00:00,132.0,216.0,0.0,348.0
2022-01-25 01:00:00+00:00,149.0,183.0,0.0,332.0
2022-01-25 02:00:00+00:00,180.0,142.0,0.0,322.0
2022-01-25 03:00:00+00:00,192.0,170.0,0.0,362.0
2022-01-25 04:00:00+00:00,189.0,215.0,2.0,406.0
2022-01-25 05:00:00+00:00,160.0,0.0,3.0,163.0
2022-01-25 06:00:00+00:00,176.0,0.0,4.0,180.0
2022-01-25 07:00:00+00:00,196.0,0.0,0.0,196.0
2022-01-25 08:00:00+00:00,181.0,0.0,0.0,181.0
2022-01-25 09:00:00+00:00,175.0,0.0,0.0,175.0
2022-01-25 10:00:00+00:00,175.0,0.0,0.0,175.0
2022-01-25 11:00:00+00:00,176.0,0.0,5.0,181.0
2022-01-25 12:00:00+00:00,186.0,0.0,17.0,203.0
2022-01-25 13:00:00+00:00,207.0,0.0,17.0,224.0
2022-01-25 14:00:00+00:00,111.0,0.0,0.0,111.0
2022-01-25 15:00:00+00:00,94.0,0.0,0.0,94.0
2022-01-25 16:00:00+00:00,74.0,0.0,0.0,74.0
2022-01-25 17:00:00+00:00,49.0,0.0,0.0,49.0
2022-01-25 18:00:00+00:00,108.0,0.0,0.0,108.0
2022-01-25 19:00:00+00:00,113.0,0.0,0.0,113.0
2022-01-25 20:00:00+00:00,70.0,156.0,0.0,226.0
2022-01-25 21:00:00+00:00,118.0,133.0,0.0,251.0
2022-01-25 22:00:00+00:00,144.0,75.0,0.0,219.0
2022-01-25 23:00:00+00:00,167.0,254.0,0.0,421.0
2022-01-26 00:00:00+00:00,162.0,248.0,0.0,410.0
2022-01-26 01:00:00+00:00,151.0,257.0,0.0,408.0
2022-01-26 02:00:00+00:00,194.0,198.0,0.0,392.0
2022-01-26 03:00:00+00:00,183.0,154.0,0.0,337.0
2022-01-26 04:00:00+00:00,189.0,242.0,0.0,431.0
2022-01-26 05:00:00+00:00,157.0,0.0,8.0,165.0
2022-01-26 06:00:00+00:00,94.0,0.0,0.0,94.0
2022-01-26 07:00:00+00:00,103.0,0.0,0.0,103.0
2022-01-26 08:00:00+00:00,84.0,0.0,0.0,84.0
2022-01-26 09:00:00+00:00,105.0,0.0,0.0,105.0
2022-01-26 10:00:00+00:00,124.0,0.0,0.0,124.0
2022-01-26 11:00:00+00:00,128.0,0.0,0.0,128.0
2022-01-26 12:00:00+00:00,138.0,0.0,0.0,138.0
2022-01-26 13:00:00+00:00,115.0,0.0,0.0,115.0
2022-01-26 14:00:00+00:00,125.0,0.0,0.0,125.0
2022-01-26 15:00:00+00:00,117.0,0.0,0.0,117.0
2022-01-26 16:00:00+00:00,120.0,0.0,0.0,120.0
2022-01-26 17:00:00+00:00,127.0,41.0,0.0,168.0
2022-01-26 18:00:00+00:00,121.0,106.0,0.0,227.0
2022-01-26 19:00:00+00:00,38.0,217.0,0.0,255.0
2022-01-26 20:00:00+00:00,0.0,621.0,0.0,621.0
2022-01-26 21:00:00+00:00,0.0,651.0,0.0,651.0
2022-01-26 22:00:00+00:00,0.0,650.0,0.0,650.0
2022-01-26 23:00:00+00:00,9.0,438.0,0.0,447.0
2022-01-27 00:00:00+00:00,8.0,412.0,0.0,420.0
2022-01-27 01:00:00+00:00,72.0,319.0,0.0,391.0
2022-01-27 02:00:00+00:00,112.0,273.0,0.0,385.0
2022-01-27 03:00:00+00:00,145.0,265.0,0.0,410.0
2022-01-27 04:00:00+00:00,0.0,587.0,0.0,587.0
2022-01-27 05:00:00+00:00,0.0,476.0,0.0,476.0
2022-01-27 06:00:00+00:00,0.0,200.0,0.0,200.0
2022-01-27 07:00:00+00:00,17.0,121.0,0.0,138.0
2022-01-27 08:00:00+00:00,35.0,113.0,0.0,148.0
2022-01-27 09:00:00+00:00,0.0,86.0,0.0,86.0
2022-01-27 10:00:00+00:00,0.0,85.0,0.0,85.0
2022-01-27 11:00:00+00:00,0.0,79.0,0.0,79.0
2022-01-27 12:00:00+00:00,0.0,110.0,0.0,110.0
2022-01-27 13:00:00+00:00,0.0,152.0,0.0,152.0
2022-01-27 14:00:00+00:00,0.0,365.0,0.0,365.0
2022-01-27 15:00:00+00:00,0.0,422.0,0.0,422.0
2022-01-27 16:00:00+00:00,0.0,358.0,0.0,358.0
2022-01-27 17:00:00+00:00,0.0,407.0,0.0,407.0
2022-01-27 18:00:00+00:00,21.0,290.0,0.0,311.0
2022-01-27 19:00:00+00:00,0.0,378.0,0.0,378.0
2022-01-27 20:00:00+00:00,0.0,834.0,0.0,834.0
2022-01-27 21:00:00+00:00,0.0,764.0,0.0,764.0
2022-01-27 22:00:00+00:00,0.0,591.0,0.0,591.0
2022-01-27 23:00:00+00:00,0.0,668.0,0.0,668.0
2022-01-28 00:00:00+00:00,0.0,630.0,0.0,630.0
2022-01-28 01:00:00+00:00,21.0,544.0,0.0,565.0
2022-01-28 02:00:00+00:00,76.0,475.0,0.0,551.0
2022-01-28 03:00:00+00:00,50.0,550.0,0.0,600.0
2022-01-28 04:00:00+00:00,0.0,824.0,0.0,824.0
2022-01-28 05:00:00+00:00,0.0,732.0,0.0,732.0
2022-01-28 06:00:00+00:00,0.0,641.0,0.0,641.0
2022-01-28 07:00:00+00:00,116.0,535.0,0.0,651.0
2022-01-28 08:00:00+00:00,124.0,540.0,0.0,664.0
2022-01-28 09:00:00+00:00,93.0,480.0,0.0,573.0
2022-01-28 10:00:00+00:00,100.0,440.0,0.0,540.0
2022-01-28 11:00:00+00:00,115.0,392.0,0.0,507.0
2022-01-28 12:00:00+00:00,74.0,422.0,0.0,496.0
2022-01-28 13:00:00+00:00,0.0,499.0,0.0,499.0
2022-01-28 14:00:00+00:00,0.0,515.0,0.0,515.0
2022-01-28 15:00:00+00:00,5.0,367.0,0.0,372.0
2022-01-28 16:00:00+00:00,23.0,386.0,0.0,409.0
2022-01-28 17:00:00+00:00,15.0,306.0,0.0,321.0
2022-01-28 18:00:00+00:00,51.0,291.0,0.0,342.0
2022-01-28 19:00:00+00:00,47.0,265.0,0.0,312.0
2022-01-28 20:00:00+00:00,115.0,299.0,0.0,414.0
2022-01-28 21:00:00+00:00,123.0,531.0,0.0,654.0
2022-01-28 22:00:00+00:00,112.0,498.0,0.0,610.0
2022-01-28 23:00:00+00:00,104.0,536.0,0.0,640.0
2022-01-29 00:00:00+00:00,148.0,455.0,0.0,603.0
2022-01-29 01:00:00+00:00,187.0,388.0,0.0,575.0
2022-01-29 02:00:00+00:00,208.0,361.0,0.0,569.0
2022-01-29 03:00:00+00:00,233.0,334.0,0.0,567.0
2022-01-29 04:00:00+00:00,242.0,174.0,7.0,423.0
2022-01-29 05:00:00+00:00,228.0,108.0,7.0,343.0
2022-01-29 06:00:00+00:00,218.0,16.0,8.0,242.0
2022-01-29 07:00:00+00:00,176.0,122.0,0.0,298.0
2022-01-29 08:00:00+00:00,190.0,132.0,0.0,322.0
2022-01-29 09:00:00+00:00,208.0,143.0,0.0,351.0
2022-01-29 10:00:00+00:00,206.0,131.0,0.0,337.0
2022-01-29 11:00:00+00:00,209.0,179.0,0.0,388.0
2022-01-29 12:00:00+00:00,224.0,245.0,0.0,469.0
2022-01-29 13:00:00+00:00,226.0,356.0,0.0,582.0
2022-01-29 14:00:00+00:00,226.0,362.0,0.0,588.0
2022-01-29 15:00:00+00:00,223.0,418.0,0.0,641.0
2022-01-29 16:00:00+00:00,155.0,516.0,0.0,671.0
2022-01-29 17:00:00+00:00,180.0,462.0,0.0,642.0
2022-01-29 18:00:00+00:00,201.0,411.0,0.0,612.0
2022-01-29 19:00:00+00:00,163.0,503.0,0.0,666.0
2022-01-29 20:00:00+00:00,80.0,662.0,0.0,742.0
2022-01-29 21:00:00+00:00,52.0,646.0,0.0,698.0
2022-01-29 22:00:00+00:00,85.0,542.0,0.0,627.0
2022-01-29 23:00:00+00:00,177.0,375.0,0.0,552.0
2022-01-30 00:00:00+00:00,193.0,333.0,0.0,526.0
2022-01-30 01:00:00+00:00,168.0,358.0,0.0,526.0
2022-01-30 02:00:00+00:00,181.0,341.0,0.0,522.0
2022-01-30 03:00:00+00:00,192.0,333.0,0.0,525.0
2022-01-30 04:00:00+00:00,136.0,434.0,0.0,570.0
2022-01-30 05:00:00+00:00,132.0,444.0,0.0,576.0
2022-01-30 06:00:00+00:00,183.0,416.0,0.0,599.0
2022-01-30 07:00:00+00:00,118.0,580.0,0.0,698.0
2022-01-30 08:00:00+00:00,125.0,614.0,0.0,739.0
2022-01-30 09:00:00+00:00,173.0,479.0,0.0,652.0
2022-01-30 10:00:00+00:00,176.0,480.0,0.0,656.0
2022-01-30 11:00:00+00:00,161.0,252.0,0.0,413.0
2022-01-30 12:00:00+00:00,119.0,240.0,0.0,359.0
2022-01-30 13:00:00+00:00,139.0,234.0,0.0,373.0
2022-01-30 14:00:00+00:00,141.0,188.0,0.0,329.0
2022-01-30 15:00:00+00:00,145.0,244.0,0.0,389.0
2022-01-30 16:00:00+00:00,113.0,306.0,0.0,419.0
2022-01-30 17:00:00+00:00,71.0,359.0,0.0,430.0
2022-01-30 18:00:00+00:00,69.0,334.0,0.0,403.0
2022-01-30 19:00:00+00:00,70.0,279.0,0.0,349.0
2022-01-30 20:00:00+00:00,19.0,368.0,0.0,387.0
2022-01-30 21:00:00+00:00,23.0,439.0,0.0,462.0
2022-01-30 22:00:00+00:00,67.0,554.0,0.0,621.0
2022-01-30 23:00:00+00:00,66.0,562.0,0.0,628.0
2022-01-31 00:00:00+00:00,65.0,554.0,0.0,619.0
2022-01-31 01:00:00+00:00,20.0,559.0,0.0,579.0
2022-01-31 02:00:00+00:00,15.0,454.0,0.0,469.0
2022-01-31 03:00:00+00:00,91.0,385.0,0.0,476.0
2022-01-31 04:00:00+00:00,28.0,531.0,0.0,559.0
2022-01-31 05:00:00+00:00,149.0,57.0,0.0,206.0
2022-01-31 06:00:00+00:00,42.0,0.0,0.0,42.0
2022-01-31 07:00:00+00:00,104.0,0.0,0.0,104.0
2022-01-31 08:00:00+00:00,100.0,0.0,0.0,100.0
2022-01-31 09:00:00+00:00,38.0,0.0,0.0,38.0
2022-01-31 10:00:00+00:00,11.0,0.0,0.0,11.0
2022-01-31 11:00:00+00:00,160.0,0.0,0.0,160.0
2022-01-31 12:00:00+00:00,181.0,0.0,0.0,181.0
2022-01-31 13:00:00+00:00,179.0,0.0,0.0,179.0
2022-01-31 14:00:00+00:00,50.0,86.0,0.0,136.0
2022-01-31 15:00:00+00:00,121.0,118.0,0.0,239.0
2022-01-31 16:00:00+00:00,48.0,169.0,0.0,217.0
2022-01-31 17:00:00+00:00,50.0,50.0,0.0,100.0
2022-01-31 18:00:00+00:00,138.0,0.0,0.0,138.0
2022-01-31 19:00:00+00:00,133.0,0.0,0.0,133.0
2022-01-31 20:00:00+00:00,130.0,188.0,0.0,318.0
2022-01-31 21:00:00+00:00,136.0,271.0,0.0,407.0
2022-01-31 22:00:00+00:00,77.0,264.0,0.0,341.0
2022-01-31 23:00:00+00:00,159.0,232.0,0.0,391.0
2022-02-01 00:00:00+00:00,178.0,208.0,0.0,386.0
2022-02-01 01:00:00+00:00,168.0,210.0,0.0,378.0
2022-02-01 02:00:00+00:00,203.0,179.0,0.0,382.0
2022-02-01 03:00:00+00:00,254.0,148.0,0.0,402.0
2022-02-01 04:00:00+00:00,199.0,124.0,0.0,323.0
2022-02-01 05:00:00+00:00,129.0,0.0,0.0,129.0
2022-02-01 06:00:00+00:00,121.0,11.0,0.0,132.0
2022-02-01 07:00:00+00:00,135.0,0.0,0.0,135.0
2022-02-01 08:00:00+00:00,98.0,30.0,0.0,128.0
2022-02-01 09:00:00+00:00,39.0,36.0,0.0,75.0
2022-02-01 10:00:00+00:00,107.0,2.0,0.0,109.0
2022-02-01 11:00:00+00:00,107.0,18.0,0.0,125.0
2022-02-01 12:00:00+00:00,94.0,12.0,0.0,106.0
2022-02-01 13:00:00+00:00,91.0,0.0,0.0,91.0
2022-02-01 14:00:00+00:00,56.0,0.0,0.0,56.0
2022-02-01 15:00:00+00:00,33.0,19.0,0.0,52.0
2022-02-01 16:00:00+00:00,43.0,14.0,0.0,57.0
2022-02-01 17:00:00+00:00,75.0,0.0,0.0,75.0
2022-02-01 18:00:00+00:00,97.0,0.0,0.0,97.0
2022-02-01 19:00:00+00:00,29.0,67.0,0.0,96.0
2022-02-01 20:00:00+00:00,0.0,584.0,0.0,584.0
2022-02-01 21:00:00+00:00,0.0,801.0,0.0,801.0
2022-02-01 22:00:00+00:00,12.0,516.0,0.0,528.0
2022-02-01 23:00:00+00:00,121.0,334.0,0.0,455.0
2022-02-02 00:00:00+00:00,94.0,354.0,0.0,448.0
2022-02-02 01:00:00+00:00,95.0,311.0,0.0,406.0
2022-02-02 02:00:00+00:00,134.0,293.0,0.0,427.0
2022-02-02 03:00:00+00:00,103.0,363.0,0.0,466.0
2022-02-02 04:00:00+00:00,0.0,655.0,0.0,655.0
2022-02-02 05:00:00+00:00,0.0,469.0,0.0,469.0
2022-02-02 06:00:00+00:00,0.0,383.0,0.0,383.0
2022-02-02 07:00:00+00:00,32.0,165.0,0.0,197.0
2022-02-02 08:00:00+00:00,44.0,186.0,0.0,230.0
2022-02-02 09:00:00+00:00,0.0,234.0,0.0,234.0
2022-02-02 10:00:00+00:00,0.0,204.0,0.0,204.0
2022-02-02 11:00:00+00:00,0.0,218.0,0.0,218.0
2022-02-02 12:00:00+00:00,71.0,1.0,0.0,72.0
2022-02-02 13:00:00+00:00,43.0,44.0,0.0,87.0
2022-02-02 14:00:00+00:00,0.0,61.0,0.0,61.0
2022-02-02 15:00:00+00:00,0.0,230.0,0.0,230.0
2022-02-02 16:00:00+00:00,0.0,271.0,0.0,271.0
2022-02-02 17:00:00+00:00,0.0,178.0,0.0,178.0
2022-02-02 18:00:00+00:00,0.0,254.0,0.0,254.0
2022-02-02 19:00:00+00:00,0.0,22.0,0.0,22.0
2022-02-02 20:00:00+00:00,0.0,199.0,0.0,199.0
2022-02-02 21:00:00+00:00,0.0,523.0,0.0,523.0
2022-02-02 22:00:00+00:00,0.0,512.0,0.0,512.0
2022-02-02 23:00:00+00:00,0.0,244.0,0.0,244.0
2022-02-03 00:00:00+00:00,101.0,24.0,0.0,125.0
2022-02-03 01:00:00+00:00,29.0,128.0,0.0,157.0
2022-02-03 02:00:00+00:00,8.0,157.0,0.0,165.0
2022-02-03 03:00:00+00:00,0.0,272.0,0.0,272.0
2022-02-03 04:00:00+00:00,0.0,412.0,0.0,412.0
2022-02-03 05:00:00+00:00,0.0,361.0,0.0,361.0
2022-02-03 06:00:00+00:00,0.0,127.0,0.0,127.0
2022-02-03 07:00:00+00:00,0.0,34.0,0.0,34.0
2022-02-03 08:00:00+00:00,0.0,96.0,0.0,96.0
2022-02-03 09:00:00+00:00,0.0,12.0,0.0,12.0
2022-02-03 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-03 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-03 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-03 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-03 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-03 15:00:00+00:00,0.0,64.0,0.0,64.0
2022-02-03 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-03 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-03 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-03 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-03 20:00:00+00:00,0.0,72.0,0.0,72.0
2022-02-03 21:00:00+00:00,0.0,280.0,0.0,280.0
2022-02-03 22:00:00+00:00,0.0,357.0,0.0,357.0
2022-02-03 23:00:00+00:00,20.0,287.0,0.0,307.0
2022-02-04 00:00:00+00:00,1.0,289.0,0.0,290.0
2022-02-04 01:00:00+00:00,9.0,272.0,0.0,281.0
2022-02-04 02:00:00+00:00,42.0,234.0,0.0,276.0
2022-02-04 03:00:00+00:00,0.0,277.0,0.0,277.0
2022-02-04 04:00:00+00:00,0.0,230.0,0.0,230.0
2022-02-04 05:00:00+00:00,0.0,128.0,0.0,128.0
2022-02-04 06:00:00+00:00,0.0,65.0,0.0,65.0
2022-02-04 07:00:00+00:00,0.0,108.0,0.0,108.0
2022-02-04 08:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-04 09:00:00+00:00,0.0,0.0,0.0,0.0
2022-02-04 10:00:00+00:00,26.0,0.0,0.0,26.0
2022-02-04 11:00:00+00:00,29.0,0.0,0.0,29.0
2022-02-04 12:00:00+00:00,38.0,0.0,0.0,38.0
2022-02-04 13:00:00+00:00,32.0,0.0,0.0,32.0
2022-02-04 14:00:00+00:00,67.0,3.0,0.0,70.0
2022-02-04 15:00:00+00:00,61.0,46.0,0.0,107.0
2022-02-04 16:00:00+00:00,60.0,72.0,0.0,132.0
2022-02-04 17:00:00+00:00,28.0,14.0,0.0,42.0
2022-02-04 18:00:00+00:00,72.0,81.0,0.0,153.0
2022-02-04 19:00:00+00:00,10.0,128.0,0.0,138.0
2022-02-04 20:00:00+00:00,19.0,250.0,0.0,269.0
2022-02-04 21:00:00+00:00,130.0,210.0,0.0,340.0
2022-02-04 22:00:00+00:00,172.0,76.0,0.0,248.0
2022-02-04 23:00:00+00:00,188.0,384.0,0.0,572.0
2022-02-05 00:00:00+00:00,161.0,417.0,0.0,578.0
2022-02-05 01:00:00+00:00,210.0,300.0,0.0,510.0
2022-02-05 02:00:00+00:00,222.0,270.0,0.0,492.0
2022-02-05 03:00:00+00:00,214.0,291.0,6.0,511.0
2022-02-05 04:00:00+00:00,313.0,191.0,46.0,550.0
2022-02-05 05:00:00+00:00,311.0,242.0,44.0,597.0
