,FR,SI,CH,AT,GR,MT,ME,sum
2023-11-18 16:00:00+00:00,3191.0,1061.0,3784.0,181.0,0.0,0.0,600.0,8817.0
2023-11-18 17:00:00+00:00,2696.0,861.0,3823.0,171.0,0.0,0.0,600.0,8151.0
2023-11-18 18:00:00+00:00,2080.0,853.0,3821.0,175.0,0.0,0.0,600.0,7529.0
2023-11-18 19:00:00+00:00,2324.0,814.0,4013.0,168.0,0.0,1.0,586.0,7906.0
2023-11-18 20:00:00+00:00,2346.0,774.0,4282.0,170.0,0.0,0.0,586.0,8158.0
2023-11-18 21:00:00+00:00,2190.0,882.0,4315.0,172.0,0.0,0.0,600.0,8159.0
2023-11-18 22:00:00+00:00,1664.0,857.0,4004.0,168.0,0.0,0.0,600.0,7293.0
2023-11-18 23:00:00+00:00,1778.0,701.0,3041.0,161.0,0.0,0.0,600.0,6281.0
2023-11-19 00:00:00+00:00,1607.0,822.0,2121.0,166.0,0.0,0.0,600.0,5316.0
2023-11-19 01:00:00+00:00,1415.0,827.0,2004.0,166.0,0.0,0.0,600.0,5012.0
2023-11-19 02:00:00+00:00,1504.0,785.0,1940.0,164.0,0.0,0.0,600.0,4993.0
2023-11-19 03:00:00+00:00,1589.0,786.0,1847.0,160.0,0.0,0.0,600.0,4982.0
2023-11-19 04:00:00+00:00,1615.0,782.0,1938.0,174.0,0.0,0.0,601.0,5110.0
2023-11-19 05:00:00+00:00,1614.0,824.0,2333.0,171.0,0.0,0.0,600.0,5542.0
2023-11-19 06:00:00+00:00,1341.0,968.0,2342.0,167.0,0.0,0.0,600.0,5418.0
2023-11-19 07:00:00+00:00,1368.0,714.0,2103.0,163.0,0.0,0.0,600.0,4948.0
2023-11-19 08:00:00+00:00,1568.0,715.0,1811.0,162.0,0.0,0.0,600.0,4856.0
2023-11-19 09:00:00+00:00,1355.0,638.0,965.0,159.0,0.0,0.0,601.0,3718.0
2023-11-19 10:00:00+00:00,1284.0,450.0,603.0,176.0,0.0,0.0,601.0,3114.0
2023-11-19 11:00:00+00:00,1226.0,578.0,708.0,170.0,0.0,0.0,600.0,3282.0
2023-11-19 12:00:00+00:00,1413.0,465.0,361.0,168.0,0.0,0.0,601.0,3008.0
2023-11-19 13:00:00+00:00,1866.0,423.0,1011.0,173.0,0.0,0.0,600.0,4073.0
2023-11-19 14:00:00+00:00,2566.0,517.0,2091.0,165.0,0.0,0.0,600.0,5939.0
2023-11-19 15:00:00+00:00,3144.0,584.0,3134.0,159.0,0.0,0.0,600.0,7621.0
2023-11-19 16:00:00+00:00,3010.0,807.0,3651.0,154.0,0.0,0.0,600.0,8222.0
2023-11-19 17:00:00+00:00,3091.0,963.0,3855.0,155.0,0.0,0.0,600.0,8664.0
2023-11-19 18:00:00+00:00,2847.0,980.0,4369.0,160.0,0.0,0.0,600.0,8956.0
2023-11-19 19:00:00+00:00,2928.0,861.0,4437.0,148.0,0.0,0.0,600.0,8974.0
2023-11-19 20:00:00+00:00,2834.0,785.0,3990.0,148.0,0.0,0.0,600.0,8357.0
2023-11-19 21:00:00+00:00,2412.0,682.0,3482.0,157.0,0.0,0.0,600.0,7333.0
2023-11-19 22:00:00+00:00,1779.0,789.0,2622.0,137.0,0.0,0.0,600.0,5927.0
2023-11-19 23:00:00+00:00,1605.0,748.0,1575.0,139.0,0.0,0.0,600.0,4667.0
2023-11-20 00:00:00+00:00,1539.0,761.0,1232.0,140.0,0.0,0.0,600.0,4272.0
2023-11-20 01:00:00+00:00,1572.0,929.0,992.0,146.0,0.0,0.0,600.0,4239.0
2023-11-20 02:00:00+00:00,1703.0,910.0,772.0,141.0,0.0,0.0,600.0,4126.0
2023-11-20 03:00:00+00:00,1781.0,800.0,976.0,158.0,0.0,0.0,600.0,4315.0
2023-11-20 04:00:00+00:00,2380.0,760.0,1981.0,156.0,0.0,0.0,600.0,5877.0
2023-11-20 05:00:00+00:00,2758.0,816.0,2958.0,161.0,0.0,0.0,600.0,7293.0
2023-11-20 06:00:00+00:00,2819.0,967.0,2892.0,153.0,0.0,0.0,600.0,7431.0
2023-11-20 07:00:00+00:00,2833.0,944.0,2783.0,147.0,0.0,0.0,600.0,7307.0
2023-11-20 08:00:00+00:00,2894.0,884.0,2790.0,143.0,0.0,0.0,600.0,7311.0
2023-11-20 09:00:00+00:00,2990.0,784.0,2510.0,148.0,0.0,0.0,600.0,7032.0
2023-11-20 10:00:00+00:00,3216.0,926.0,2519.0,147.0,0.0,0.0,600.0,7408.0
2023-11-20 11:00:00+00:00,2878.0,626.0,1817.0,141.0,0.0,0.0,600.0,6062.0
2023-11-20 12:00:00+00:00,3050.0,699.0,2044.0,154.0,0.0,0.0,600.0,6547.0
2023-11-20 13:00:00+00:00,3201.0,634.0,2682.0,147.0,0.0,0.0,600.0,7264.0
2023-11-20 14:00:00+00:00,3031.0,617.0,2708.0,151.0,0.0,0.0,597.0,7104.0
2023-11-20 15:00:00+00:00,3088.0,681.0,2854.0,148.0,0.0,0.0,509.0,7280.0
2023-11-20 16:00:00+00:00,2726.0,708.0,2765.0,142.0,0.0,0.0,597.0,6938.0
2023-11-20 17:00:00+00:00,2894.0,914.0,2966.0,152.0,0.0,0.0,600.0,7526.0
2023-11-20 18:00:00+00:00,3203.0,936.0,3031.0,145.0,0.0,0.0,600.0,7915.0
2023-11-20 19:00:00+00:00,3288.0,871.0,3078.0,141.0,0.0,0.0,600.0,7978.0
2023-11-20 20:00:00+00:00,3211.0,976.0,2961.0,147.0,0.0,0.0,600.0,7895.0
2023-11-20 21:00:00+00:00,3155.0,0.0,3376.0,159.0,0.0,0.0,600.0,7290.0
2023-11-20 22:00:00+00:00,2879.0,0.0,2580.0,145.0,0.0,0.0,600.0,6204.0
2023-11-20 23:00:00+00:00,3024.0,0.0,2373.0,144.0,0.0,0.0,600.0,6141.0
2023-11-21 00:00:00+00:00,3114.0,0.0,1905.0,150.0,0.0,0.0,600.0,5769.0
2023-11-21 01:00:00+00:00,3059.0,0.0,1959.0,151.0,0.0,0.0,600.0,5769.0
2023-11-21 02:00:00+00:00,3186.0,995.0,1555.0,143.0,0.0,0.0,600.0,6479.0
2023-11-21 03:00:00+00:00,3017.0,901.0,1445.0,144.0,0.0,0.0,600.0,6107.0
2023-11-21 04:00:00+00:00,3060.0,950.0,1972.0,154.0,0.0,0.0,600.0,6736.0
2023-11-21 05:00:00+00:00,3375.0,1101.0,2156.0,158.0,0.0,0.0,598.0,7388.0
2023-11-21 06:00:00+00:00,3482.0,941.0,2477.0,154.0,0.0,0.0,595.0,7649.0
2023-11-21 07:00:00+00:00,3571.0,920.0,2853.0,152.0,0.0,0.0,595.0,8091.0
2023-11-21 08:00:00+00:00,3684.0,935.0,2651.0,147.0,0.0,0.0,595.0,8012.0
2023-11-21 09:00:00+00:00,3295.0,733.0,1843.0,144.0,0.0,0.0,589.0,6604.0
2023-11-21 10:00:00+00:00,3355.0,663.0,1330.0,140.0,0.0,0.0,590.0,6078.0
2023-11-21 11:00:00+00:00,3192.0,691.0,1206.0,151.0,0.0,0.0,441.0,5681.0
2023-11-21 12:00:00+00:00,3236.0,851.0,1238.0,150.0,0.0,0.0,444.0,5919.0
2023-11-21 13:00:00+00:00,3065.0,825.0,1621.0,151.0,0.0,0.0,422.0,6084.0
2023-11-21 14:00:00+00:00,3202.0,833.0,1983.0,149.0,0.0,0.0,590.0,6757.0
2023-11-21 15:00:00+00:00,3418.0,874.0,2394.0,158.0,0.0,0.0,576.0,7420.0
2023-11-21 16:00:00+00:00,3363.0,882.0,3126.0,149.0,0.0,0.0,576.0,8096.0
2023-11-21 17:00:00+00:00,3040.0,946.0,3452.0,160.0,0.0,0.0,595.0,8193.0
2023-11-21 18:00:00+00:00,3211.0,621.0,3552.0,150.0,0.0,0.0,601.0,8135.0
2023-11-21 19:00:00+00:00,3329.0,828.0,3524.0,154.0,0.0,0.0,601.0,8436.0
2023-11-21 20:00:00+00:00,3367.0,903.0,3592.0,152.0,0.0,0.0,601.0,8615.0
2023-11-21 21:00:00+00:00,3088.0,1021.0,3272.0,153.0,0.0,0.0,601.0,8135.0
2023-11-21 22:00:00+00:00,2859.0,1004.0,3206.0,143.0,0.0,0.0,601.0,7813.0
2023-11-21 23:00:00+00:00,2949.0,824.0,3629.0,151.0,0.0,0.0,600.0,8153.0
2023-11-22 00:00:00+00:00,2925.0,862.0,3390.0,147.0,0.0,0.0,601.0,7925.0
2023-11-22 01:00:00+00:00,2912.0,978.0,3363.0,146.0,0.0,0.0,601.0,8000.0
2023-11-22 02:00:00+00:00,2814.0,772.0,2848.0,145.0,0.0,0.0,601.0,7180.0
2023-11-22 03:00:00+00:00,2897.0,764.0,2733.0,141.0,0.0,0.0,601.0,7136.0
2023-11-22 04:00:00+00:00,2936.0,815.0,2469.0,150.0,0.0,0.0,601.0,6971.0
2023-11-22 05:00:00+00:00,3078.0,963.0,2912.0,149.0,0.0,0.0,597.0,7699.0
2023-11-22 06:00:00+00:00,3333.0,911.0,2975.0,151.0,0.0,0.0,479.0,7849.0
2023-11-22 07:00:00+00:00,3404.0,890.0,2554.0,152.0,0.0,0.0,479.0,7479.0
2023-11-22 08:00:00+00:00,3463.0,874.0,2430.0,146.0,0.0,0.0,591.0,7504.0
2023-11-22 09:00:00+00:00,3111.0,907.0,2375.0,144.0,0.0,0.0,576.0,7113.0
2023-11-22 10:00:00+00:00,3007.0,1027.0,2742.0,155.0,0.0,0.0,584.0,7515.0
2023-11-22 11:00:00+00:00,3227.0,910.0,2877.0,150.0,0.0,0.0,575.0,7739.0
2023-11-22 12:00:00+00:00,3195.0,799.0,2726.0,139.0,0.0,0.0,565.0,7424.0
2023-11-22 13:00:00+00:00,2827.0,992.0,2120.0,148.0,0.0,0.0,585.0,6672.0
2023-11-22 14:00:00+00:00,2910.0,976.0,1737.0,151.0,0.0,0.0,478.0,6252.0
2023-11-22 15:00:00+00:00,2944.0,1081.0,2167.0,160.0,0.0,0.0,492.0,6844.0
2023-11-22 16:00:00+00:00,3045.0,931.0,2818.0,148.0,0.0,0.0,592.0,7534.0
2023-11-22 17:00:00+00:00,2745.0,757.0,3928.0,157.0,0.0,0.0,600.0,8187.0
2023-11-22 18:00:00+00:00,2862.0,633.0,4052.0,147.0,0.0,0.0,600.0,8294.0
2023-11-22 19:00:00+00:00,2623.0,693.0,4283.0,152.0,0.0,0.0,600.0,8351.0
2023-11-22 20:00:00+00:00,2344.0,928.0,4219.0,145.0,0.0,0.0,600.0,8236.0
2023-11-22 21:00:00+00:00,2117.0,917.0,4299.0,154.0,0.0,0.0,600.0,8087.0
2023-11-22 22:00:00+00:00,1755.0,770.0,3676.0,145.0,0.0,0.0,600.0,6946.0
2023-11-22 23:00:00+00:00,1810.0,690.0,3313.0,144.0,0.0,0.0,600.0,6557.0
2023-11-23 00:00:00+00:00,1608.0,695.0,3118.0,145.0,0.0,0.0,600.0,6166.0
2023-11-23 01:00:00+00:00,1389.0,654.0,2760.0,143.0,0.0,0.0,601.0,5547.0
2023-11-23 02:00:00+00:00,1351.0,801.0,2743.0,145.0,0.0,0.0,601.0,5641.0
2023-11-23 03:00:00+00:00,1437.0,746.0,2874.0,142.0,0.0,0.0,601.0,5800.0
2023-11-23 04:00:00+00:00,1631.0,721.0,3059.0,152.0,0.0,0.0,601.0,6164.0
2023-11-23 05:00:00+00:00,1959.0,813.0,3519.0,156.0,0.0,0.0,597.0,7044.0
2023-11-23 06:00:00+00:00,2086.0,908.0,3346.0,151.0,0.0,0.0,489.0,6980.0
2023-11-23 07:00:00+00:00,2023.0,841.0,3891.0,153.0,0.0,0.0,514.0,7422.0
2023-11-23 08:00:00+00:00,1919.0,684.0,3903.0,40.0,0.0,0.0,598.0,7144.0
2023-11-23 09:00:00+00:00,2161.0,678.0,3661.0,0.0,0.0,0.0,601.0,7101.0
2023-11-23 10:00:00+00:00,2268.0,680.0,3456.0,133.0,0.0,0.0,601.0,7138.0
2023-11-23 11:00:00+00:00,2154.0,651.0,3134.0,171.0,0.0,0.0,601.0,6711.0
2023-11-23 12:00:00+00:00,2117.0,804.0,3357.0,172.0,0.0,0.0,601.0,7051.0
2023-11-23 13:00:00+00:00,1944.0,789.0,3199.0,169.0,0.0,0.0,594.0,6695.0
2023-11-23 14:00:00+00:00,2067.0,880.0,3806.0,176.0,0.0,0.0,363.0,7292.0
2023-11-23 15:00:00+00:00,1966.0,911.0,4020.0,176.0,0.0,0.0,222.0,7295.0
2023-11-23 16:00:00+00:00,1762.0,967.0,3749.0,162.0,0.0,0.0,473.0,7113.0
2023-11-23 17:00:00+00:00,1893.0,963.0,3833.0,175.0,0.0,0.0,597.0,7461.0
2023-11-23 18:00:00+00:00,2217.0,804.0,4049.0,167.0,0.0,0.0,600.0,7837.0
2023-11-23 19:00:00+00:00,1822.0,774.0,4011.0,165.0,0.0,0.0,600.0,7372.0
2023-11-23 20:00:00+00:00,1874.0,721.0,3881.0,150.0,0.0,0.0,600.0,7226.0
2023-11-23 21:00:00+00:00,1635.0,777.0,3827.0,127.0,0.0,0.0,600.0,6966.0
2023-11-23 22:00:00+00:00,997.0,958.0,3585.0,114.0,0.0,0.0,600.0,6254.0
2023-11-23 23:00:00+00:00,1082.0,1131.0,4088.0,133.0,0.0,0.0,600.0,7034.0
2023-11-24 00:00:00+00:00,1058.0,968.0,4251.0,167.0,0.0,0.0,600.0,7044.0
2023-11-24 01:00:00+00:00,1077.0,905.0,4223.0,167.0,0.0,0.0,600.0,6972.0
2023-11-24 02:00:00+00:00,1226.0,897.0,4102.0,168.0,0.0,0.0,600.0,6993.0
2023-11-24 03:00:00+00:00,1255.0,837.0,4230.0,170.0,0.0,0.0,600.0,7092.0
2023-11-24 04:00:00+00:00,1300.0,751.0,4049.0,168.0,0.0,0.0,600.0,6868.0
2023-11-24 05:00:00+00:00,1817.0,798.0,3917.0,139.0,0.0,0.0,600.0,7271.0
2023-11-24 06:00:00+00:00,1768.0,944.0,3754.0,178.0,0.0,0.0,600.0,7244.0
2023-11-24 07:00:00+00:00,1773.0,854.0,3408.0,171.0,0.0,0.0,600.0,6806.0
2023-11-24 08:00:00+00:00,2008.0,850.0,3429.0,166.0,0.0,0.0,600.0,7053.0
2023-11-24 09:00:00+00:00,1915.0,802.0,3495.0,161.0,0.0,0.0,600.0,6973.0
2023-11-24 10:00:00+00:00,1685.0,795.0,2820.0,128.0,0.0,0.0,600.0,6028.0
2023-11-24 11:00:00+00:00,1720.0,803.0,2341.0,85.0,0.0,0.0,600.0,5549.0
2023-11-24 12:00:00+00:00,1884.0,822.0,2301.0,30.0,0.0,0.0,600.0,5637.0
2023-11-24 13:00:00+00:00,2242.0,942.0,2692.0,90.0,0.0,0.0,600.0,6566.0
2023-11-24 14:00:00+00:00,2459.0,909.0,2490.0,106.0,0.0,0.0,577.0,6541.0
2023-11-24 15:00:00+00:00,2624.0,903.0,2271.0,118.0,0.0,0.0,562.0,6478.0
2023-11-24 16:00:00+00:00,2562.0,971.0,2867.0,171.0,0.0,0.0,599.0,7170.0
2023-11-24 17:00:00+00:00,2424.0,923.0,3050.0,171.0,0.0,0.0,597.0,7165.0
2023-11-24 18:00:00+00:00,2320.0,776.0,2927.0,161.0,0.0,0.0,600.0,6784.0
2023-11-24 19:00:00+00:00,2396.0,902.0,3237.0,166.0,0.0,0.0,588.0,7289.0
2023-11-24 20:00:00+00:00,2010.0,1045.0,3087.0,162.0,0.0,0.0,588.0,6892.0
2023-11-24 21:00:00+00:00,2026.0,1024.0,3699.0,177.0,0.0,0.0,600.0,7526.0
2023-11-24 22:00:00+00:00,1811.0,974.0,3293.0,175.0,0.0,0.0,601.0,6854.0
2023-11-24 23:00:00+00:00,1831.0,893.0,2960.0,171.0,0.0,0.0,601.0,6456.0
2023-11-25 00:00:00+00:00,1956.0,884.0,2438.0,173.0,0.0,0.0,600.0,6051.0
2023-11-25 01:00:00+00:00,2238.0,879.0,2272.0,164.0,0.0,0.0,601.0,6154.0
2023-11-25 02:00:00+00:00,2262.0,918.0,2351.0,168.0,0.0,0.0,600.0,6299.0
2023-11-25 03:00:00+00:00,2216.0,815.0,2429.0,175.0,0.0,0.0,600.0,6235.0
2023-11-25 04:00:00+00:00,2056.0,807.0,2389.0,162.0,0.0,0.0,600.0,6014.0
2023-11-25 05:00:00+00:00,1898.0,906.0,2683.0,175.0,0.0,0.0,600.0,6262.0
2023-11-25 06:00:00+00:00,2231.0,890.0,3494.0,164.0,0.0,0.0,600.0,7379.0
2023-11-25 07:00:00+00:00,2322.0,973.0,3985.0,173.0,0.0,0.0,328.0,7781.0
2023-11-25 08:00:00+00:00,2038.0,822.0,3691.0,164.0,0.0,0.0,201.0,6916.0
2023-11-25 09:00:00+00:00,1716.0,736.0,2680.0,158.0,0.0,0.0,201.0,5491.0
2023-11-25 10:00:00+00:00,1836.0,708.0,1832.0,161.0,0.0,0.0,201.0,4738.0
2023-11-25 11:00:00+00:00,1815.0,319.0,1290.0,168.0,0.0,0.0,202.0,3794.0
2023-11-25 12:00:00+00:00,2085.0,239.0,1181.0,146.0,0.0,0.0,209.0,3860.0
2023-11-25 13:00:00+00:00,2278.0,751.0,1108.0,126.0,0.0,0.0,435.0,4698.0
2023-11-25 14:00:00+00:00,2798.0,918.0,2252.0,170.0,0.0,0.0,519.0,6657.0
2023-11-25 15:00:00+00:00,2994.0,935.0,3355.0,172.0,0.0,0.0,597.0,8053.0
2023-11-25 16:00:00+00:00,2863.0,907.0,3889.0,175.0,0.0,0.0,600.0,8434.0
2023-11-25 17:00:00+00:00,2156.0,1187.0,3959.0,172.0,0.0,0.0,600.0,8074.0
2023-11-25 18:00:00+00:00,1996.0,911.0,3989.0,163.0,0.0,0.0,600.0,7659.0
2023-11-25 19:00:00+00:00,2027.0,789.0,4126.0,167.0,0.0,0.0,600.0,7709.0
2023-11-25 20:00:00+00:00,2121.0,846.0,3863.0,168.0,0.0,0.0,600.0,7598.0
2023-11-25 21:00:00+00:00,1838.0,966.0,3581.0,170.0,0.0,0.0,600.0,7155.0
2023-11-25 22:00:00+00:00,1551.0,993.0,2881.0,168.0,0.0,0.0,600.0,6193.0
2023-11-25 23:00:00+00:00,849.0,992.0,2152.0,165.0,0.0,0.0,600.0,4758.0
2023-11-26 00:00:00+00:00,896.0,978.0,2008.0,160.0,0.0,0.0,600.0,4642.0
2023-11-26 01:00:00+00:00,797.0,1023.0,1521.0,102.0,0.0,0.0,600.0,4043.0
2023-11-26 02:00:00+00:00,845.0,966.0,1840.0,101.0,0.0,0.0,600.0,4352.0
2023-11-26 03:00:00+00:00,1139.0,985.0,1910.0,100.0,0.0,0.0,600.0,4734.0
2023-11-26 04:00:00+00:00,1189.0,1024.0,2343.0,105.0,0.0,0.0,600.0,5261.0
2023-11-26 05:00:00+00:00,1396.0,1062.0,2894.0,98.0,0.0,0.0,600.0,6050.0
2023-11-26 06:00:00+00:00,1434.0,1090.0,2788.0,100.0,0.0,0.0,600.0,6012.0
2023-11-26 07:00:00+00:00,1423.0,1020.0,2161.0,100.0,0.0,0.0,600.0,5304.0
2023-11-26 08:00:00+00:00,1495.0,978.0,1723.0,100.0,0.0,0.0,600.0,4896.0
2023-11-26 09:00:00+00:00,1513.0,920.0,1168.0,96.0,0.0,0.0,601.0,4298.0
2023-11-26 10:00:00+00:00,1614.0,757.0,535.0,96.0,0.0,0.0,601.0,3603.0
2023-11-26 11:00:00+00:00,1410.0,890.0,418.0,100.0,0.0,0.0,600.0,3418.0
2023-11-26 12:00:00+00:00,1496.0,905.0,785.0,98.0,0.0,0.0,600.0,3884.0
2023-11-26 13:00:00+00:00,2006.0,802.0,1680.0,100.0,0.0,0.0,600.0,5188.0
2023-11-26 14:00:00+00:00,2636.0,936.0,3068.0,101.0,0.0,0.0,600.0,7341.0
2023-11-26 15:00:00+00:00,2870.0,805.0,3916.0,104.0,0.0,0.0,600.0,8295.0
2023-11-26 16:00:00+00:00,2431.0,914.0,3966.0,99.0,0.0,0.0,600.0,8010.0
2023-11-26 17:00:00+00:00,2272.0,860.0,4056.0,147.0,0.0,0.0,600.0,7935.0
2023-11-26 18:00:00+00:00,2076.0,979.0,4380.0,170.0,0.0,0.0,600.0,8205.0
2023-11-26 19:00:00+00:00,2512.0,908.0,4275.0,167.0,0.0,0.0,600.0,8462.0
2023-11-26 20:00:00+00:00,2192.0,963.0,4032.0,169.0,0.0,0.0,600.0,7956.0
2023-11-26 21:00:00+00:00,2129.0,996.0,4027.0,166.0,0.0,0.0,600.0,7918.0
2023-11-26 22:00:00+00:00,1766.0,971.0,3785.0,167.0,0.0,0.0,600.0,7289.0
2023-11-26 23:00:00+00:00,1572.0,894.0,3788.0,168.0,0.0,0.0,600.0,7022.0
2023-11-27 00:00:00+00:00,1888.0,848.0,3622.0,165.0,0.0,0.0,600.0,7123.0
2023-11-27 01:00:00+00:00,1959.0,928.0,3632.0,169.0,0.0,0.0,600.0,7288.0
2023-11-27 02:00:00+00:00,2255.0,803.0,3614.0,163.0,0.0,0.0,600.0,7435.0
2023-11-27 03:00:00+00:00,2427.0,771.0,3512.0,163.0,0.0,0.0,600.0,7473.0
2023-11-27 04:00:00+00:00,2548.0,863.0,3321.0,161.0,0.0,0.0,600.0,7493.0
2023-11-27 05:00:00+00:00,2822.0,645.0,3321.0,171.0,0.0,0.0,600.0,7559.0
2023-11-27 06:00:00+00:00,2590.0,782.0,3462.0,173.0,0.0,0.0,600.0,7607.0
2023-11-27 07:00:00+00:00,2637.0,887.0,3258.0,168.0,0.0,0.0,600.0,7550.0
2023-11-27 08:00:00+00:00,2850.0,957.0,2895.0,172.0,0.0,0.0,600.0,7474.0
2023-11-27 09:00:00+00:00,3152.0,945.0,2662.0,169.0,0.0,0.0,600.0,7528.0
2023-11-27 10:00:00+00:00,3139.0,823.0,2765.0,167.0,0.0,1.0,600.0,7495.0
2023-11-27 11:00:00+00:00,3094.0,626.0,2965.0,162.0,0.0,0.0,600.0,7447.0
2023-11-27 12:00:00+00:00,3043.0,678.0,3278.0,173.0,0.0,0.0,600.0,7772.0
2023-11-27 13:00:00+00:00,2926.0,622.0,3166.0,172.0,0.0,0.0,600.0,7486.0
2023-11-27 14:00:00+00:00,3217.0,637.0,3769.0,167.0,0.0,0.0,600.0,8390.0
2023-11-27 15:00:00+00:00,2992.0,643.0,3374.0,169.0,0.0,0.0,598.0,7776.0
2023-11-27 16:00:00+00:00,2482.0,768.0,3509.0,163.0,0.0,0.0,600.0,7522.0
2023-11-27 17:00:00+00:00,2178.0,1078.0,3433.0,167.0,0.0,0.0,589.0,7445.0
2023-11-27 18:00:00+00:00,2102.0,1069.0,3816.0,169.0,0.0,0.0,531.0,7687.0
2023-11-27 19:00:00+00:00,1989.0,1085.0,3659.0,170.0,0.0,0.0,598.0,7501.0
2023-11-27 20:00:00+00:00,2080.0,920.0,4209.0,169.0,0.0,0.0,600.0,7978.0
2023-11-27 21:00:00+00:00,1938.0,815.0,4242.0,171.0,0.0,0.0,600.0,7766.0
2023-11-27 22:00:00+00:00,1754.0,819.0,3695.0,164.0,0.0,0.0,600.0,7032.0
2023-11-27 23:00:00+00:00,2381.0,658.0,3003.0,118.0,0.0,0.0,600.0,6760.0
2023-11-28 00:00:00+00:00,2441.0,783.0,2620.0,85.0,0.0,0.0,600.0,6529.0
2023-11-28 01:00:00+00:00,2023.0,833.0,2196.0,116.0,0.0,0.0,596.0,5764.0
2023-11-28 02:00:00+00:00,2094.0,785.0,2155.0,91.0,0.0,0.0,418.0,5543.0
2023-11-28 03:00:00+00:00,2153.0,689.0,2178.0,84.0,0.0,0.0,252.0,5356.0
2023-11-28 04:00:00+00:00,2727.0,603.0,2438.0,77.0,0.0,0.0,251.0,6096.0
2023-11-28 05:00:00+00:00,2658.0,801.0,3188.0,171.0,0.0,0.0,254.0,7072.0
2023-11-28 06:00:00+00:00,2696.0,889.0,3499.0,172.0,0.0,0.0,339.0,7595.0
2023-11-28 07:00:00+00:00,2629.0,846.0,3678.0,167.0,0.0,0.0,149.0,7469.0
2023-11-28 08:00:00+00:00,2496.0,688.0,3269.0,166.0,0.0,0.0,98.0,6717.0
2023-11-28 09:00:00+00:00,2600.0,629.0,2834.0,158.0,0.0,0.0,0.0,6221.0
2023-11-28 10:00:00+00:00,2672.0,610.0,2125.0,158.0,0.0,0.0,0.0,5565.0
2023-11-28 11:00:00+00:00,2559.0,702.0,270.0,145.0,0.0,0.0,0.0,3676.0
2023-11-28 12:00:00+00:00,2485.0,758.0,166.0,135.0,0.0,0.0,0.0,3544.0
2023-11-28 13:00:00+00:00,2548.0,767.0,1128.0,180.0,0.0,0.0,0.0,4623.0
2023-11-28 14:00:00+00:00,2403.0,853.0,1175.0,173.0,0.0,0.0,66.0,4670.0
2023-11-28 15:00:00+00:00,2427.0,876.0,1418.0,170.0,0.0,0.0,58.0,4949.0
2023-11-28 16:00:00+00:00,1711.0,856.0,846.0,169.0,0.0,0.0,250.0,3832.0
2023-11-28 17:00:00+00:00,1304.0,864.0,1161.0,169.0,0.0,0.0,317.0,3815.0
2023-11-28 18:00:00+00:00,1534.0,901.0,2455.0,172.0,0.0,0.0,414.0,5476.0
2023-11-28 19:00:00+00:00,2101.0,901.0,3453.0,169.0,0.0,0.0,410.0,7034.0
2023-11-28 20:00:00+00:00,2282.0,975.0,3358.0,171.0,0.0,0.0,438.0,7224.0
2023-11-28 21:00:00+00:00,1916.0,1028.0,3186.0,172.0,0.0,0.0,521.0,6823.0
2023-11-28 22:00:00+00:00,1600.0,1032.0,2992.0,166.0,0.0,0.0,598.0,6388.0
2023-11-28 23:00:00+00:00,1638.0,1025.0,2364.0,167.0,0.0,0.0,600.0,5794.0
2023-11-29 00:00:00+00:00,1563.0,983.0,2119.0,162.0,0.0,0.0,600.0,5427.0
2023-11-29 01:00:00+00:00,1349.0,1040.0,2121.0,174.0,0.0,0.0,600.0,5284.0
2023-11-29 02:00:00+00:00,1437.0,861.0,2181.0,168.0,0.0,0.0,600.0,5247.0
2023-11-29 03:00:00+00:00,1482.0,728.0,2294.0,167.0,0.0,0.0,600.0,5271.0
2023-11-29 04:00:00+00:00,1596.0,661.0,2595.0,170.0,0.0,0.0,600.0,5622.0
2023-11-29 05:00:00+00:00,1792.0,730.0,3437.0,172.0,0.0,0.0,600.0,6731.0
2023-11-29 06:00:00+00:00,1748.0,871.0,3447.0,177.0,0.0,0.0,600.0,6843.0
2023-11-29 07:00:00+00:00,1792.0,892.0,3819.0,170.0,0.0,0.0,466.0,7139.0
2023-11-29 08:00:00+00:00,1645.0,972.0,2908.0,161.0,0.0,0.0,301.0,5987.0
2023-11-29 09:00:00+00:00,1682.0,921.0,2044.0,165.0,0.0,0.0,301.0,5113.0
2023-11-29 10:00:00+00:00,1849.0,864.0,1700.0,166.0,0.0,0.0,301.0,4880.0
2023-11-29 11:00:00+00:00,1820.0,238.0,895.0,163.0,0.0,0.0,301.0,3417.0
2023-11-29 12:00:00+00:00,1944.0,115.0,967.0,172.0,0.0,0.0,301.0,3499.0
2023-11-29 13:00:00+00:00,2048.0,69.0,1653.0,168.0,0.0,0.0,309.0,4247.0
2023-11-29 14:00:00+00:00,1878.0,0.0,1695.0,162.0,0.0,0.0,548.0,4283.0
2023-11-29 15:00:00+00:00,1628.0,206.0,543.0,159.0,0.0,0.0,508.0,3044.0
2023-11-29 16:00:00+00:00,781.0,817.0,0.0,149.0,41.0,0.0,404.0,2192.0
2023-11-29 17:00:00+00:00,227.0,1066.0,0.0,172.0,49.0,0.0,384.0,1898.0
2023-11-29 18:00:00+00:00,587.0,1075.0,546.0,170.0,49.0,0.0,557.0,2984.0
2023-11-29 19:00:00+00:00,795.0,1072.0,540.0,171.0,50.0,0.0,599.0,3227.0
